"","Region","Market","Month","Year","Longitude","Latitude","01.1 FOOD_Bread Wheat (Bakery)","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat White","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat Mixed","01.1.1.2 UNMILLED CEREALS/GRAINS_Wheat Black (Red)","01.1.1.2 UNMILLED CEREALS/GRAINS_Emmer Wheat (shelled) Aja","01.1.1.2 UNMILLED CEREALS/GRAINS_Emmer Wheat (unshelled)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","CEREALS MILLED_Emmer Wheat(Aja)","01.2.1.1 COFFEE AND TEA_Malt-Wheat","P R I C E   I N    B I R R_Porridge 'bula' or wheat"
"833","SNNP","Dimeka","August","2017","36.45041198","4.892522922","5.60","-","-","-","-","-","-","-","-","-","-"
"834","SNNP","Masha","August","2017","35.47956686","7.741652627","5.19","-","-","12.00","-","32.00","-","13.00","-","-","-"
"835","SNNP","Tepi","August","2017","35.36770327","7.320015599","-","12.00","-","11.00","-","28.00","13.00","-","35.00","-","-"
"836","SNNP","Boniga","August","2017","36.24008346","7.388535704","6.76","12.49","11.00","10.50","-","33.00","-","-","-","18.19","-"
"837","SNNP","Chana","August","2017","36.11775846","6.226550231","4.68","13.00","12.00","11.00","-","-","-","-","-","-","-"
"838","SNNP","Arbam- minch ","August","2017","37.5527474","6.024547891","3.50","14.00","-","12.00","-","30.00","-","-","-","14.46","-"
"839","SNNP","Sawla","August","2017","36.87437474","6.300226567","3.34","12.44","-","11.60","-","-","-","-","-","-","-"
"840","SNNP","Welayita","December","2017",NA,NA,"4.83","12.00","-","12.00","-","30.00","-","-","60.00","21.28","20.00"
"841","SNNP","Bodite","December","2017","37.89064905","7.038034865","8.15","12.00","-","-","-","32.00","-","-","60.00","15.73","30.00"
"842","SNNP","Jinka","December","2017","36.56441614","5.78310286","6.37","12.23","-","11.71","-","30.98","-","-","-","19.67","-"
"843","SNNP","Dimeka","December","2017","36.45041198","4.892522922","5.38","-","-","-","-","-","-","-","-","-","-"
"844","SNNP","Masha","December","2017","35.47956686","7.741652627","5.60","14.00","-","-","-","32.00","-","-","-","-","-"
"845","SNNP","Tepi","December","2017","35.36770327","7.320015599","5.90","12.00","-","12.00","-","26.98","-","-","26.98","-","-"
"846","SNNP","Boniga","December","2017","36.24008346","7.388535704","6.63","15.00","14.00","14.00","-","34.00","-","-","-","23.01","-"
"847","SNNP","Chana","December","2017","36.11775846","6.226550231","4.83","14.00","-","12.00","-","40.00","-","-","40.00","-","-"
"848","SNNP","Arbam- minch ","December","2017","37.5527474","6.024547891","8.80","16.00","-","15.00","32.00","-","-","-","-","24.10","40.00"
"849","SNNP","Sawla","December","2017","36.87437474","6.300226567","-","14.10","-","-","-","30.00","-","-","-","-","-"
"850","SNNP","Welayita","February","2018",NA,NA,"5.00","12.49","-","11.49","-","30.00","-","-","60.00","25.00","-"
"851","SNNP","Bodite","February","2018","37.89064905","7.038034865","8.54","12.00","-","-","-","33.47","-","-","57.97","13.51","-"
"852","SNNP","Jinka","February","2018","36.56441614","5.78310286","6.67","10.53","-","10.05","-","30.98","-","-","-","19.48","-"
"853","SNNP","Dimeka","February","2018","36.45041198","4.892522922","5.38","-","-","-","-","-","-","-","-","-","-"
"854","SNNP","Masha","February","2018","35.47956686","7.741652627","5.19","14.00","-","-","-","34.00","15.49","-","-","-","-"
"855","SNNP","Tepi","February","2018","35.36770327","7.320015599","5.96","13.00","-","-","-","30.00","14.00","-","-","-","-"
"856","SNNP","Boniga","February","2018","36.24008346","7.388535704","7.29","10.75","10.00","10.00","-","30.00","-","-","-","23.01","-"
"857","SNNP","Chana","February","2018","36.11775846","6.226550231","6.14","15.00","13.00","-","-","40.00","-","-","48.00","-","-"
"858","SNNP","Arbam- minch ","February","2018","37.5527474","6.024547891","-","16.00","-","14.00","-","30.00","-","-","-","19.28","-"
"859","SNNP","Sawla","February","2018","36.87437474","6.300226567","-","11.01","-","-","-","30.98","-","-","-","-","-"
"860","SNNP","Welayita","January","2018",NA,NA,"4.79","11.49","-","11.00","-","30.00","-","-","60.00","33.33","-"
"861","SNNP","Bodite","January","2018","37.89064905","7.038034865","8.54","11.00","-","-","-","26.00","-","-","48.00","14.01","-"
"862","SNNP","Jinka","January","2018","36.56441614","5.78310286","6.93","10.59","-","10.03","-","32.98","-","-","-","19.11","-"
"863","SNNP","Dimeka","January","2018","36.45041198","4.892522922","5.83","-","-","-","-","-","-","-","-","-","-"
"864","SNNP","Masha","January","2018","35.47956686","7.741652627","4.83","-","-","-","-","32.00","-","-","-","-","-"
"865","SNNP","Tepi","January","2018","35.36770327","7.320015599","5.90","12.00","-","-","-","28.98","14.00","-","35.00","-","-"
"866","SNNP","Boniga","January","2018","36.24008346","7.388535704","6.68","15.00","14.00","14.00","-","35.00","-","-","-","24.78","-"
"867","SNNP","Chana","January","2018","36.11775846","6.226550231","4.52","15.00","14.00","-","-","40.00","-","-","40.00","-","-"
"868","SNNP","Arbam- minch ","January","2018","37.5527474","6.024547891","6.09","15.00","-","14.00","-","30.00","-","-","-","20.48","-"
"869","SNNP","Sawla","January","2018","36.87437474","6.300226567","-","13.13","-","12.69","-","30.00","-","-","-","-","-"
"870","SNNP","Welayita","July","2017",NA,NA,"4.71","11.00","-","9.49","-","25.00","-","-","60.00","20.83","-"
"871","SNNP","Bodite","July","2017","37.89064905","7.038034865","5.60","11.49","-","-","-","25.50","-","-","40.00","14.13","-"
"872","SNNP","Jinka","July","2017","36.56441614","5.78310286","6.54","8.90","-","8.42","-","32.00","-","-","-","19.41","-"
"873","SNNP","Dimeka","July","2017","36.45041198","4.892522922","5.38","-","-","-","-","-","-","-","-","-","-"
"874","SNNP","Masha","July","2017","35.47956686","7.741652627","5.00","13.00","-","12.00","-","32.00","-","13.00","-","-","-"
"875","SNNP","Tepi","July","2017","35.36770327","7.320015599","7.00","11.49","-","10.00","-","26.98","13.00","-","-","-","-"
"876","SNNP","Boniga","July","2017","36.24008346","7.388535704","6.53","12.00","10.00","11.00","-","32.50","-","-","-","21.24","-"
"877","SNNP","Chana","July","2017","36.11775846","6.226550231","4.52","13.00","12.00","12.00","-","-","-","-","-","-","-"
"878","SNNP","Arbam- minch ","July","2017","37.5527474","6.024547891","3.50","14.00","-","12.00","-","30.00","-","-","-","20.00","-"
"879","SNNP","Sawla","July","2017","36.87437474","6.300226567","3.34","9.52","-","9.59","-","-","-","-","-","-","-"
"880","SNNP","Welayita","June","2018",NA,NA,"4.91","16.00","-","14.97","-","32.00","-","-","60.00","34.79","20.00"
"881","SNNP","Bodite","June","2018","37.89064905","7.038034865","8.33","14.00","-","-","-","35.50","-","-","49.96","14.75","30.00"
"882","SNNP","Jinka","June","2018","36.56441614","5.78310286","8.10","14.62","-","13.35","-","34.64","-","-","-","30.21","-"
"883","SNNP","Dimeka","June","2018","36.45041198","4.892522922","5.38","-","-","-","-","-","-","-","-","-","-"
"884","SNNP","Masha","June","2018","35.47956686","7.741652627","8.25","-","-","15.00","-","35.50","-","-","-","-","-"
"885","SNNP","Tepi","June","2018","35.36770327","7.320015599","6.39","16.49","-","-","-","30.98","18.00","-","-","-","-"
"886","SNNP","Boniga","June","2018","36.24008346","7.388535704","-","15.75","13.75","14.00","-","30.00","-","-","-","19.35","-"
"887","SNNP","Chana","June","2018","36.11775846","6.226550231","6.67","15.00","14.00","-","-","40.00","-","-","-","-","-"
"888","SNNP","Arbam- minch ","June","2018","37.5527474","6.024547891","7.22","22.00","-","20.00","-","30.00","-","-","-","27.71","-"
"889","SNNP","Sawla","June","2018","36.87437474","6.300226567","3.25","13.74","-","-","-","30.00","-","-","-","-","-"
"890","SNNP","Welayita","March","2018",NA,NA,"4.89","13.00","-","13.00","-","30.00","-","-","60.00","28.71","25.00"
"891","SNNP","Bodite","March","2018","37.89064905","7.038034865","-","11.00","-","-","-","35.00","-","-","60.00","14.79","35.00"
"892","SNNP","Jinka","March","2018","36.56441614","5.78310286","-","11.41","-","10.48","-","30.98","-","-","-","19.74","-"
"893","SNNP","Dimeka","March","2018","36.45041198","4.892522922","5.38","-","-","-","-","-","-","-","-","-","-"
"894","SNNP","Masha","March","2018","35.47956686","7.741652627","5.40","-","-","-","-","32.00","-","-","-","-","-"
"895","SNNP","Tepi","March","2018","35.36770327","7.320015599","6.22","14.00","-","14.00","-","32.00","15.00","-","-","-","-"
"896","SNNP","Boniga","March","2018","36.24008346","7.388535704","7.29","12.00","10.00","10.00","-","-","-","-","-","21.24","-"
"897","SNNP","Chana","March","2018","36.11775846","6.226550231","5.19","14.00","12.00","-","-","40.00","-","-","48.00","-","-"
"898","SNNP","Arbam- minch ","March","2018","37.5527474","6.024547891","7.18","15.00","-","13.00","-","30.00","-","-","-","19.28","-"
"899","SNNP","Sawla","March","2018","36.87437474","6.300226567","3.25","10.98","-","-","-","30.00","-","-","-","-","-"
"900","SNNP","Welayita","May","2018",NA,NA,"4.91","15.49","-","14.00","-","30.98","-","-","60.00","34.79","-"
"901","SNNP","Bodite","May","2018","37.89064905","7.038034865","8.54","13.49","-","-","-","28.98","-","-","48.00","14.45","-"
"902","SNNP","Jinka","May","2018","36.56441614","5.78310286","8.18","14.69","-","13.33","-","37.42","-","-","-","31.07","-"
"903","SNNP","Dimeka","May","2018","36.45041198","4.892522922","5.83","-","-","-","-","-","-","-","-","-","-"
"904","SNNP","Masha","May","2018","35.47956686","7.741652627","7.38","-","-","15.00","-","34.99","-","-","-","-","-"
"905","SNNP","Tepi","May","2018","35.36770327","7.320015599","-","15.00","-","14.00","-","32.00","-","-","-","-","-"
"906","SNNP","Boniga","May","2018","36.24008346","7.388535704","-","15.00","13.00","13.00","-","35.00","-","-","-","22.22","-"
"907","SNNP","Chana","May","2018","36.11775846","6.226550231","7.38","16.00","13.00","14.00","-","40.00","-","-","-","-","-"
"908","SNNP","Arbam- minch ","May","2018","37.5527474","6.024547891","7.00","22.00","-","20.49","-","28.98","-","-","-","24.10","-"
"909","SNNP","Sawla","May","2018","36.87437474","6.300226567","3.34","13.24","-","15.94","-","35.00","-","-","-","-","-"
"910","SNNP","Welayita","November","2017",NA,NA,"4.75","12.49","-","12.00","-","32.00","-","-","60.00","23.26","-"
"911","SNNP","Bodite","November","2017","37.89064905","7.038034865","7.22","12.00","-","-","-","34.50","-","-","60.00","14.80","-"
"912","SNNP","Jinka","November","2017","36.56441614","5.78310286","6.42","13.19","-","12.21","-","30.98","-","-","-","19.08","-"
"913","SNNP","Dimeka","November","2017","36.45041198","4.892522922","5.38","-","-","-","-","-","-","-","-","-","-"
"914","SNNP","Masha","November","2017","35.47956686","7.741652627","5.19","13.00","-","12.00","-","32.00","-","13.00","-","-","-"
"915","SNNP","Tepi","November","2017","35.36770327","7.320015599","-","16.00","-","14.00","-","28.98","17.00","-","35.00","-","-"
"916","SNNP","Boniga","November","2017","36.24008346","7.388535704","6.63","15.00","14.00","13.49","-","35.00","-","-","-","23.88","-"
"917","SNNP","Chana","November","2017","36.11775846","6.226550231","4.83","15.00","-","15.00","-","40.00","-","-","40.00","-","-"
"918","SNNP","Arbam- minch ","November","2017","37.5527474","6.024547891","8.86","15.00","-","12.00","-","30.00","-","-","-","18.07","-"
"919","SNNP","Sawla","November","2017","36.87437474","6.300226567","3.69","12.68","-","-","-","-","-","-","-","-","-"
"920","SNNP","Welayita","October","2017",NA,NA,"5.00","12.49","-","10.25","-","30.98","-","-","60.00","23.53","-"
"921","SNNP","Bodite","October","2017","37.89064905","7.038034865","5.56","13.00","-","-","-","30.98","-","-","49.96","17.16","-"
"922","SNNP","Jinka","October","2017","36.56441614","5.78310286","7.14","10.15","-","9.74","-","30.98","-","-","-","19.54","-"
"923","SNNP","Dimeka","October","2017","36.45041198","4.892522922","5.40","-","-","-","-","-","-","-","-","-","-"
"924","SNNP","Masha","October","2017","35.47956686","7.741652627","5.00","13.00","12.00","12.00","-","32.00","-","13.00","-","-","-"
"925","SNNP","Tepi","October","2017","35.36770327","7.320015599","-","13.00","-","12.00","-","30.00","14.00","-","-","-","-"
"926","SNNP","Boniga","October","2017","36.24008346","7.388535704","6.83","15.00","13.49","13.00","-","35.00","-","-","-","26.09","-"
"927","SNNP","Chana","October","2017","36.11775846","6.226550231","5.19","13.00","12.00","-","-","-","-","-","-","-","-"
"928","SNNP","Arbam- minch ","October","2017","37.5527474","6.024547891","3.50","16.00","-","13.00","-","30.00","-","-","-","14.46","-"
"929","SNNP","Sawla","October","2017","36.87437474","6.300226567","3.34","11.39","-","-","-","-","-","-","-","-","-"
"930","SNNP","Welayita","September","2017",NA,NA,"4.79","11.49","-","10.25","-","30.00","-","-","60.00","20.00","-"
"931","SNNP","Bodite","September","2017","37.89064905","7.038034865","6.19","12.00","-","-","-","25.50","-","-","40.00","18.49","35.00"
"932","SNNP","Jinka","September","2017","36.56441614","5.78310286","6.54","10.56","-","9.77","-","32.00","-","-","-","19.48","-"
"933","SNNP","Dimeka","September","2017","36.45041198","4.892522922","5.19","-","-","-","-","-","-","-","-","-","-"
"934","SNNP","Masha","September","2017","35.47956686","7.741652627","5.00","13.00","-","12.00","-","32.00","-","-","-","-","-"
"935","SNNP","Tepi","September","2017","35.36770327","7.320015599","-","12.00","-","11.00","-","30.00","13.00","-","-","-","-"
"936","SNNP","Boniga","September","2017","36.24008346","7.388535704","6.14","12.00","11.00","11.00","-","33.00","-","-","-","23.17","-"
"937","SNNP","Chana","September","2017","36.11775846","6.226550231","5.19","13.00","-","12.00","-","-","-","-","40.00","-","-"
"938","SNNP","Arbam- minch ","September","2017","37.5527474","6.024547891","3.50","15.00","-","12.00","-","30.00","-","-","-","-","-"
"939","SNNP","Sawla","September","2017","36.87437474","6.300226567","3.34","12.45","-","-","-","-","-","-","-","-","-"
"940","SNNP","Shewa- Bench ","April","2018",NA,NA,"5.00","18.00","15.49","14.49","-","30.00","-","-","35.00","-",NA
"941","SNNP","Mizan- Teferi ","April","2018","35.41120174","6.883477024","6.07","14.49","14.00","14.00","-","30.00","-","-","60.00","22.00",NA
"942","SNNP","Deri","April","2018","36.28577951","7.384839762","5.83","-","11.96","-","15.58","-","-","-","-","-",NA
"943","SNNP","Amaro Kele ","April","2018","6.083333333","38.03333333","5.60","13.98","-","-","-","27.00","-","-","-","-",NA
"944","SNNP","Soyama","April","2018","5.7","37.88333333","5.19","10.53","9.33","8.63","-","-","-","-","-","-",NA
"945","SNNP","Karate","April","2018","5.25","37.48333333","6.52","15.15","16.44","13.46","-","-","-","-","-","-",NA
"946","SNNP","Gidola","April","2018","37.34772952","5.647078098","7.61","15.39","-","9.94","28.00","-","-","-","-","-",NA
"947","SNNP","Tercha","April","2018","37.175334","7.146295","5.00","17.00","16.00","15.00","-","25.50","-","-","-","-",NA
"948","SNNP","Besite- chere ","April","2018",NA,NA,"5.76","18.00","16.00","16.00","25.00","-","-","-","28.00","-",NA
"949","SNNP","Lasoka","April","2018","36.60777815","6.30774507","5.60","13.56","-","11.10","-","-","-","-","-","-",NA
"950","SNNP","Amaya","April","2018","36.68000727","7.105541206","4.17","13.50","-","12.19","11.00","32.00","-","-","-","-",NA
"951","SNNP","Shewa- Bench ","August","2017",NA,NA,"5.00","-","16.00","16.00","-","30.00","-","-","-","-",NA
"952","SNNP","Mizan- Teferi ","August","2017","35.41120174","6.883477024","5.40","12.00","11.00","12.00","-","30.00","-","-","-","20.00",NA
"953","SNNP","Deri","August","2017","36.28577951","7.384839762","5.83","-","15.38","-","15.58","-","-","-","-","-",NA
"954","SNNP","Amaro Kele ","August","2017","6.083333333","38.03333333","5.60","11.89","-","-","-","-","-","-","-","-",NA
"955","SNNP","Soyama","August","2017","5.7","37.88333333","5.60","10.69","9.73","-","30.98","-","-","-","-","-",NA
"956","SNNP","Karate","August","2017","5.25","37.48333333","6.27","15.29","16.00","-","-","-","-","-","-","-",NA
"957","SNNP","Gidola","August","2017","37.34772952","5.647078098","4.68","12.87","9.99","-","15.39","-","-","-","-","-",NA
"958","SNNP","Tercha","August","2017","37.175334","7.146295","4.38","14.00","13.00","12.00","-","28.00","-","-","-","-",NA
"959","SNNP","Besite- chere ","August","2017",NA,NA,"6.09","10.00","-","-","24.00","-","-","-","24.00","-",NA
"960","SNNP","Lasoka","August","2017","36.60777815","6.30774507","5.19","14.04","-","11.10","-","-","-","-","-","-",NA
"961","SNNP","Amaya","August","2017","36.68000727","7.105541206","4.19","11.70","11.00","10.05","-","28.00","-","-","-","-",NA
"962","SNNP","Shewa- Bench ","December","2017",NA,NA,"5.00","18.00","15.00","13.00","-","30.00","-","-","35.00","-",NA
"963","SNNP","Mizan- Teferi ","December","2017","35.41120174","6.883477024","5.92","14.00","13.00","13.00","-","30.00","-","-","60.00","20.00",NA
"964","SNNP","Deri","December","2017","36.28577951","7.384839762","5.83","-","13.67","-","17.72","-","-","-","-","-",NA
"965","SNNP","Amaro Kele ","December","2017","6.083333333","38.03333333","5.40","10.64","-","-","-","30.00","-","-","-","-",NA
"966","SNNP","Soyama","December","2017","5.7","37.88333333","5.60","8.01","-","-","-","32.50","-","-","-","-",NA
"967","SNNP","Karate","December","2017","5.25","37.48333333","6.61","13.36","13.96","13.80","-","-","-","-","-","-",NA
"968","SNNP","Gidola","December","2017","37.34772952","5.647078098","4.68","9.83","8.91","-","25.00","-","-","-","-","-",NA
"969","SNNP","Tercha","December","2017","37.175334","7.146295","5.25","14.00","12.00","10.00","-","27.50","-","-","-","-",NA
"970","SNNP","Besite- chere ","December","2017",NA,NA,"5.71","10.00","-","-","20.00","-","-","-","-","-",NA
"971","SNNP","Lasoka","December","2017","36.60777815","6.30774507","6.09","11.36","-","10.81","-","-","-","-","-","-",NA
"972","SNNP","Amaya","December","2017","36.68000727","7.105541206","4.19","11.90","11.10","-","-","28.00","-","-","-","-",NA
"973","SNNP","Shewa- Bench ","February","2018",NA,NA,"5.19","15.49","14.00","14.00","-","30.00","-","-","-","-",NA
"974","SNNP","Mizan- Teferi ","February","2018","35.41120174","6.883477024","6.14","13.00","12.00","-","-","28.00","-","-","60.00","22.00",NA
"975","SNNP","Deri","February","2018","36.28577951","7.384839762","5.83","-","10.43","-","16.00","-","-","-","-","-",NA
"976","SNNP","Amaro Kele ","February","2018","6.083333333","38.03333333","5.38","12.70","-","-","-","30.00","-","-","-","-",NA
"977","SNNP","Soyama","February","2018","5.7","37.88333333","5.60","10.81","9.89","9.89","-","32.40","-","-","-","-",NA
"978","SNNP","Karate","February","2018","5.25","37.48333333","6.14","13.46","13.74","11.42","-","-","-","-","-","-",NA
"979","SNNP","Gidola","February","2018","37.34772952","5.647078098","5.40","15.13","13.48","-","-","-","-","-","-","-",NA
"980","SNNP","Tercha","February","2018","37.175334","7.146295","4.80","15.00","14.00","12.00","-","27.50","-","-","-","-",NA
"981","SNNP","Besite- chere ","February","2018",NA,NA,"5.76","12.00","10.00","-","22.00","-","-","-","32.00","-",NA
"982","SNNP","Lasoka","February","2018","36.60777815","6.30774507","5.19","14.04","-","13.33","-","-","-","-","-","-",NA
"983","SNNP","Amaya","February","2018","36.68000727","7.105541206","4.11","10.01","-","-","-","30.00","-","-","-","-",NA
"984","SNNP","Shewa- Bench ","January","2018",NA,NA,"5.19","18.00","16.00","16.00","-","30.00","-","-","30.00","-",NA
"985","SNNP","Mizan- Teferi ","January","2018","35.41120174","6.883477024","6.07","13.49","12.49","-","-","28.98","-","-","60.00","22.00",NA
"986","SNNP","Deri","January","2018","36.28577951","7.384839762","5.83","-","10.25","-","20.78","-","-","-","-","-",NA
"987","SNNP","Amaro Kele ","January","2018","6.083333333","38.03333333","6.09","12.83","-","-","-","30.00","-","-","-","-",NA
"988","SNNP","Soyama","January","2018","5.7","37.88333333","5.60","8.74","7.65","-","30.00","-","-","-","-","-",NA
"989","SNNP","Karate","January","2018","5.25","37.48333333","6.33","-","13.77","11.34","-","-","-","-","-","-",NA
"990","SNNP","Gidola","January","2018","37.34772952","5.647078098","5.05","10.99","13.33","13.87","-","-","-","-","-","-",NA
"991","SNNP","Tercha","January","2018","37.175334","7.146295","5.12","15.00","14.00","12.00","-","27.50","-","-","-","-",NA
"992","SNNP","Besite- chere ","January","2018",NA,NA,"5.49","12.00","-","-","25.00","-","-","-","28.00","-",NA
"993","SNNP","Lasoka","January","2018","36.60777815","6.30774507","6.67","11.75","-","11.17","-","-","-","-","-","-",NA
"994","SNNP","Amaya","January","2018","36.68000727","7.105541206","4.20","10.25","-","-","-","28.98","-","-","-","-",NA
"995","SNNP","Shewa- Bench ","July","2017",NA,NA,"4.67","13.00","12.00","12.00","-","30.00","-","-","-","-",NA
"996","SNNP","Mizan- Teferi ","July","2017","35.41120174","6.883477024","5.19","12.00","11.00","11.00","-","28.00","-","-","-","20.00",NA
"997","SNNP","Deri","July","2017","36.28577951","7.384839762","5.83","-","13.91","-","15.58","-","-","-","-","-",NA
"998","SNNP","Amaro Kele ","July","2017","6.083333333","38.03333333","5.40","12.76","-","-","-","30.00","-","-","-","-",NA
"999","SNNP","Soyama","July","2017","5.7","37.88333333","5.38","10.69","9.73","8.79","28.98","-","-","-","-","-",NA
"1000","SNNP","Karate","July","2017","5.25","37.48333333","6.25","11.43","-","14.12","-","-","-","-","-","-",NA
"1001","SNNP","Gidola","July","2017","37.34772952","5.647078098","4.68","12.12","-","-","-","-","-","-","-","-",NA
"1002","SNNP","Tercha","July","2017","37.175334","7.146295","4.38","16.00","15.00","14.00","-","27.50","-","-","-","-",NA
"1003","SNNP","Besite- chere ","July","2017",NA,NA,"6.09","12.00","11.00","-","20.00","-","-","-","24.00","-",NA
"1004","SNNP","Lasoka","July","2017","36.60777815","6.30774507","6.67","10.64","-","8.62","-","-","-","-","-","-",NA
"1005","SNNP","Amaya","July","2017","36.68000727","7.105541206","4.22","11.59","10.49","11.00","-","28.98","-","-","-","-",NA
"1006","SNNP","Shewa- Bench ","June","2018",NA,NA,"7.00","19.00","17.00","16.00","-","30.00","-","-","35.00","-",NA
"1007","SNNP","Mizan- Teferi ","June","2018","35.41120174","6.883477024","6.86","17.00","16.00","16.00","28.00","-","-","-","60.00","25.00",NA
"1008","SNNP","Deri","June","2018","36.28577951","7.384839762","-","-","13.91","-","-","32.00","-","-","-","-",NA
"1009","SNNP","Amaro Kele ","June","2018","6.083333333","38.03333333","6.14","16.22","-","-","-","28.00","-","-","-","-",NA
"1010","SNNP","Soyama","June","2018","5.7","37.88333333","5.83","13.36","12.35","11.05","-","-","-","-","-","-",NA
"1011","SNNP","Karate","June","2018","5.25","37.48333333","6.49","-","-","20.31","-","40.00","-","-","-","-",NA
"1012","SNNP","Gidola","June","2018","37.34772952","5.647078098","6.39","15.39","11.49","-","28.98","-","-","-","-","-",NA
"1013","SNNP","Tercha","June","2018","37.175334","7.146295","6.37","14.00","13.00","12.00","-","25.50","-","-","-","-",NA
"1014","SNNP","Besite- chere ","June","2018",NA,NA,"5.76","10.00","-","-","-","25.00","-","-","-","-",NA
"1015","SNNP","Lasoka","June","2018","36.60777815","6.30774507","7.69","14.04","-","11.17","-","-","-","-","-","-",NA
"1016","SNNP","Amaya","June","2018","36.68000727","7.105541206","4.39","16.30","-","15.07","-","32.00","-","-","-","-",NA
"1017","SNNP","Shewa- Bench ","March","2018",NA,NA,"5.00","16.00","14.00","13.00","-","30.00","-","-","35.00","-",NA
"1018","SNNP","Mizan- Teferi ","March","2018","35.41120174","6.883477024","6.07","14.00","13.00","13.00","-","30.00","-","-","60.00","22.00",NA
"1019","SNNP","Deri","March","2018","36.28577951","7.384839762","5.83","-","10.25","-","12.51","-","-","-","-","-",NA
"1020","SNNP","Amaro Kele ","March","2018","6.083333333","38.03333333","6.09","13.98","-","-","-","25.00","-","-","-","-",NA
"1021","SNNP","Soyama","March","2018","5.7","37.88333333","5.38","10.14","8.82","-","28.98","32.00","-","-","-","-",NA
"1022","SNNP","Karate","March","2018","5.25","37.48333333","6.67","11.58","13.91","13.77","-","40.00","-","-","-","-",NA
"1023","SNNP","Gidola","March","2018","37.34772952","5.647078098","5.40","15.42","13.71","16.29","30.00","-","-","-","-","-",NA
"1024","SNNP","Tercha","March","2018","37.175334","7.146295","6.00","14.00","13.00","12.00","-","25.50","-","-","-","-",NA
"1025","SNNP","Besite- chere ","March","2018",NA,NA,"6.09","12.00","-","-","-","-","-","-","-","-",NA
"1026","SNNP","Lasoka","March","2018","36.60777815","6.30774507","5.19","14.29","-","11.29","-","-","-","-","-","-",NA
"1027","SNNP","Amaya","March","2018","36.68000727","7.105541206","4.13","11.28","-","11.32","-","28.98","-","-","-","-",NA
"1028","SNNP","Shewa- Bench ","May","2018",NA,NA,"7.25","18.00","16.00","16.00","-","30.00","-","-","35.00","-",NA
"1029","SNNP","Mizan- Teferi ","May","2018","35.41120174","6.883477024","6.60","16.00","15.00","15.00","-","30.00","-","-","60.00","25.00",NA
"1030","SNNP","Deri","May","2018","36.28577951","7.384839762","5.83","-","13.67","-","15.79","-","-","-","-","-",NA
"1031","SNNP","Amaro Kele ","May","2018","6.083333333","38.03333333","5.85","16.04","-","-","-","28.00","-","-","-","-",NA
"1032","SNNP","Soyama","May","2018","5.7","37.88333333","6.39","10.47","9.37","10.20","-","-","-","-","-","-",NA
"1033","SNNP","Karate","May","2018","5.25","37.48333333","7.07","-","17.84","16.49","-","-","-","-","-","-",NA
"1034","SNNP","Gidola","May","2018","37.34772952","5.647078098","7.78","15.30","13.56","11.90","14.12","-","-","-","-","-",NA
"1035","SNNP","Tercha","May","2018","37.175334","7.146295","7.78","18.00","16.00","15.00","-","25.00","-","-","-","-",NA
"1036","SNNP","Besite- chere ","May","2018",NA,NA,"5.49","16.49","-","-","-","25.00","-","-","-","-",NA
"1037","SNNP","Lasoka","May","2018","36.60777815","6.30774507","7.14","16.67","-","16.67","-","-","-","-","-","-",NA
"1038","SNNP","Amaya","May","2018","36.68000727","7.105541206","4.49","11.90","-","12.11","-","31.50","-","-","-","-",NA
"1039","SNNP","Shewa- Bench ","November","2017",NA,NA,"7.00","17.49","14.49","14.49","-","31.46","-","-","35.00","-",NA
"1040","SNNP","Mizan- Teferi ","November","2017","35.41120174","6.883477024","5.54","14.00","13.00","13.00","-","30.00","-","-","-","20.00",NA
"1041","SNNP","Deri","November","2017","36.28577951","7.384839762","5.83","-","15.38","-","15.58","-","-","-","-","-",NA
"1042","SNNP","Amaro Kele ","November","2017","6.083333333","38.03333333","5.60","12.57","-","-","-","30.00","-","-","-","-",NA
"1043","SNNP","Soyama","November","2017","5.7","37.88333333","5.60","8.79","7.82","-","-","31.46","-","-","-","-",NA
"1044","SNNP","Karate","November","2017","5.25","37.48333333","6.38","13.40","13.73","-","-","-","-","-","-","-",NA
"1045","SNNP","Gidola","November","2017","37.34772952","5.647078098","5.05","17.78","16.47","-","-","-","-","-","-","-",NA
"1046","SNNP","Tercha","November","2017","37.175334","7.146295","4.38","15.00","14.00","13.00","-","27.50","-","-","-","-",NA
"1047","SNNP","Besite- chere ","November","2017",NA,NA,"8.57","-","10.00","-","20.98","20.00","-","-","24.49","-",NA
"1048","SNNP","Lasoka","November","2017","36.60777815","6.30774507","6.39","11.75","-","11.17","-","-","-","-","-","-",NA
"1049","SNNP","Amaya","November","2017","36.68000727","7.105541206","4.18","11.10","10.00","-","-","28.00","-","-","-","-",NA
"1050","SNNP","Shewa- Bench ","October","2017",NA,NA,"5.00","14.49","12.00","12.00","-","30.00","-","-","30.00","-",NA
"1051","SNNP","Mizan- Teferi ","October","2017","35.41120174","6.883477024","5.85","13.00","12.00","12.00","-","28.00","-","-","-","20.00",NA
"1052","SNNP","Deri","October","2017","36.28577951","7.384839762","5.83","-","-","15.93","-","-","-","-","-","-",NA
"1053","SNNP","Amaro Kele ","October","2017","6.083333333","38.03333333","5.85","11.83","-","-","-","30.00","-","-","-","-",NA
