"","Region","Market","Month","Year","Longitude","Latitude","pkg.bar.white","pkg.bar.mixed","pkg.bar.black","pkg.bar.bbeer","pkg.bar.temez","pkg.bar.millw","pkg.bar.millm","pkg.bar.maltb","pkg.bar.allba"
"929","Snnp","Amaro Kele ","May",2017,6.083333333,38.03333333,10.81,NA,11.69,NA,NA,NA,NA,NA,10.81
"930","Snnp","Soyama","May",2017,5.7,37.88333333,10.85,9.21,NA,NA,NA,NA,NA,NA,10.85
"931","Snnp","Karate","May",2017,5.25,37.48333333,11.46,NA,NA,NA,NA,NA,NA,NA,11.46
"932","Snnp","Gidola","May",2017,37.34772952,5.647078098,14.6,14.71,14.29,NA,18.51,NA,NA,NA,14.6
"933","Snnp","Tercha","May",2017,37.175334,7.146295,16,15,15,NA,NA,NA,NA,NA,16
"934","Snnp","Besite- Chere ","May",2017,NA,NA,15,12,12,NA,NA,NA,NA,NA,15
"935","Snnp","Lasoka","May",2017,36.60777815,6.30774507,9.81,NA,10.64,NA,21.82,NA,NA,15.16,9.81
"936","Snnp","Amaya","May",2017,36.68000727,7.105541206,10,8.91,9.03,NA,10.84,NA,NA,7.11,10
"937","Snnp","Shewa- Bench ","November",2016,NA,NA,12,8,9.65,NA,NA,NA,NA,19.01,12
"938","Snnp","Mizan- Teferi ","November",2016,35.41120174,6.883477024,11,10,10,NA,NA,NA,NA,16,11
"939","Snnp","Deri","November",2016,36.28577951,7.384839762,10.39,10.47,10.47,NA,NA,NA,NA,13.65,10.39
"940","Snnp","Amaro Kele ","November",2016,6.083333333,38.03333333,10.77,NA,10.86,NA,16.13,NA,NA,NA,10.77
"941","Snnp","Soyama","November",2016,5.7,37.88333333,9.27,NA,9.46,NA,NA,NA,NA,NA,9.27
"942","Snnp","Karate","November",2016,5.25,37.48333333,10.25,NA,NA,NA,NA,NA,NA,NA,10.25
"943","Snnp","Gidola","November",2016,37.34772952,5.647078098,11.04,NA,NA,NA,NA,NA,NA,NA,11.04
"944","Snnp","Tercha","November",2016,37.175334,7.146295,16.76,15.46,14.5,NA,NA,NA,NA,NA,16.76
"945","Snnp","Besite- Chere ","November",2016,NA,NA,13.66,12,12,NA,NA,NA,NA,NA,13.66
"946","Snnp","Lasoka","November",2016,36.60777815,6.30774507,10.14,NA,NA,NA,28.01,NA,NA,16.69,10.14
"947","Snnp","Amaya","November",2016,36.68000727,7.105541206,9.49,8.29,8.6,NA,NA,NA,NA,NA,9.49
"948","Snnp","Shewa- Bench ","October",2016,NA,NA,13,8,9.65,NA,NA,NA,NA,19.61,13
"949","Snnp","Mizan- Teferi ","October",2016,35.41120174,6.883477024,11.66,10,10,NA,NA,NA,NA,16,11.66
"950","Snnp","Deri","October",2016,36.28577951,7.384839762,11.63,11.36,11.36,NA,NA,NA,NA,23.26,11.63
"951","Snnp","Amaro Kele ","October",2016,6.083333333,38.03333333,9.59,NA,10.44,NA,16.25,NA,NA,NA,9.59
"952","Snnp","Soyama","October",2016,5.7,37.88333333,9.29,9.33,8.11,10.72,NA,NA,NA,NA,9.29
"953","Snnp","Karate","October",2016,5.25,37.48333333,10.61,NA,NA,NA,NA,NA,NA,NA,10.61
"954","Snnp","Gidola","October",2016,37.34772952,5.647078098,13.89,13.39,13.76,NA,16.88,NA,NA,NA,13.89
"955","Snnp","Tercha","October",2016,37.175334,7.146295,16.4,13.42,12.66,NA,NA,NA,NA,NA,16.4
"956","Snnp","Besite- Chere ","October",2016,NA,NA,11,12,NA,NA,NA,NA,NA,NA,11
"957","Snnp","Lasoka","October",2016,36.60777815,6.30774507,12.79,13.02,NA,NA,23.73,NA,NA,21.53,12.79
"958","Snnp","Amaya","October",2016,36.68000727,7.105541206,8.49,8.33,9.16,NA,NA,NA,NA,NA,8.49
"959","Snnp","Shewa- Bench ","September",2016,NA,NA,12.49,NA,9.65,NA,NA,NA,NA,21.46,12.49
"960","Snnp","Mizan- Teferi ","September",2016,35.41120174,6.883477024,11.66,11,10,NA,NA,NA,NA,16,11.66
"961","Snnp","Deri","September",2016,36.28577951,7.384839762,9.3,9.09,9.09,NA,NA,NA,NA,14.07,9.3
"962","Snnp","Amaro Kele ","September",2016,6.083333333,38.03333333,9.38,NA,10.86,NA,15.91,NA,NA,NA,9.38
"963","Snnp","Soyama","September",2016,5.7,37.88333333,9.21,9.42,7.96,9.09,NA,NA,NA,NA,9.21
"964","Snnp","Karate","September",2016,5.25,37.48333333,9.84,NA,NA,NA,NA,NA,NA,NA,9.84
"965","Snnp","Gidola","September",2016,37.34772952,5.647078098,13.77,12.66,14.02,NA,14.56,NA,NA,NA,13.77
"966","Snnp","Tercha","September",2016,37.175334,7.146295,NA,NA,13.7,NA,NA,NA,NA,NA,13.7
"967","Snnp","Besite- Chere ","September",2016,NA,NA,12,10,12,NA,NA,NA,NA,NA,12
"968","Snnp","Lasoka","September",2016,36.60777815,6.30774507,13.05,NA,NA,NA,18.87,NA,NA,13.47,13.05
"969","Snnp","Amaya","September",2016,36.68000727,7.105541206,9.54,9.32,NA,NA,NA,NA,NA,NA,9.54
"970","Somalie","Shinile","April",2017,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","Somalie","Erere","April",2017,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,13
"972","Somalie","Jigjiga","April",2017,42.792342,9.367259,14.49,16.61,NA,17,NA,NA,NA,36.5,14.49
"973","Somalie","Kebribeya","April",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","Somalie","Dolo","April",2017,42.059257,4.179211,NA,15.97,NA,NA,NA,NA,NA,NA,15.97
"975","Somalie","Moyale","April",2017,3.527,39.056,NA,12,NA,14,NA,NA,25,NA,12
"976","Benishangul-Gumuz","Mambook","April",2017,NA,NA,12,NA,12,NA,NA,NA,NA,30.3,12
"977","Benishangul-Gumuz","Mender- Sebat ","April",2017,NA,NA,13,NA,10,NA,NA,NA,NA,NA,13
"978","Benishangul-Gumuz","Asossa","April",2017,34.53730603,10.05784932,12,NA,12,13.49,NA,NA,NA,26.55,12
"979","Benishangul-Gumuz","Bambasi","April",2017,34.73046863,9.751504664,13.62,NA,NA,NA,NA,NA,NA,NA,13.62
"980","Benishangul-Gumuz","Kemashi","April",2017,35.85916991,9.515450626,NA,9.81,NA,NA,NA,NA,NA,NA,9.81
"981","Benishangul-Gumuz","Agelo- Meti ","April",2017,35.77048443,9.640776618,10.58,11.12,NA,NA,NA,NA,NA,NA,10.58
"982","Benishangul-Gumuz","Avera","April",2017,NA,NA,12.2,10.44,11.29,13.49,NA,NA,NA,28.36,12.2
"983","Somalie","Shinile","August",2016,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","Somalie","Arere","August",2016,NA,NA,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"985","Somalie","Jigjiga","August",2016,42.792342,9.367259,15,NA,NA,16.33,NA,NA,NA,36,15
"986","Somalie","Hartshek","August",2016,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","Somalie","Dolo","August",2016,42.059257,4.179211,NA,15,NA,NA,NA,NA,NA,NA,15
"988","Somalie","Moyale","August",2016,3.527,39.056,NA,13.33,12,NA,NA,NA,25,NA,13.33
"989","Benishangul-Gumuz","Mambook","August",2016,NA,NA,12,NA,12,NA,NA,NA,NA,NA,12
"990","Benishangul-Gumuz","Mender- Sebat ","August",2016,NA,NA,12,NA,10,NA,NA,NA,NA,12.12,12
"991","Benishangul-Gumuz","Asossa","August",2016,34.53730603,10.05784932,12,NA,10,NA,NA,NA,NA,24.45,12
"992","Benishangul-Gumuz","Bambasi","August",2016,34.73046863,9.751504664,13.48,NA,NA,NA,NA,NA,NA,NA,13.48
"993","Benishangul-Gumuz","Kemashi","August",2016,35.85916991,9.515450626,NA,9.93,NA,NA,NA,NA,NA,NA,9.93
"994","Benishangul-Gumuz","Agelo- Meti ","August",2016,35.77048443,9.640776618,13.13,13.53,NA,NA,NA,NA,NA,NA,13.13
"995","Benishangul-Gumuz","Avera","August",2016,NA,NA,12.51,11.59,10.63,NA,NA,NA,NA,17.21,12.51
"996","Somalie","Shinile","December",2016,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","Somalie","Arere","December",2016,NA,NA,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"998","Somalie","Jigjiga","December",2016,42.792342,9.367259,15,NA,NA,17,NA,NA,NA,36,15
"999","Somalie","Hartshek","December",2016,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","Somalie","Dolo","December",2016,42.059257,4.179211,NA,15,NA,NA,NA,NA,NA,NA,15
"1001","Somalie","Moyale","December",2016,3.527,39.056,13.66,12.32,NA,NA,NA,NA,33.02,NA,13.66
"1002","Benishangul-Gumuz","Mambook","December",2016,NA,NA,12,NA,12,NA,NA,NA,NA,NA,12
"1003","Benishangul-Gumuz","Mender- Sebat ","December",2016,NA,NA,12,NA,9,NA,NA,NA,NA,10.92,12
"1004","Benishangul-Gumuz","Asossa","December",2016,34.53730603,10.05784932,11.66,10,9,NA,NA,NA,NA,NA,11.66
"1005","Benishangul-Gumuz","Bambasi","December",2016,34.73046863,9.751504664,14.64,9.97,NA,NA,NA,NA,NA,NA,14.64
"1006","Benishangul-Gumuz","Kemashi","December",2016,35.85916991,9.515450626,9.71,10,NA,NA,NA,NA,NA,NA,9.71
"1007","Benishangul-Gumuz","Agelo- Meti ","December",2016,35.77048443,9.640776618,12.78,11.25,NA,NA,NA,NA,NA,NA,12.78
"1008","Benishangul-Gumuz","Avera","December",2016,NA,NA,12.04,10.29,9.91,NA,NA,NA,NA,10.92,12.04
"1009","Somalie","Shinile","February",2017,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","Somalie","Arere","February",2017,NA,NA,11.83,NA,NA,NA,NA,NA,NA,NA,11.83
"1011","Somalie","Jigjiga","February",2017,42.792342,9.367259,15,19.51,NA,18,NA,NA,NA,35,15
"1012","Somalie","Hartshek","February",2017,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","Somalie","Dolo","February",2017,42.059257,4.179211,NA,NA,15,NA,NA,NA,NA,NA,15
"1014","Somalie","Moyale","February",2017,3.527,39.056,14,NA,12,14,NA,40,35,NA,14
"1015","Benishangul-Gumuz","Mambook","February",2017,NA,NA,12,NA,12,NA,NA,NA,NA,NA,12
"1016","Benishangul-Gumuz","Mender- Sebat ","February",2017,NA,NA,11.33,NA,9.65,NA,NA,NA,NA,24.25,11.33
"1017","Benishangul-Gumuz","Asossa","February",2017,34.53730603,10.05784932,12,10,NA,14,NA,NA,NA,26.48,12
"1018","Benishangul-Gumuz","Bambasi","February",2017,34.73046863,9.751504664,13.07,10.2,NA,NA,NA,NA,NA,NA,13.07
"1019","Benishangul-Gumuz","Kemashi","February",2017,35.85916991,9.515450626,9.8,9.62,NA,NA,NA,NA,NA,NA,9.8
"1020","Benishangul-Gumuz","Agelo- Meti ","February",2017,35.77048443,9.640776618,10.59,11.13,NA,NA,NA,NA,NA,NA,10.59
"1021","Benishangul-Gumuz","Avera","February",2017,NA,NA,11.42,10.22,10.76,14,NA,NA,NA,25.34,11.42
"1022","Somalie","Shinile","January",2017,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","Somalie","Arere","January",2017,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12
"1024","Somalie","Jigjiga","January",2017,42.792342,9.367259,15,11.55,NA,17,NA,NA,NA,36,15
"1025","Somalie","Hartshek","January",2017,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","Somalie","Dolo","January",2017,42.059257,4.179211,NA,15,NA,NA,NA,NA,NA,NA,15
"1027","Somalie","Moyale","January",2017,3.527,39.056,13,12,NA,14,NA,NA,26.57,NA,13
"1028","Benishangul-Gumuz","Mambook","January",2017,NA,NA,12,NA,12,NA,NA,NA,NA,NA,12
"1029","Benishangul-Gumuz","Mender- Sebat ","January",2017,NA,NA,12,NA,8.83,NA,NA,NA,NA,11.46,12
"1030","Benishangul-Gumuz","Asossa","January",2017,34.53730603,10.05784932,12,9,NA,NA,NA,NA,NA,33.92,12
"1031","Benishangul-Gumuz","Bambasi","January",2017,34.73046863,9.751504664,13,10.91,NA,NA,NA,NA,NA,NA,13
"1032","Benishangul-Gumuz","Kemashi","January",2017,35.85916991,9.515450626,9.9,10.22,NA,NA,NA,NA,NA,NA,9.9
"1033","Benishangul-Gumuz","Agelo- Meti ","January",2017,35.77048443,9.640776618,13.04,13.29,NA,NA,NA,NA,NA,NA,13.04
"1034","Benishangul-Gumuz","Avera","January",2017,NA,NA,11.94,10.75,10.29,NA,NA,NA,NA,19.72,11.94
"1035","Somalie","Shinile","July",2016,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","Somalie","Arere","July",2016,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,13
"1037","Somalie","Jigjiga","July",2016,42.792342,9.367259,NA,15.02,NA,16.33,NA,NA,NA,35,15.02
"1038","Somalie","Hartshek","July",2016,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","Somalie","Dolo","July",2016,42.059257,4.179211,NA,15,NA,NA,NA,NA,NA,NA,15
"1040","Somalie","Moyale","July",2016,3.527,39.056,14,12,NA,NA,NA,NA,25,NA,14
"1041","Benishangul-Gumuz","Mambook","July",2016,NA,NA,10,NA,10,NA,NA,NA,NA,NA,10
"1042","Benishangul-Gumuz","Mender- Sebat ","July",2016,NA,NA,12,NA,10,NA,NA,NA,NA,12.68,12
"1043","Benishangul-Gumuz","Asossa","July",2016,34.53730603,10.05784932,12,NA,11,NA,NA,NA,NA,27.83,12
"1044","Benishangul-Gumuz","Bambasi","July",2016,34.73046863,9.751504664,13.99,13.65,NA,NA,NA,NA,NA,NA,13.99
"1045","Benishangul-Gumuz","Kemashi","July",2016,35.85916991,9.515450626,NA,9.89,NA,NA,NA,NA,NA,NA,9.89
"1046","Benishangul-Gumuz","Agelo- Meti ","July",2016,35.77048443,9.640776618,12.47,12.85,NA,NA,NA,NA,NA,NA,12.47
"1047","Benishangul-Gumuz","Avera","July",2016,NA,NA,12.02,12.02,10.32,NA,NA,NA,NA,18.79,12.02
"1048","Somalie","Shinile","June",2017,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","Somalie","Erere","June",2017,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,14
"1050","Somalie","Jigjiga","June",2017,42.792342,9.367259,15,NA,NA,17.49,NA,NA,NA,36.5,15
"1051","Somalie","Kebribeya","June",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","Somalie","Dolo","June",2017,42.059257,4.179211,NA,20,NA,NA,NA,NA,20,NA,20
"1053","Somalie","Moyale","June",2017,3.527,39.056,14.49,NA,NA,14.49,NA,32.4,NA,NA,14.49
"1054","Benishangul-Gumuz","Mambook","June",2017,NA,NA,12,NA,12,NA,NA,NA,NA,29.42,12
"1055","Benishangul-Gumuz","Mender- Sebat ","June",2017,NA,NA,14,NA,10,NA,NA,NA,NA,23.69,14
"1056","Benishangul-Gumuz","Asossa","June",2017,34.53730603,10.05784932,13,10,14,14,NA,NA,NA,32.16,13
"1057","Benishangul-Gumuz","Bambasi","June",2017,34.73046863,9.751504664,16.03,13.63,NA,NA,NA,NA,NA,NA,16.03
"1058","Benishangul-Gumuz","Kemashi","June",2017,35.85916991,9.515450626,NA,11.66,NA,NA,NA,NA,NA,NA,11.66
"1059","Benishangul-Gumuz","Agelo- Meti ","June",2017,35.77048443,9.640776618,14.48,11.39,NA,NA,NA,NA,NA,NA,14.48
"1060","Benishangul-Gumuz","Avera","June",2017,NA,NA,13.84,11.6,11.89,14,NA,NA,NA,28.2,13.84
"1061","Somalie","Shinile","March",2017,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","Somalie","Arere","March",2017,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12
"1063","Somalie","Jigjiga","March",2017,42.792342,9.367259,15,17.06,NA,17.33,NA,NA,NA,36,15
"1064","Somalie","Hartshek","March",2017,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","Somalie","Dolo","March",2017,42.059257,4.179211,NA,16.31,NA,NA,NA,NA,NA,NA,16.31
"1066","Somalie","Moyale","March",2017,3.527,39.056,13.66,12,NA,NA,NA,NA,25.33,NA,13.66
"1067","Benishangul-Gumuz","Mambook","March",2017,NA,NA,12,NA,12,NA,NA,NA,NA,NA,12
"1068","Benishangul-Gumuz","Mender- Sebat ","March",2017,NA,NA,11.32,NA,10,NA,NA,NA,NA,NA,11.32
"1069","Benishangul-Gumuz","Asossa","March",2017,34.53730603,10.05784932,12,NA,12,NA,NA,NA,NA,15.53,12
"1070","Benishangul-Gumuz","Bambasi","March",2017,34.73046863,9.751504664,14.01,NA,NA,NA,NA,NA,NA,NA,14.01
"1071","Benishangul-Gumuz","Kemashi","March",2017,35.85916991,9.515450626,11.06,10.14,NA,NA,NA,NA,NA,NA,11.06
"1072","Benishangul-Gumuz","Agelo- Meti ","March",2017,35.77048443,9.640776618,10.61,11.07,NA,NA,NA,NA,NA,NA,10.61
"1073","Benishangul-Gumuz","Avera","March",2017,NA,NA,11.79,10.59,11.29,NA,NA,NA,NA,15.53,11.79
"1074","Somalie","Shinile","May",2017,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","Somalie","Erere","May",2017,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,14
"1076","Somalie","Jigjiga","May",2017,42.792342,9.367259,15,NA,NA,17.49,NA,NA,NA,36.5,15
"1077","Somalie","Kebribeya","May",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","Somalie","Dolo","May",2017,42.059257,4.179211,NA,20,NA,NA,NA,NA,20,NA,20
"1079","Somalie","Moyale","May",2017,3.527,39.056,14.49,NA,NA,14.49,NA,32.4,NA,NA,14.49
"1080","Benishangul-Gumuz","Mambook","May",2017,NA,NA,12,NA,12,NA,NA,NA,NA,29.42,12
"1081","Benishangul-Gumuz","Mender- Sebat ","May",2017,NA,NA,14,NA,10,NA,NA,NA,NA,23.69,14
"1082","Benishangul-Gumuz","Asossa","May",2017,34.53730603,10.05784932,13,10,14,14,NA,NA,NA,32.16,13
"1083","Benishangul-Gumuz","Bambasi","May",2017,34.73046863,9.751504664,16.03,13.63,NA,NA,NA,NA,NA,NA,16.03
"1084","Benishangul-Gumuz","Kemashi","May",2017,35.85916991,9.515450626,NA,11.66,NA,NA,NA,NA,NA,NA,11.66
"1085","Benishangul-Gumuz","Agelo- Meti ","May",2017,35.77048443,9.640776618,14.48,11.39,NA,NA,NA,NA,NA,NA,14.48
"1086","Benishangul-Gumuz","Avera","May",2017,NA,NA,13.84,11.6,11.89,14,NA,NA,NA,28.2,13.84
"1087","Somalie","Shinile","November",2016,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","Somalie","Arere","November",2016,NA,NA,12.66,NA,NA,NA,NA,NA,NA,NA,12.66
"1089","Somalie","Jigjiga","November",2016,42.792342,9.367259,15,NA,15,17,NA,NA,NA,36,15
"1090","Somalie","Hartshek","November",2016,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","Somalie","Dolo","November",2016,42.059257,4.179211,NA,15,NA,NA,NA,NA,NA,NA,15
"1092","Somalie","Moyale","November",2016,3.527,39.056,14.33,12.63,NA,NA,NA,NA,40,NA,14.33
"1093","Benishangul-Gumuz","Mambook","November",2016,NA,NA,12,NA,12,NA,NA,NA,NA,NA,12
"1094","Benishangul-Gumuz","Mender- Sebat ","November",2016,NA,NA,12.16,NA,9,NA,NA,NA,NA,11.95,12.16
"1095","Benishangul-Gumuz","Asossa","November",2016,34.53730603,10.05784932,10,10,10,NA,NA,NA,NA,NA,10
"1096","Benishangul-Gumuz","Bambasi","November",2016,34.73046863,9.751504664,14.25,12.42,NA,NA,NA,NA,NA,NA,14.25
"1097","Benishangul-Gumuz","Kemashi","November",2016,35.85916991,9.515450626,NA,9.56,NA,NA,NA,NA,NA,NA,9.56
"1098","Benishangul-Gumuz","Agelo- Meti ","November",2016,35.77048443,9.640776618,14.18,11.44,NA,NA,NA,NA,NA,NA,14.18
"1099","Benishangul-Gumuz","Avera","November",2016,NA,NA,12.41,10.8,10.26,NA,NA,NA,NA,11.95,12.41
"1100","Somalie","Shinile","October",2016,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","Somalie","Arere","October",2016,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,13
"1102","Somalie","Jigjiga","October",2016,42.792342,9.367259,15,NA,NA,16.66,NA,NA,NA,36,15
"1103","Somalie","Hartshek","October",2016,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","Somalie","Dolo","October",2016,42.059257,4.179211,NA,15,NA,NA,NA,NA,NA,NA,15
"1105","Somalie","Moyale","October",2016,3.527,39.056,13.33,12,NA,NA,NA,NA,26.57,NA,13.33
"1106","Benishangul-Gumuz","Mambook","October",2016,NA,NA,10,NA,10,NA,NA,NA,NA,NA,10
"1107","Benishangul-Gumuz","Mender- Sebat ","October",2016,NA,NA,13,NA,10,NA,NA,NA,NA,NA,13
"1108","Benishangul-Gumuz","Asossa","October",2016,34.53730603,10.05784932,10.66,10,NA,NA,NA,NA,NA,39.01,10.66
"1109","Benishangul-Gumuz","Bambasi","October",2016,34.73046863,9.751504664,14.35,NA,NA,NA,NA,NA,NA,NA,14.35
"1110","Benishangul-Gumuz","Kemashi","October",2016,35.85916991,9.515450626,NA,10.59,NA,NA,NA,NA,NA,NA,10.59
"1111","Benishangul-Gumuz","Agelo- Meti ","October",2016,35.77048443,9.640776618,13.84,13.26,NA,NA,NA,NA,NA,NA,13.84
"1112","Benishangul-Gumuz","Avera","October",2016,NA,NA,12.24,11.2,10,NA,NA,NA,NA,39.01,12.24
"1113","Somalie","Shinile","September",2016,41.844013,9.686515,12,NA,NA,NA,NA,NA,NA,NA,12
"1114","Somalie","Arere","September",2016,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,13
"1115","Somalie","Jigjiga","September",2016,42.792342,9.367259,15,NA,NA,16.66,NA,NA,NA,36,15
"1116","Somalie","Hartshek","September",2016,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","Somalie","Dolo","September",2016,42.059257,4.179211,NA,15,NA,NA,NA,NA,NA,NA,15
"1118","Somalie","Moyale","September",2016,3.527,39.056,14,12,10,NA,NA,NA,26.21,NA,14
"1119","Benishangul-Gumuz","Mambook","September",2016,NA,NA,10,NA,10,NA,NA,NA,NA,NA,10
"1120","Benishangul-Gumuz","Mender- Sebat ","September",2016,NA,NA,12,NA,10.32,NA,NA,NA,NA,11.77,12
"1121","Benishangul-Gumuz","Asossa","September",2016,34.53730603,10.05784932,11.66,NA,NA,NA,NA,NA,NA,40.27,11.66
"1122","Benishangul-Gumuz","Bambasi","September",2016,34.73046863,9.751504664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123","Benishangul-Gumuz","Kemashi","September",2016,35.85916991,9.515450626,NA,9.48,NA,NA,NA,NA,NA,NA,9.48
"1124","Benishangul-Gumuz","Agelo- Meti ","September",2016,35.77048443,9.640776618,13.6,13.03,NA,NA,NA,NA,NA,NA,13.6
"1125","Benishangul-Gumuz","Avera","September",2016,NA,NA,11.75,11.11,10.16,NA,NA,NA,NA,21.77,11.75
"1126","Tigray","Enda- Silase ","April",2017,38.27211005,14.08944251,12.67,NA,NA,NA,NA,NA,NA,26.92,12.67
"1127","Tigray","Enda- Baguna ","April",2017,38.19317204,13.97860867,10.49,NA,NA,NA,NA,NA,NA,10.89,10.49
"1128","Tigray","Adwa","April",2017,38.88818805,14.14845458,11.13,NA,NA,NA,22.56,NA,NA,27.4,11.13
"1129","Tigray","Axum","April",2017,38.71879888,14.11130791,12.43,NA,NA,NA,25.32,NA,NA,18.82,12.43
"1130","Tigray","Adigrat","April",2017,39.46033457,14.26667752,9.49,NA,8.48,NA,NA,NA,NA,24.62,9.49
"1131","Tigray","Wukiro","April",2017,39.599747,13.796083,7.02,NA,6.96,NA,11.59,NA,NA,28.58,7.02
"1132","Tigray","Mai- Chew ","April",2017,39.541533,12.78792086,7.77,8.53,NA,NA,NA,NA,NA,18.58,7.77
"1133","Tigray","Mekelle","April",2017,39.47221911,13.48719005,10,NA,10,NA,NA,NA,NA,30,10
"1134","Afar","Ayisaeta","April",2017,41.43333,11.56667,14.49,NA,NA,NA,NA,NA,NA,NA,14.49
"1135","Afar","Dubti","April",2017,41.08260323,11.72765333,13,NA,NA,12,NA,NA,NA,30,13
"1136","Afar","Melka Werers ","April",2017,40.18154914,9.340880502,10.49,NA,NA,11.49,NA,NA,NA,22.36,10.49
"1137","Afar","Sebat Killo ","April",2017,8.983333333,40.16666667,10.75,NA,9.49,11,NA,NA,NA,13.49,10.75
"1138","Tigray","Enda- Silase ","August",2016,38.27211005,14.08944251,10.67,NA,NA,NA,NA,NA,NA,26.28,10.67
"1139","Tigray","Enda- Baguna ","August",2016,38.19317204,13.97860867,NA,NA,NA,NA,NA,NA,NA,12.12,NA
"1140","Tigray","Adwa","August",2016,38.88818805,14.14845458,11.16,NA,NA,NA,17.4,NA,NA,22.02,11.16
"1141","Tigray","Axum","August",2016,38.71879888,14.11130791,9.26,NA,NA,NA,22.01,NA,NA,15.22,9.26
"1142","Tigray","Adigrat","August",2016,39.46033457,14.26667752,10.32,NA,8.77,NA,NA,NA,NA,26.87,10.32
"1143","Tigray","Wukiro","August",2016,39.599747,13.796083,9.04,NA,9.2,NA,12.62,NA,NA,25.25,9.04
"1144","Tigray","Mai- Chew ","August",2016,39.541533,12.78792086,10.25,9.67,10.93,NA,NA,NA,NA,21.85,10.25
"1145","Tigray","Mekelle","August",2016,39.47221911,13.48719005,12.32,NA,13.33,NA,NA,NA,NA,30,12.32
"1146","Afar","Ayisaeta","August",2016,41.43333,11.56667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147","Afar","Dubti","August",2016,41.08260323,11.72765333,13.83,NA,12,12.83,NA,NA,NA,NA,13.83
"1148","Afar","Melka Werers ","August",2016,40.18154914,9.340880502,12.32,NA,NA,11.66,NA,NA,NA,15,12.32
"1149","Afar","Sebat Killo ","August",2016,8.983333333,40.16666667,9.49,8.43,8.83,10.83,NA,NA,NA,19.66,9.49
"1150","Tigray","Enda- Silase ","December",2016,38.27211005,14.08944251,12.62,NA,NA,NA,NA,NA,NA,37.86,12.62
"1151","Tigray","Enda- Baguna ","December",2016,38.19317204,13.97860867,10.29,NA,NA,NA,NA,NA,NA,14.24,10.29
"1152","Tigray","Adwa","December",2016,38.88818805,14.14845458,11.04,NA,NA,NA,17.4,NA,NA,14.89,11.04
"1153","Tigray","Axum","December",2016,38.71879888,14.11130791,12.55,NA,NA,NA,20.08,NA,NA,14.67,12.55
"1154","Tigray","Adigrat","December",2016,39.46033457,14.26667752,9.32,NA,9.76,NA,NA,NA,NA,22.06,9.32
"1155","Tigray","Wukiro","December",2016,39.599747,13.796083,7.1,NA,7.47,NA,10.47,NA,NA,27.42,7.1
"1156","Tigray","Mai- Chew ","December",2016,39.541533,12.78792086,7.17,7.55,NA,NA,NA,NA,NA,21.28,7.17
"1157","Tigray","Mekelle","December",2016,39.47221911,13.48719005,8.96,NA,9.32,NA,NA,NA,NA,30,8.96
"1158","Afar","Ayisaeta","December",2016,41.43333,11.56667,17,NA,NA,NA,NA,NA,NA,NA,17
