"","Region","Market","Month","Year","Longitude","Latitude","pkg.bar.white","pkg.bar.mixed","pkg.bar.black","pkg.bar.bbeer","pkg.bar.hullb","pkg.bar.millw","pkg.bar.millm","pkg.bar.maltb","pkg.bar.allba"
"768","Snnp","Masha","July",2014,35.47956686,7.741652627,10,7.23,8.25,NA,NA,16,NA,13.39,10
"769","Snnp","Tepi","July",2014,35.36770327,7.320015599,11.66,10,10,NA,NA,20,20,17.48,11.66
"770","Snnp","Boniga","July",2014,36.24008346,7.388535704,8.33,7,7.73,NA,NA,NA,NA,11.67,8.33
"771","Snnp","Chana","July",2014,36.11775846,6.226550231,11,6,6,NA,NA,28,20,35.77,11
"772","Snnp","Arbam- Minch ","July",2014,37.5527474,6.024547891,9.32,NA,9.65,NA,NA,NA,NA,NA,9.32
"773","Snnp","Sawla","July",2014,36.87437474,6.300226567,8.46,9.45,9.68,NA,9.91,NA,NA,NA,8.46
"774","Snnp","Welayita Sodo ","June",2015,37.766643,6.86176,10.32,9.65,9.83,NA,13,NA,NA,25.54,10.32
"775","Snnp","Bodite","June",2015,37.89064905,7.038034865,12,NA,10.66,NA,NA,NA,NA,18.08,12
"776","Snnp","Jinka","June",2015,36.56441614,5.78310286,9.84,7.72,8.36,NA,6.93,NA,NA,NA,9.84
"777","Snnp","Dimeka","June",2015,36.45041198,4.892522922,11.96,NA,NA,NA,NA,NA,NA,NA,11.96
"778","Snnp","Masha","June",2015,35.47956686,7.741652627,7.89,7.9,7.82,NA,NA,NA,NA,20.24,7.89
"779","Snnp","Tepi","June",2015,35.36770327,7.320015599,11,8.65,10,NA,NA,25,25,18.96,11
"780","Snnp","Boniga","June",2015,36.24008346,7.388535704,10.33,10,10,NA,NA,NA,NA,16.53,10.33
"781","Snnp","Chana","June",2015,36.11775846,6.226550231,12,10,10,NA,NA,28,24,NA,12
"782","Snnp","Arbam- Minch ","June",2015,37.5527474,6.024547891,11.66,NA,10,NA,NA,NA,NA,NA,11.66
"783","Snnp","Sawla","June",2015,36.87437474,6.300226567,9.62,9.5,9.56,NA,11.11,NA,NA,NA,9.62
"784","Snnp","Welayita Sodo ","March",2015,37.766643,6.86176,10.66,8.65,9.32,NA,NA,NA,NA,15.79,10.66
"785","Snnp","Bodite","March",2015,37.89064905,7.038034865,12,NA,10,NA,NA,NA,NA,13.33,12
"786","Snnp","Jinka","March",2015,36.56441614,5.78310286,8.38,7.67,8.31,NA,6.23,NA,NA,NA,8.38
"787","Snnp","Dimeka","March",2015,36.45041198,4.892522922,NA,NA,11.57,NA,NA,NA,NA,NA,11.57
"788","Snnp","Masha","March",2015,35.47956686,7.741652627,6.67,6.67,6.77,NA,NA,NA,NA,NA,6.67
"789","Snnp","Tepi","March",2015,35.36770327,7.320015599,10,8,9,NA,NA,20,20,26.68,10
"790","Snnp","Boniga","March",2015,36.24008346,7.388535704,8.66,6.57,6.93,NA,NA,NA,NA,13.11,8.66
"791","Snnp","Chana","March",2015,36.11775846,6.226550231,12,8,8,NA,NA,28,20,18.65,12
"792","Snnp","Arbam- Minch ","March",2015,37.5527474,6.024547891,10,NA,10,NA,NA,NA,NA,NA,10
"793","Snnp","Sawla","March",2015,36.87437474,6.300226567,7.18,8.22,8.49,NA,11.37,NA,NA,NA,7.18
"794","Snnp","Welayita Sodo ","May",2015,37.766643,6.86176,9.65,9.65,10,NA,NA,NA,NA,24.5,9.65
"795","Snnp","Bodite","May",2015,37.89064905,7.038034865,10.66,NA,10,NA,NA,NA,NA,16.67,10.66
"796","Snnp","Jinka","May",2015,36.56441614,5.78310286,6.88,6.03,8.04,NA,6.58,NA,NA,NA,6.88
"797","Snnp","Dimeka","May",2015,36.45041198,4.892522922,11.96,NA,NA,NA,NA,NA,NA,NA,11.96
"798","Snnp","Masha","May",2015,35.47956686,7.741652627,6.08,6.42,6.93,NA,NA,NA,NA,19.95,6.08
"799","Snnp","Tepi","May",2015,35.36770327,7.320015599,11,8,10,NA,NA,20,20,21.2,11
"800","Snnp","Boniga","May",2015,36.24008346,7.388535704,8.53,8,8.47,NA,NA,NA,NA,16.4,8.53
"801","Snnp","Chana","May",2015,36.11775846,6.226550231,11,10,10,NA,NA,28,24,14.71,11
"802","Snnp","Arbam- Minch ","May",2015,37.5527474,6.024547891,11.66,NA,10.97,NA,NA,NA,NA,NA,11.66
"803","Snnp","Sawla","May",2015,36.87437474,6.300226567,7.84,9.62,9.74,NA,11.27,NA,NA,NA,7.84
"804","Snnp","Welayita Sodo ","November",2014,37.766643,6.86176,9.65,8.83,10,NA,NA,NA,NA,26.1,9.65
"805","Snnp","Bodite","November",2014,37.89064905,7.038034865,11.66,NA,12,NA,NA,NA,NA,13.33,11.66
"806","Snnp","Jinka","November",2014,36.56441614,5.78310286,7.19,5.79,6.92,NA,7.59,NA,NA,NA,7.19
"807","Snnp","Dimeka","November",2014,36.45041198,4.892522922,8.85,NA,NA,NA,NA,NA,NA,NA,8.85
"808","Snnp","Masha","November",2014,35.47956686,7.741652627,6.72,6.82,6.87,NA,NA,NA,NA,19.71,6.72
"809","Snnp","Tepi","November",2014,35.36770327,7.320015599,11,8,9.32,NA,NA,20,20,14.02,11
"810","Snnp","Boniga","November",2014,36.24008346,7.388535704,8.57,7,7.53,NA,NA,NA,NA,14.21,8.57
"811","Snnp","Chana","November",2014,36.11775846,6.226550231,11,7,7,NA,NA,28,20,10.62,11
"812","Snnp","Arbam- Minch ","November",2014,37.5527474,6.024547891,11.66,NA,12,NA,NA,NA,NA,NA,11.66
"813","Snnp","Sawla","November",2014,36.87437474,6.300226567,9.56,12.17,12.5,NA,11.89,NA,NA,NA,9.56
"814","Snnp","Welayita Sodo ","October",2014,37.766643,6.86176,9.65,8.49,10,NA,NA,NA,NA,26.1,9.65
"815","Snnp","Bodite","October",2014,37.89064905,7.038034865,11.66,NA,10.95,NA,NA,NA,NA,14.36,11.66
"816","Snnp","Jinka","October",2014,36.56441614,5.78310286,6.82,5.79,7.24,NA,6.93,NA,NA,NA,6.82
"817","Snnp","Dimeka","October",2014,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","Snnp","Masha","October",2014,35.47956686,7.741652627,6.77,6.82,6.77,NA,NA,NA,NA,19.95,6.77
"819","Snnp","Tepi","October",2014,35.36770327,7.320015599,10,7.65,9,NA,NA,20,20,17.15,10
"820","Snnp","Boniga","October",2014,36.24008346,7.388535704,8.83,7,7.5,NA,NA,NA,NA,12.14,8.83
"821","Snnp","Chana","October",2014,36.11775846,6.226550231,11,7,7,NA,NA,28,20,13.52,11
"822","Snnp","Arbam- Minch ","October",2014,37.5527474,6.024547891,12,NA,12,NA,NA,NA,NA,NA,12
"823","Snnp","Sawla","October",2014,36.87437474,6.300226567,12.17,11.42,13.21,NA,11.43,NA,NA,NA,12.17
"834","Snnp","Welayita Sodo ","September",2014,37.766643,6.86176,10,8.66,10,NA,NA,NA,NA,25.54,10
"835","Snnp","Bodite","September",2014,37.89064905,7.038034865,12,10,11,NA,NA,NA,NA,13.33,12
"836","Snnp","Jinka","September",2014,36.56441614,5.78310286,5.79,5.83,6.33,NA,5,NA,NA,NA,5.79
"837","Snnp","Dimeka","September",2014,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","Snnp","Masha","September",2014,35.47956686,7.741652627,8.91,8.74,8.74,NA,NA,NA,NA,14.46,8.91
"839","Snnp","Tepi","September",2014,35.36770327,7.320015599,10,7.65,9,NA,NA,20,20,16.52,10
"840","Snnp","Boniga","September",2014,36.24008346,7.388535704,9.16,6.33,7.16,NA,NA,NA,NA,11.87,9.16
"841","Snnp","Chana","September",2014,36.11775846,6.226550231,11,7,7,NA,NA,28,24,13.05,11
"842","Snnp","Arbam- Minch ","September",2014,37.5527474,6.024547891,9,NA,10.32,NA,NA,NA,NA,NA,9
"843","Snnp","Sawla","September",2014,36.87437474,6.300226567,9.2,9.63,10.12,NA,11.32,NA,NA,NA,9.2
"844","Snnp","Shewa- Bench ","August",2014,NA,NA,5,NA,5,NA,NA,28.65,NA,20.3,5
"845","Snnp","Mizan- Teferi ","August",2014,35.41120174,6.883477024,11,NA,10,NA,NA,24,24,18,11
"846","Snnp","Deri","August",2014,36.28577951,7.384839762,9.76,9.52,9.52,NA,NA,NA,NA,15.8,9.76
"847","Snnp","Amaro Kele ","August",2014,6.083333333,38.03333333,7.71,NA,9.5,NA,14,NA,NA,NA,7.71
"848","Snnp","Soyama","August",2014,5.7,37.88333333,10.62,9.96,NA,NA,NA,NA,NA,NA,10.62
"849","Snnp","Karate","August",2014,5.25,37.48333333,9.5,NA,NA,NA,8.57,NA,NA,NA,9.5
"850","Snnp","Gidola","August",2014,37.34772952,5.647078098,9.24,10.35,10.41,NA,12.17,NA,NA,NA,9.24
"851","Snnp","Tercha","August",2014,37.175334,7.146295,8.73,8.52,8.6,NA,NA,NA,NA,NA,8.73
"852","Snnp","Besite- Chere ","August",2014,NA,NA,8.09,7.92,NA,NA,NA,NA,NA,NA,8.09
"853","Snnp","Lasoka","August",2014,36.60777815,6.30774507,4.87,NA,NA,NA,14.81,NA,NA,12.5,4.87
"854","Snnp","Amaya","August",2014,36.68000727,7.105541206,5.83,5.34,5.65,NA,7.23,NA,NA,NA,5.83
"855","Snnp","Shewa- Bench ","December",2014,NA,NA,7,6,7,NA,NA,NA,NA,20.01,7
"856","Snnp","Mizan- Teferi ","December",2014,35.41120174,6.883477024,12,11,8,NA,NA,24,24,15,12
"857","Snnp","Deri","December",2014,36.28577951,7.384839762,9.09,8.89,8.89,NA,NA,NA,NA,15.42,9.09
"858","Snnp","Amaro Kele ","December",2014,6.083333333,38.03333333,9.68,NA,9.83,NA,NA,NA,NA,NA,9.68
"859","Snnp","Soyama","December",2014,5.7,37.88333333,9.33,9.51,NA,NA,NA,NA,NA,NA,9.33
"860","Snnp","Karate","December",2014,5.25,37.48333333,9.9,NA,NA,NA,NA,NA,NA,NA,9.9
"861","Snnp","Gidola","December",2014,37.34772952,5.647078098,10.39,11.36,11.43,NA,10.87,NA,NA,NA,10.39
"862","Snnp","Tercha","December",2014,37.175334,7.146295,10.95,11.01,11.95,NA,NA,NA,NA,NA,10.95
"863","Snnp","Besite- Chere ","December",2014,NA,NA,9.87,9.62,NA,NA,NA,NA,NA,NA,9.87
"864","Snnp","Lasoka","December",2014,36.60777815,6.30774507,8.16,NA,NA,NA,NA,NA,NA,15.63,8.16
"865","Snnp","Amaya","December",2014,36.68000727,7.105541206,11.32,10.1,8.65,NA,12.58,NA,NA,NA,11.32
"866","Snnp","Shewa- Bench ","February",2015,NA,NA,10.66,8,8,NA,NA,NA,NA,20.27,10.66
"867","Snnp","Mizan- Teferi ","February",2015,35.41120174,6.883477024,11,NA,8.65,NA,NA,26.65,26,14.3,11
"868","Snnp","Deri","February",2015,36.28577951,7.384839762,8.89,8.64,8.6,NA,NA,NA,NA,16.7,8.89
"869","Snnp","Amaro Kele ","February",2015,6.083333333,38.03333333,8.04,NA,8.94,NA,NA,NA,NA,NA,8.04
"870","Snnp","Soyama","February",2015,5.7,37.88333333,6.52,NA,NA,NA,NA,NA,NA,NA,6.52
"871","Snnp","Karate","February",2015,5.25,37.48333333,9.56,NA,NA,NA,NA,NA,NA,NA,9.56
"872","Snnp","Gidola","February",2015,37.34772952,5.647078098,8.94,11.65,11.33,NA,10.95,NA,NA,NA,8.94
"873","Snnp","Tercha","February",2015,37.175334,7.146295,9.29,8.88,9.29,NA,NA,NA,NA,NA,9.29
"874","Snnp","Besite- Chere ","February",2015,NA,NA,8,8,10,NA,NA,NA,NA,NA,8
"875","Snnp","Lasoka","February",2015,36.60777815,6.30774507,6.89,6.89,NA,NA,NA,NA,NA,11.78,6.89
"876","Snnp","Amaya","February",2015,36.68000727,7.105541206,8.96,9.43,8.77,NA,9.62,NA,NA,NA,8.96
"877","Snnp","Shewa- Bench ","January",2015,NA,NA,7,6.5,7,NA,NA,NA,NA,19.48,7
"878","Snnp","Mizan- Teferi ","January",2015,35.41120174,6.883477024,11,NA,8,NA,NA,26.65,26,15,11
"879","Snnp","Deri","January",2015,36.28577951,7.384839762,9.09,9.09,8.89,NA,NA,NA,NA,15.42,9.09
"880","Snnp","Amaro Kele ","January",2015,6.083333333,38.03333333,9.03,NA,9.79,NA,NA,NA,NA,NA,9.03
"881","Snnp","Soyama","January",2015,5.7,37.88333333,7.96,6.67,NA,NA,NA,NA,NA,NA,7.96
"882","Snnp","Karate","January",2015,5.25,37.48333333,9.54,NA,NA,NA,NA,NA,NA,NA,9.54
"883","Snnp","Gidola","January",2015,37.34772952,5.647078098,11.65,10.66,11.77,NA,12.1,NA,NA,NA,11.65
"884","Snnp","Tercha","January",2015,37.175334,7.146295,10.72,10.38,10.72,NA,NA,NA,NA,NA,10.72
"885","Snnp","Besite- Chere ","January",2015,NA,NA,9.81,9.44,NA,NA,NA,NA,NA,NA,9.81
"886","Snnp","Lasoka","January",2015,36.60777815,6.30774507,9.27,NA,NA,NA,NA,NA,NA,18.52,9.27
"887","Snnp","Amaya","January",2015,36.68000727,7.105541206,9.05,9.15,7.65,NA,8.97,NA,NA,NA,9.05
"888","Snnp","Shewa- Bench ","July",2014,NA,NA,5,4.62,5,NA,NA,24,NA,19.52,5
"889","Snnp","Mizan- Teferi ","July",2014,35.41120174,6.883477024,11,NA,8.65,NA,NA,24,24,20,11
"890","Snnp","Deri","July",2014,36.28577951,7.384839762,10,8.83,8.89,NA,NA,NA,NA,16.7,10
"891","Snnp","Amaro Kele ","July",2014,6.083333333,38.03333333,8.07,NA,8.37,NA,NA,NA,NA,NA,8.07
"892","Snnp","Soyama","July",2014,5.7,37.88333333,9.96,9.37,NA,NA,NA,NA,NA,NA,9.96
"893","Snnp","Karate","July",2014,5.25,37.48333333,9.51,NA,NA,NA,NA,NA,NA,NA,9.51
"894","Snnp","Gidola","July",2014,37.34772952,5.647078098,10.44,10.34,10.44,6.04,12.19,NA,NA,NA,10.44
"895","Snnp","Tercha","July",2014,37.175334,7.146295,8.13,8.11,8.91,NA,NA,NA,NA,NA,8.13
"896","Snnp","Besite- Chere ","July",2014,NA,NA,8.06,7.79,NA,NA,NA,NA,NA,NA,8.06
"897","Snnp","Lasoka","July",2014,36.60777815,6.30774507,5.73,NA,NA,NA,NA,NA,NA,12.25,5.73
"898","Snnp","Amaya","July",2014,36.68000727,7.105541206,6.29,6.32,5.84,NA,6.85,NA,NA,NA,6.29
"899","Snnp","Shewa- Bench ","June",2015,NA,NA,11.75,10,12,NA,NA,30,NA,23.83,11.75
"900","Snnp","Mizan- Teferi ","June",2015,35.41120174,6.883477024,12,11,10,NA,NA,28,26,18,12
"901","Snnp","Deri","June",2015,36.28577951,7.384839762,9.3,9.09,9.3,NA,NA,NA,NA,23.12,9.3
"902","Snnp","Amaro Kele ","June",2015,6.083333333,38.03333333,8.99,NA,7.96,NA,NA,NA,NA,NA,8.99
"903","Snnp","Soyama","June",2015,5.7,37.88333333,8,8,NA,NA,NA,NA,NA,NA,8
"904","Snnp","Karate","June",2015,5.25,37.48333333,11.05,NA,NA,NA,NA,NA,NA,NA,11.05
"905","Snnp","Gidola","June",2015,37.34772952,5.647078098,11.66,12.09,13.05,NA,10.95,NA,NA,NA,11.66
"906","Snnp","Tercha","June",2015,37.175334,7.146295,11,10,10,NA,NA,NA,NA,NA,11
"907","Snnp","Besite- Chere ","June",2015,NA,NA,10,9,NA,NA,NA,NA,NA,NA,10
"908","Snnp","Lasoka","June",2015,36.60777815,6.30774507,10.42,10.28,NA,NA,NA,NA,NA,NA,10.42
"909","Snnp","Amaya","June",2015,36.68000727,7.105541206,9.09,8.96,9.4,NA,10.06,NA,NA,NA,9.09
"910","Snnp","Shewa- Bench ","March",2015,NA,NA,10.66,8,8,NA,NA,NA,NA,20.27,10.66
"911","Snnp","Mizan- Teferi ","March",2015,35.41120174,6.883477024,11,NA,8.65,NA,NA,26,24.65,14,11
"912","Snnp","Deri","March",2015,36.28577951,7.384839762,9.3,9.41,9.09,NA,NA,NA,NA,15.42,9.3
"913","Snnp","Amaro Kele ","March",2015,6.083333333,38.03333333,6.79,NA,7.66,NA,NA,NA,NA,NA,6.79
"914","Snnp","Soyama","March",2015,5.7,37.88333333,9.29,NA,NA,NA,NA,NA,NA,NA,9.29
"915","Snnp","Karate","March",2015,5.25,37.48333333,9.81,NA,NA,NA,NA,NA,NA,NA,9.81
"916","Snnp","Gidola","March",2015,37.34772952,5.647078098,8.69,8.86,10.81,NA,10.72,NA,NA,NA,8.69
"917","Snnp","Tercha","March",2015,37.175334,7.146295,8.05,7.92,8.22,NA,NA,NA,NA,NA,8.05
"918","Snnp","Besite- Chere ","March",2015,NA,NA,12,10,NA,NA,NA,NA,NA,NA,12
"919","Snnp","Lasoka","March",2015,36.60777815,6.30774507,8.34,8.45,NA,NA,NA,NA,NA,10.54,8.34
"920","Snnp","Amaya","March",2015,36.68000727,7.105541206,8.83,8.65,8.66,NA,7.93,NA,NA,NA,8.83
"921","Snnp","Shewa- Bench ","May",2015,NA,NA,11.32,10,10,NA,NA,30,NA,20.84,11.32
"922","Snnp","Mizan- Teferi ","May",2015,35.41120174,6.883477024,12,11,10,NA,NA,26.65,26,16.64,12
"923","Snnp","Deri","May",2015,36.28577951,7.384839762,9.45,9.09,9.3,NA,NA,NA,NA,24.34,9.45
"924","Snnp","Amaro Kele ","May",2015,6.083333333,38.03333333,8.51,NA,9.01,NA,NA,NA,NA,NA,8.51
"925","Snnp","Soyama","May",2015,5.7,37.88333333,7.96,8.04,NA,NA,NA,NA,NA,NA,7.96
"926","Snnp","Karate","May",2015,5.25,37.48333333,9.68,NA,NA,NA,NA,NA,NA,NA,9.68
"927","Snnp","Gidola","May",2015,37.34772952,5.647078098,10.43,11.11,11.44,NA,11.03,NA,NA,NA,10.43
"928","Snnp","Tercha","May",2015,37.175334,7.146295,8.5,8.11,8,NA,NA,NA,NA,NA,8.5
"929","Snnp","Besite- Chere ","May",2015,NA,NA,10,9,10,NA,NA,NA,NA,NA,10
"930","Snnp","Lasoka","May",2015,36.60777815,6.30774507,10.42,10.28,NA,NA,16.86,NA,NA,16.69,10.42
"931","Snnp","Amaya","May",2015,36.68000727,7.105541206,7.58,7.36,7.43,NA,8.93,NA,NA,NA,7.58
"932","Snnp","Shewa- Bench ","November",2014,NA,NA,7.82,7.5,8,NA,NA,22,NA,20.56,7.82
"933","Snnp","Mizan- Teferi ","November",2014,35.41120174,6.883477024,12,NA,10,NA,NA,24,24,15,12
"934","Snnp","Deri","November",2014,36.28577951,7.384839762,9.45,9.52,9.37,NA,NA,NA,NA,18.23,9.45
"935","Snnp","Amaro Kele ","November",2014,6.083333333,38.03333333,9.63,NA,11.3,NA,NA,NA,NA,NA,9.63
"936","Snnp","Soyama","November",2014,5.7,37.88333333,9.33,9.37,NA,NA,NA,NA,NA,NA,9.33
"937","Snnp","Karate","November",2014,5.25,37.48333333,9.55,NA,NA,NA,NA,NA,NA,NA,9.55
"938","Snnp","Gidola","November",2014,37.34772952,5.647078098,8.54,11.13,10.81,NA,10.4,NA,NA,NA,8.54
"939","Snnp","Tercha","November",2014,37.175334,7.146295,11.95,12.05,11.49,NA,NA,NA,NA,NA,11.95
"940","Snnp","Besite- Chere ","November",2014,NA,NA,8.2,7.96,NA,NA,NA,NA,NA,NA,8.2
"941","Snnp","Lasoka","November",2014,36.60777815,6.30774507,7.79,NA,NA,NA,15.09,NA,NA,12.5,7.79
"942","Snnp","Amaya","November",2014,36.68000727,7.105541206,6.96,7.56,6.95,NA,NA,NA,NA,NA,6.96
"943","Snnp","Shewa- Bench ","October",2014,NA,NA,9.49,8,9.49,NA,NA,NA,NA,20.55,9.49
"944","Snnp","Mizan- Teferi ","October",2014,35.41120174,6.883477024,11,NA,10,NA,NA,24,24,16,11
"945","Snnp","Deri","October",2014,36.28577951,7.384839762,9.23,9.16,9.09,NA,NA,NA,NA,17.24,9.23
"946","Snnp","Amaro Kele ","October",2014,6.083333333,38.03333333,8.18,NA,9.13,NA,12.91,NA,NA,NA,8.18
"947","Snnp","Soyama","October",2014,5.7,37.88333333,9.29,8.04,NA,NA,NA,NA,NA,NA,9.29
"948","Snnp","Karate","October",2014,5.25,37.48333333,9.54,NA,NA,NA,NA,NA,NA,NA,9.54
"949","Snnp","Gidola","October",2014,37.34772952,5.647078098,8.74,8.91,9.2,NA,10.79,NA,NA,NA,8.74
"950","Snnp","Tercha","October",2014,37.175334,7.146295,10.99,10.87,11.36,NA,NA,NA,NA,NA,10.99
"951","Snnp","Besite- Chere ","October",2014,NA,NA,9.87,9.52,NA,NA,NA,NA,NA,NA,9.87
"952","Snnp","Lasoka","October",2014,36.60777815,6.30774507,4.94,NA,4.87,NA,NA,NA,NA,12.5,4.94
"953","Snnp","Amaya","October",2014,36.68000727,7.105541206,6.63,6.83,6.78,NA,6.85,NA,NA,NA,6.63
"965","Snnp","Shewa- Bench ","September",2014,NA,NA,9.49,8,8,NA,NA,30,NA,24.4,9.49
"966","Snnp","Mizan- Teferi ","September",2014,35.41120174,6.883477024,11,NA,10,NA,NA,24,24,15.33,11
"967","Snnp","Deri","September",2014,36.28577951,7.384839762,9.3,9.3,9.09,NA,NA,NA,NA,21.55,9.3
"968","Snnp","Amaro Kele ","September",2014,6.083333333,38.03333333,8.26,NA,8.83,NA,NA,NA,NA,NA,8.26
"969","Snnp","Soyama","September",2014,5.7,37.88333333,9.59,8.67,NA,NA,NA,NA,NA,NA,9.59
"970","Snnp","Karate","September",2014,5.25,37.48333333,9.96,NA,NA,NA,18.18,NA,NA,NA,9.96
"971","Snnp","Gidola","September",2014,37.34772952,5.647078098,10.26,9.73,10.44,NA,10.77,NA,NA,NA,10.26
"972","Snnp","Tercha","September",2014,37.175334,7.146295,10.99,10.68,10.75,NA,NA,NA,NA,NA,10.99
"973","Snnp","Besite- Chere ","September",2014,NA,NA,8.2,7.98,NA,NA,NA,NA,NA,15.06,8.2
"974","Snnp","Lasoka","September",2014,36.60777815,6.30774507,6.91,NA,NA,NA,10.96,NA,NA,NA,6.91
"975","Snnp","Amaya","September",2014,36.68000727,7.105541206,7.05,5.98,6.79,NA,6.19,NA,NA,NA,7.05
"976","Somalie","Shinile","August",2014,41.844013,9.686515,9,NA,NA,NA,NA,NA,NA,NA,9
"977","Somalie","Arere","August",2014,NA,NA,10.75,NA,NA,NA,NA,NA,NA,NA,10.75
"978","Somalie","Jigjiga","August",2014,42.792342,9.367259,NA,9.94,NA,14,NA,NA,NA,28,9.94
"979","Somalie","Hartshek","August",2014,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","Somalie","Dolo","August",2014,42.059257,4.179211,NA,13.33,NA,NA,NA,NA,NA,NA,13.33
"981","Somalie","Moyale","August",2014,3.527,39.056,15,11.29,NA,NA,NA,NA,NA,NA,15
"982","Benishangul-Gumuz","Mambook","August",2014,NA,NA,10,NA,10,NA,NA,NA,NA,NA,10
"983","Benishangul-Gumuz","Mender- Sebat ","August",2014,NA,NA,10.32,NA,9,NA,NA,NA,NA,13.05,10.32
"984","Benishangul-Gumuz","Asossa","August",2014,34.53730603,10.05784932,11,NA,10,NA,NA,NA,NA,NA,11
"985","Benishangul-Gumuz","Bambasi","August",2014,34.73046863,9.751504664,13.22,NA,NA,NA,NA,NA,NA,NA,13.22
"986","Benishangul-Gumuz","Kemashi","August",2014,35.85916991,9.515450626,NA,7.44,NA,NA,NA,NA,NA,NA,7.44
"987","Benishangul-Gumuz","Agelo- Meti ","August",2014,35.77048443,9.640776618,15.76,11.57,NA,NA,NA,NA,NA,NA,15.76
"988","Benishangul-Gumuz","Avera","August",2014,NA,NA,11.88,9.28,9.65,NA,NA,NA,NA,13.05,11.88
"989","Somalie","Shinile","December",2014,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","Somalie","Arere","December",2014,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12
"991","Somalie","Jigjiga","December",2014,42.792342,9.367259,NA,9.22,NA,13.66,NA,NA,NA,28,9.22
"992","Somalie","Hartshek","December",2014,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","Somalie","Dolo","December",2014,42.059257,4.179211,NA,13,NA,NA,NA,NA,NA,NA,13
"994","Somalie","Moyale","December",2014,3.527,39.056,NA,11.29,NA,NA,NA,NA,NA,NA,11.29
"995","Benishangul-Gumuz","Mambook","December",2014,NA,NA,10,NA,10,NA,NA,NA,NA,NA,10
"996","Benishangul-Gumuz","Mender- Sebat ","December",2014,NA,NA,10,NA,9,NA,NA,NA,NA,12.77,10
"997","Benishangul-Gumuz","Asossa","December",2014,34.53730603,10.05784932,10.32,NA,11,NA,NA,NA,NA,NA,10.32
"998","Benishangul-Gumuz","Bambasi","December",2014,34.73046863,9.751504664,11.89,8.82,NA,NA,NA,NA,NA,NA,11.89
"999","Benishangul-Gumuz","Kemashi","December",2014,35.85916991,9.515450626,NA,8.11,NA,NA,NA,NA,NA,NA,8.11
"1000","Benishangul-Gumuz","Agelo- Meti ","December",2014,35.77048443,9.640776618,NA,12.3,NA,NA,NA,NA,NA,NA,12.3
"1001","Benishangul-Gumuz","Avera","December",2014,NA,NA,10.52,9.58,9.97,NA,NA,NA,NA,12.77,10.52
"1002","Somalie","Shinile","February",2015,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","Somalie","Arere","February",2015,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12
"1004","Somalie","Jigjiga","February",2015,42.792342,9.367259,NA,9.19,NA,14,NA,NA,NA,28,9.19
"1005","Somalie","Hartshek","February",2015,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","Somalie","Dolo","February",2015,42.059257,4.179211,NA,13,NA,NA,NA,NA,NA,NA,13
"1007","Somalie","Moyale","February",2015,3.527,39.056,12,10,NA,NA,NA,NA,NA,NA,12
"1008","Benishangul-Gumuz","Mambook","February",2015,NA,NA,10,NA,10,NA,NA,NA,NA,NA,10
"1009","Benishangul-Gumuz","Mender- Sebat ","February",2015,NA,NA,12,NA,9.32,NA,NA,NA,NA,12.63,12
"1010","Benishangul-Gumuz","Asossa","February",2015,34.53730603,10.05784932,10.32,NA,12,NA,NA,NA,NA,NA,10.32
"1011","Benishangul-Gumuz","Bambasi","February",2015,34.73046863,9.751504664,11.97,8.58,NA,NA,NA,NA,NA,NA,11.97
"1012","Benishangul-Gumuz","Kemashi","February",2015,35.85916991,9.515450626,9.21,7.99,NA,NA,NA,NA,NA,NA,9.21
"1013","Benishangul-Gumuz","Agelo- Meti ","February",2015,35.77048443,9.640776618,NA,13.5,NA,NA,NA,NA,NA,NA,13.5
"1014","Benishangul-Gumuz","Avera","February",2015,NA,NA,10.64,9.75,10.38,NA,NA,NA,NA,12.63,10.64
"1015","Somalie","Shinile","January",2015,41.844013,9.686515,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","Somalie","Arere","January",2015,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12
"1017","Somalie","Jigjiga","January",2015,42.792342,9.367259,NA,9.16,NA,13.66,NA,NA,NA,28,9.16
"1018","Somalie","Hartshek","January",2015,43.356499,9.161111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","Somalie","Dolo","January",2015,42.059257,4.179211,NA,13,NA,NA,NA,NA,NA,NA,13
"1020","Somalie","Moyale","January",2015,3.527,39.056,NA,12,NA,NA,NA,NA,NA,NA,12
"1021","Benishangul-Gumuz","Mambook","January",2015,NA,NA,10,NA,10,NA,NA,NA,NA,NA,10
"1022","Benishangul-Gumuz","Mender- Sebat ","January",2015,NA,NA,NA,NA,9,NA,NA,NA,NA,12.37,9
