"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.bread","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.shaja","pkg.wht.unshe","pkg.wht.millw","pkg.wht.millm","pkg.wht.milla","pkg.wht.maltw","pkg.wht.pbula","pkg.wht.allwh"
"404","Oromiya","Asebe- Teferi ","April",2019,40.86319806,9.072493603,7.91,20,NA,12,NA,28,NA,NA,41.95,NA,NA,20
"405","Oromiya","Bedessa","April",2019,40.77378712,8.902011546,NA,20,NA,13.1,NA,26,NA,NA,60,NA,NA,20
"406","Oromiya","Haromaya","April",2019,42.01641123,9.379383214,6.83,20,NA,15,NA,28.98,NA,NA,NA,NA,NA,20
"407","Oromiya","Boreda","April",2019,41.278686,9.331067,6.6,20,NA,14,NA,30,NA,NA,NA,NA,NA,20
"408","Oromiya","Adaba","April",2019,39.3890878,7.004454253,8.04,15.03,13.33,NA,13,27.47,NA,16.49,NA,NA,NA,15.03
"409","Oromiya","Robe","April",2019,39.631104,7.860619,7.51,14.85,13.18,NA,12.34,30.98,NA,NA,NA,NA,NA,14.85
"410","Oromiya","Hagere- Mariam ","April",2019,38.23373735,5.63380625,5.83,17.49,NA,NA,32,34.99,19,NA,40,16.67,NA,17.49
"411","Oromiya","Negele- Borena ","April",2019,39.577385,5.33699,7,16.97,NA,14.49,NA,35,NA,NA,NA,NA,NA,16.97
"412","Oromiya","Adama","August",2018,39.26941988,8.535362997,4.55,13.49,12.49,NA,16.49,26.5,20,NA,50,17.49,NA,13.49
"413","Oromiya","Shashe- Mene ","August",2018,38.608142,7.205388,4.86,16.49,14.49,NA,23,28.98,NA,NA,40,29.28,NA,16.49
"414","Oromiya","Diksise","August",2018,39.55824,8.059179,7,14.37,12.06,12.18,11.64,NA,NA,NA,NA,NA,NA,14.37
"415","Oromiya","Asella","August",2018,39.12972322,7.949589951,5.25,15,NA,NA,NA,28.98,17,NA,35,27.42,NA,15
"416","Oromiya","Asebe- Teferi ","August",2018,40.86319806,9.072493603,7.91,20,NA,12,NA,28,NA,NA,40,NA,NA,20
"417","Oromiya","Bedessa","August",2018,40.77378712,8.902011546,6.36,16.97,NA,13.1,NA,26,NA,NA,40,NA,NA,16.97
"418","Oromiya","Haromaya","August",2018,42.01641123,9.379383214,7.95,17.49,NA,13.49,NA,30,NA,NA,NA,NA,NA,17.49
"419","Oromiya","Boreda","August",2018,41.278686,9.331067,5.44,15.49,NA,13.49,NA,NA,NA,NA,NA,NA,NA,15.49
"420","Oromiya","Adaba","August",2018,39.3890878,7.004454253,7.98,13.52,11.71,NA,13.53,27.76,NA,16,NA,NA,NA,13.52
"421","Oromiya","Robe","August",2018,39.631104,7.860619,7.61,14.73,12.77,NA,9.23,28,NA,NA,NA,NA,NA,14.73
"422","Oromiya","Hagere- Mariam ","August",2018,38.23373735,5.63380625,5.83,15,NA,NA,30,32,16,NA,40,16.67,NA,15
"423","Oromiya","Negele- Borena ","August",2018,39.577385,5.33699,7,15,13,12,33.5,35,NA,NA,NA,NA,NA,15
"424","Oromiya","Adama","December",2018,39.26941988,8.535362997,4.55,15.97,13.49,NA,17.49,27.5,20.49,18.49,50,21.98,42.43,15.97
"425","Oromiya","Shashe- Mene ","December",2018,38.608142,7.205388,4.86,16,14.49,15,24,30,NA,NA,40,26.2,NA,16
"426","Oromiya","Diksise","December",2018,39.55824,8.059179,7,14.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.07
"427","Oromiya","Asella","December",2018,39.12972322,7.949589951,5.25,15,NA,NA,NA,NA,18,NA,36.47,20.52,47,15
"428","Oromiya","Asebe- Teferi ","December",2018,40.86319806,9.072493603,8.23,18.97,NA,12,NA,28,NA,NA,40,NA,NA,18.97
"429","Oromiya","Bedessa","December",2018,40.77378712,8.902011546,9.52,18,NA,13.21,NA,26.55,NA,NA,50,NA,NA,18
"430","Oromiya","Haromaya","December",2018,42.01641123,9.379383214,7.81,20,NA,15.49,NA,27.5,NA,NA,NA,NA,NA,20
"431","Oromiya","Boreda","December",2018,41.278686,9.331067,5.6,16.49,NA,14.49,NA,NA,NA,NA,NA,NA,NA,16.49
"432","Oromiya","Adaba","December",2018,39.3890878,7.004454253,7.87,13.55,12.06,NA,11.85,27.78,NA,16.49,NA,NA,NA,13.55
"433","Oromiya","Robe","December",2018,39.631104,7.860619,7.29,16.3,14.89,NA,9.19,28.98,NA,NA,NA,NA,NA,16.3
"434","Oromiya","Hagere- Mariam ","December",2018,38.23373735,5.63380625,6.09,18,NA,NA,NA,32,19.49,NA,40.99,16.67,NA,18
"435","Oromiya","Negele- Borena ","December",2018,39.577385,5.33699,7,17.49,14.49,13.49,NA,35,NA,NA,NA,NA,NA,17.49
"436","Oromiya","Adama","February",2019,39.26941988,8.535362997,NA,15.49,15,NA,16.49,27.5,20,17.49,60,23.49,NA,15.49
"437","Oromiya","Shashe- Mene ","February",2019,38.608142,7.205388,7.38,16,14.49,20,24,30,NA,NA,40,27.03,NA,16
"438","Oromiya","Diksise","February",2019,39.55824,8.059179,6.36,14.63,15.85,11.24,NA,NA,NA,NA,33.47,NA,NA,14.63
"439","Oromiya","Asella","February",2019,39.12972322,7.949589951,7,15,NA,NA,NA,28,18,NA,35,25.65,NA,15
"440","Oromiya","Asebe- Teferi ","February",2019,40.86319806,9.072493603,8,20,NA,NA,NA,28.5,NA,NA,40,NA,NA,20
"441","Oromiya","Bedessa","February",2019,40.77378712,8.902011546,NA,20,NA,13.21,NA,28.5,NA,NA,37.42,NA,NA,20
"442","Oromiya","Haromaya","February",2019,42.01641123,9.379383214,6.84,19.49,NA,11.49,NA,27.5,NA,NA,NA,NA,NA,19.49
"443","Oromiya","Boreda","February",2019,41.278686,9.331067,5.6,16,NA,13.49,NA,NA,NA,NA,NA,NA,NA,16
"444","Oromiya","Adaba","February",2019,39.3890878,7.004454253,8.17,13.45,12.2,NA,13.46,27.85,NA,15,NA,NA,NA,13.45
"445","Oromiya","Robe","February",2019,39.631104,7.860619,7.61,14.66,13.23,NA,12.56,30.5,NA,NA,NA,NA,NA,14.66
"446","Oromiya","Hagere- Mariam ","February",2019,38.23373735,5.63380625,6.09,18,NA,NA,30,32,19,NA,42,16.67,NA,18
"447","Oromiya","Negele- Borena ","February",2019,39.577385,5.33699,7,17.49,15.49,13,NA,35.49,NA,NA,NA,NA,NA,17.49
"448","Oromiya","Adama","January",2019,39.26941988,8.535362997,4.55,15.49,13.49,NA,16.49,27.98,20,18.49,54.77,23.49,NA,15.49
"449","Oromiya","Shashe- Mene ","January",2019,38.608142,7.205388,7.78,15.49,14,13.49,24,30,NA,NA,40,27.04,NA,15.49
"450","Oromiya","Diksise","January",2019,39.55824,8.059179,NA,15.73,NA,NA,NA,NA,NA,NA,60,NA,NA,15.73
"451","Oromiya","Asella","January",2019,39.12972322,7.949589951,5.25,15,NA,NA,NA,30.98,18,NA,35,25.65,NA,15
"452","Oromiya","Asebe- Teferi ","January",2019,40.86319806,9.072493603,NA,20,NA,12,NA,28,NA,NA,40,NA,NA,20
"453","Oromiya","Bedessa","January",2019,40.77378712,8.902011546,NA,19.49,NA,12.98,NA,24.98,NA,NA,50,NA,NA,19.49
"454","Oromiya","Haromaya","January",2019,42.01641123,9.379383214,7.36,19.49,NA,16,NA,28.5,NA,NA,NA,NA,NA,19.49
"455","Oromiya","Boreda","January",2019,41.278686,9.331067,5.96,16.49,NA,14.49,NA,NA,NA,NA,NA,NA,NA,16.49
"456","Oromiya","Adaba","January",2019,39.3890878,7.004454253,NA,13.24,12.1,NA,13.62,29.94,NA,16.49,NA,NA,NA,13.24
"457","Oromiya","Robe","January",2019,39.631104,7.860619,7.61,15.82,13.98,NA,9.23,28.98,NA,NA,NA,NA,NA,15.82
"458","Oromiya","Hagere- Mariam ","January",2019,38.23373735,5.63380625,5.83,18,NA,NA,30,32,19,NA,42,22.22,NA,18
"459","Oromiya","Negele- Borena ","January",2019,39.577385,5.33699,7,18,15,14,NA,35,NA,NA,NA,NA,NA,18
"460","Oromiya","Adama","July",2018,39.26941988,8.535362997,4.55,14,11.49,13.49,16.49,24.49,20.49,NA,45,17.49,NA,14
"461","Oromiya","Shashe- Mene ","July",2018,38.608142,7.205388,NA,15,14,NA,23.49,26,NA,NA,37.42,30.94,NA,15
"462","Oromiya","Diksise","July",2018,39.55824,8.059179,NA,16.09,14.94,14.94,11.36,27.39,NA,NA,NA,NA,NA,16.09
"463","Oromiya","Asella","July",2018,39.12972322,7.949589951,5.25,14,NA,NA,NA,30,16,NA,35,31.58,NA,14
"464","Oromiya","Asebe- Teferi ","July",2018,40.86319806,9.072493603,NA,18.97,NA,12,NA,28,NA,NA,40,NA,NA,18.97
"465","Oromiya","Bedessa","July",2018,40.77378712,8.902011546,5.83,20,NA,12.87,NA,25.5,NA,NA,57.45,NA,NA,20
"466","Oromiya","Haromaya","July",2018,42.01641123,9.379383214,6.68,18.49,NA,14,NA,30,NA,NA,NA,NA,NA,18.49
"467","Oromiya","Boreda","July",2018,41.278686,9.331067,NA,14.49,NA,13,NA,NA,NA,NA,NA,NA,NA,14.49
"468","Oromiya","Adaba","July",2018,39.3890878,7.004454253,NA,13.3,11.51,NA,11.87,31.13,NA,15.49,NA,NA,NA,13.3
"469","Oromiya","Robe","July",2018,39.631104,7.860619,NA,15.79,14.6,NA,8.06,28.98,NA,NA,NA,NA,NA,15.79
"470","Oromiya","Hagere- Mariam ","July",2018,38.23373735,5.63380625,5.83,16,NA,NA,28,32,17.49,NA,40,16.67,NA,16
"471","Oromiya","Negele- Borena ","July",2018,39.577385,5.33699,NA,15,14,13.49,NA,32.5,NA,NA,NA,NA,NA,15
"472","Oromiya","Adama","March",2019,39.26941988,8.535362997,5.38,15.75,14.25,NA,17.49,25.98,20,17.49,60,23.49,42.43,15.75
"473","Oromiya","Shashe- Mene ","March",2019,38.608142,7.205388,7,16,15,20,24,30,NA,NA,40,25,NA,16
"474","Oromiya","Diksise","March",2019,39.55824,8.059179,7,14.05,NA,10.87,NA,NA,NA,NA,50,NA,NA,14.05
"475","Oromiya","Asella","March",2019,39.12972322,7.949589951,7,14.75,NA,NA,NA,35,18,NA,36.99,25.65,NA,14.75
"476","Oromiya","Asebe- Teferi ","March",2019,40.86319806,9.072493603,7.74,20,NA,12,NA,28,NA,NA,43.82,NA,NA,20
"477","Oromiya","Bedessa","March",2019,40.77378712,8.902011546,NA,20,NA,13.21,NA,25,NA,NA,50,NA,NA,20
"478","Oromiya","Haromaya","March",2019,42.01641123,9.379383214,7.19,18.49,NA,14.49,NA,28.5,NA,NA,NA,NA,NA,18.49
"479","Oromiya","Boreda","March",2019,41.278686,9.331067,6.6,16,NA,14,NA,NA,NA,NA,NA,NA,NA,16
"480","Oromiya","Adaba","March",2019,39.3890878,7.004454253,7.93,14.94,13.39,NA,13.3,29.61,NA,16.49,NA,NA,NA,14.94
"481","Oromiya","Robe","March",2019,39.631104,7.860619,7.51,16.06,13.95,NA,10.37,30.98,NA,NA,NA,NA,75,16.06
"482","Oromiya","Hagere- Mariam ","March",2019,38.23373735,5.63380625,6.09,18,NA,NA,30,35.5,19,NA,42,16.67,NA,18
"483","Oromiya","Negele- Borena ","March",2019,39.577385,5.33699,7,18,15,13.49,NA,33.99,NA,NA,NA,NA,NA,18
"484","Oromiya","Adama","May",2019,39.26941988,8.535362997,6.06,17,16,NA,17.49,25.5,20.49,18,60,25.98,NA,17
"485","Oromiya","Shashe- Mene ","May",2019,38.608142,7.205388,NA,16,14.49,19.49,24,30,NA,NA,40,27.03,NA,16
"486","Oromiya","Diksise","May",2019,39.55824,8.059179,7,18.28,16.97,17.07,NA,45,NA,NA,45,NA,NA,18.28
"487","Oromiya","Asella","May",2019,39.12972322,7.949589951,7,15,NA,NA,NA,30,18,NA,38,25,NA,15
"488","Oromiya","Asebe- Teferi ","May",2019,40.86319806,9.072493603,NA,20,NA,14,NA,28,NA,NA,40,NA,NA,20
"489","Oromiya","Bedessa","May",2019,40.77378712,8.902011546,NA,20,NA,14.71,NA,28.98,NA,NA,60,NA,NA,20
"490","Oromiya","Haromaya","May",2019,42.01641123,9.379383214,6.91,20.98,NA,16.49,NA,27.5,NA,NA,NA,NA,NA,20.98
"491","Oromiya","Boreda","May",2019,41.278686,9.331067,6.21,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,12
"492","Oromiya","Adaba","May",2019,39.3890878,7.004454253,8.3,15.05,13.34,NA,13.15,31.48,NA,18.49,NA,NA,NA,15.05
"493","Oromiya","Robe","May",2019,39.631104,7.860619,6.86,14.87,13.11,NA,14.24,30.98,NA,14.82,NA,NA,NA,14.87
"494","Oromiya","Hagere- Mariam ","May",2019,38.23373735,5.63380625,6.09,20,NA,NA,30.5,34.5,21,NA,40,16.67,NA,20
"495","Oromiya","Negele- Borena ","May",2019,39.577385,5.33699,7,21.49,18,NA,NA,37.42,NA,NA,NA,NA,NA,21.49
"496","Oromiya","Adama","November",2018,39.26941988,8.535362997,4.55,16.49,15,NA,17.49,26.5,20.49,18,50,20,NA,16.49
"497","Oromiya","Shashe- Mene ","November",2018,38.608142,7.205388,4.61,16.49,15.25,17.49,24,28,NA,NA,40,17.86,NA,16.49
"498","Oromiya","Diksise","November",2018,39.55824,8.059179,7,19.23,17.95,NA,NA,NA,NA,NA,NA,NA,NA,19.23
"499","Oromiya","Asella","November",2018,39.12972322,7.949589951,5.25,14,NA,NA,NA,30,18,NA,NA,26.32,NA,14
"500","Oromiya","Asebe- Teferi ","November",2018,40.86319806,9.072493603,8.09,20,NA,12,NA,26.98,NA,NA,40,NA,NA,20
"501","Oromiya","Bedessa","November",2018,40.77378712,8.902011546,8.14,18,NA,15.28,NA,25.5,NA,NA,50,NA,NA,18
"502","Oromiya","Haromaya","November",2018,42.01641123,9.379383214,7.12,20,NA,14,NA,29.5,NA,NA,NA,NA,NA,20
"503","Oromiya","Boreda","November",2018,41.278686,9.331067,5.56,15.49,NA,14,NA,NA,NA,NA,NA,NA,NA,15.49
"504","Oromiya","Adaba","November",2018,39.3890878,7.004454253,7.93,13.57,10.23,NA,12.66,27.72,NA,17,NA,NA,NA,13.57
"505","Oromiya","Robe","November",2018,39.631104,7.860619,7.61,17.78,15.46,NA,9.07,28.98,NA,NA,NA,NA,NA,17.78
"506","Oromiya","Hagere- Mariam ","November",2018,38.23373735,5.63380625,5.83,17,NA,NA,30,32,18,NA,40.99,16.67,NA,17
"507","Oromiya","Negele- Borena ","November",2018,39.577385,5.33699,7,18,15,15,NA,35,NA,NA,NA,NA,NA,18
"508","Oromiya","Adama","October",2018,39.26941988,8.535362997,4.55,16.49,15,24.49,17.49,27.39,20.49,18,50,18.97,NA,16.49
"509","Oromiya","Shashe- Mene ","October",2018,38.608142,7.205388,5.83,16,15,NA,24,28.98,NA,NA,40,24,NA,16
"510","Oromiya","Diksise","October",2018,39.55824,8.059179,7,17.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.44
"511","Oromiya","Asella","October",2018,39.12972322,7.949589951,5.25,15,NA,NA,NA,28,18,NA,35,26.32,NA,15
"512","Oromiya","Asebe- Teferi ","October",2018,40.86319806,9.072493603,7.62,20,NA,12,NA,28,NA,NA,40,NA,NA,20
"513","Oromiya","Bedessa","October",2018,40.77378712,8.902011546,7.78,19.49,NA,15.7,NA,25.5,NA,NA,50,NA,NA,19.49
"514","Oromiya","Haromaya","October",2018,42.01641123,9.379383214,7,19.49,NA,14,NA,29.5,NA,NA,NA,NA,NA,19.49
"515","Oromiya","Boreda","October",2018,41.278686,9.331067,5.98,15.96,NA,12.49,NA,NA,NA,NA,NA,NA,NA,15.96
"516","Oromiya","Adaba","October",2018,39.3890878,7.004454253,7.83,15.21,12.05,NA,13.5,31.83,NA,17.49,NA,NA,NA,15.21
"517","Oromiya","Robe","October",2018,39.631104,7.860619,7.61,17.52,15.46,NA,12.23,30.5,NA,NA,NA,NA,NA,17.52
"518","Oromiya","Hagere- Mariam ","October",2018,38.23373735,5.63380625,5.83,16,NA,NA,32,34,17,NA,40.99,16.67,NA,16
"519","Oromiya","Negele- Borena ","October",2018,39.577385,5.33699,7,17.49,15,14,NA,35,NA,NA,NA,NA,NA,17.49
"520","Oromiya","Adama","September",2018,39.26941988,8.535362997,4.55,14.49,12,13.49,16.49,25.5,20,NA,50,17.49,42.43,14.49
"521","Oromiya","Shashe- Mene ","September",2018,38.608142,7.205388,4.86,15.49,14,NA,25.5,28,NA,NA,40,25.82,80,15.49
"522","Oromiya","Diksise","September",2018,39.55824,8.059179,7,8.7,7.61,NA,11.36,27.5,NA,NA,NA,17.11,NA,8.7
"523","Oromiya","Asella","September",2018,39.12972322,7.949589951,5.25,14.75,NA,NA,NA,26.46,18,NA,35.5,28.22,47,14.75
"524","Oromiya","Asebe- Teferi ","September",2018,40.86319806,9.072493603,7.87,20,NA,11,NA,28.5,NA,NA,40,NA,NA,20
"525","Oromiya","Bedessa","September",2018,40.77378712,8.902011546,5.98,18.44,NA,13.57,NA,24.98,NA,NA,50,NA,NA,18.44
"526","Oromiya","Haromaya","September",2018,42.01641123,9.379383214,7.51,17.49,NA,14,NA,27.5,NA,NA,NA,NA,NA,17.49
"527","Oromiya","Boreda","September",2018,41.278686,9.331067,5.69,14,NA,12,NA,NA,NA,NA,NA,NA,NA,14
"528","Oromiya","Adaba","September",2018,39.3890878,7.004454253,7.55,14.28,11.97,NA,13.23,31.16,NA,16.49,NA,NA,NA,14.28
"529","Oromiya","Robe","September",2018,39.631104,7.860619,7,17.26,15.38,NA,9.13,28.98,NA,NA,NA,NA,NA,17.26
"530","Oromiya","Hagere- Mariam ","September",2018,38.23373735,5.63380625,6.36,15.49,NA,NA,32,33.5,17,NA,40,16.67,NA,15.49
"531","Oromiya","Negele- Borena ","September",2018,39.577385,5.33699,7,18,13.49,12.49,NA,35,NA,NA,NA,NA,NA,18
"532","Snnp","Welikite","April",2019,37.77266735,8.27732366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","Snnp","Butajira","April",2019,38.42140499,8.173264069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Snnp","Hosahna","April",2019,37.84747123,7.538579317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Snnp","Shone","April",2019,37.94869425,7.134857075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Snnp","Doyugena","April",2019,37.78333,7.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Snnp","Alaba","April",2019,38.086143,7.311546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","Snnp","Awasa","April",2019,38.474819,7.058624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","Snnp","Hagere- Selam ","April",2019,38.51921184,6.513880636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","Snnp","Dilla","April",2019,38.30745962,6.410516676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","Snnp","Yirega-¦ Chefie ","April",2019,38.1988827,6.16095383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","Snnp","Welikite","August",2018,37.77266735,8.27732366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Snnp","Butajira","August",2018,38.42140499,8.173264069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","Snnp","Hosahna","August",2018,37.84747123,7.538579317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","Snnp","Shone","August",2018,37.94869425,7.134857075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","Snnp","Doyugena","August",2018,37.78333,7.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","Snnp","Alaba","August",2018,38.086143,7.311546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Snnp","Awasa","August",2018,38.474819,7.058624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","Snnp","Hagere- Selam ","August",2018,38.51921184,6.513880636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Snnp","Dilla","August",2018,38.30745962,6.410516676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","Snnp","Yirega-¦ Chefie ","August",2018,38.1988827,6.16095383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Snnp","Welikite","December",2018,37.77266735,8.27732366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","Snnp","Butajira","December",2018,38.42140499,8.173264069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Snnp","Hosahna","December",2018,37.84747123,7.538579317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","Snnp","Shone","December",2018,37.94869425,7.134857075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","Snnp","Doyugena","December",2018,37.78333,7.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Snnp","Alaba","December",2018,38.086143,7.311546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Snnp","Awasa","December",2018,38.474819,7.058624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.5,NA
"559","Snnp","Hagere- Selam ","December",2018,38.51921184,6.513880636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","Snnp","Dilla","December",2018,38.30745962,6.410516676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","Snnp","Yirega-¦ Chefie ","December",2018,38.1988827,6.16095383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","Snnp","Welikite","February",2019,37.77266735,8.27732366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Snnp","Butajira","February",2019,38.42140499,8.173264069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","Snnp","Hosahna","February",2019,37.84747123,7.538579317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","Snnp","Shone","February",2019,37.94869425,7.134857075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","Snnp","Doyugena","February",2019,37.78333,7.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","Snnp","Alaba","February",2019,38.086143,7.311546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","Snnp","Awasa","February",2019,38.474819,7.058624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Snnp","Hagere- Selam ","February",2019,38.51921184,6.513880636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Snnp","Dilla","February",2019,38.30745962,6.410516676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","Snnp","Yirega-¦ Chefie ","February",2019,38.1988827,6.16095383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","Snnp","Welikite","January",2019,37.77266735,8.27732366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","Snnp","Butajira","January",2019,38.42140499,8.173264069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","Snnp","Hosahna","January",2019,37.84747123,7.538579317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","Snnp","Shone","January",2019,37.94869425,7.134857075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","Snnp","Doyugena","January",2019,37.78333,7.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","Snnp","Alaba","January",2019,38.086143,7.311546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","Snnp","Awasa","January",2019,38.474819,7.058624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","Snnp","Hagere- Selam ","January",2019,38.51921184,6.513880636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","Snnp","Dilla","January",2019,38.30745962,6.410516676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","Snnp","Yirega-¦ Chefie ","January",2019,38.1988827,6.16095383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","Snnp","Welikite","July",2018,37.77266735,8.27732366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","Snnp","Butajira","July",2018,38.42140499,8.173264069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","Snnp","Hosahna","July",2018,37.84747123,7.538579317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","Snnp","Shone","July",2018,37.94869425,7.134857075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","Snnp","Doyugena","July",2018,37.78333,7.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","Snnp","Alaba","July",2018,38.086143,7.311546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","Snnp","Awasa","July",2018,38.474819,7.058624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","Snnp","Hagere- Selam ","July",2018,38.51921184,6.513880636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","Snnp","Dilla","July",2018,38.30745962,6.410516676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","Snnp","Yirega-¦ Chefie ","July",2018,38.1988827,6.16095383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","Snnp","Welikite","March",2019,37.77266735,8.27732366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA
"593","Snnp","Butajira","March",2019,38.42140499,8.173264069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","Snnp","Hosahna","March",2019,37.84747123,7.538579317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","Snnp","Shone","March",2019,37.94869425,7.134857075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","Snnp","Doyugena","March",2019,37.78333,7.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","Snnp","Alaba","March",2019,38.086143,7.311546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","Snnp","Awasa","March",2019,38.474819,7.058624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.16,NA
"599","Snnp","Hagere- Selam ","March",2019,38.51921184,6.513880636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","Snnp","Dilla","March",2019,38.30745962,6.410516676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","Snnp","Yirega-¦ Chefie ","March",2019,38.1988827,6.16095383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","Snnp","Welikite","May",2019,37.77266735,8.27732366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","Snnp","Butajira","May",2019,38.42140499,8.173264069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","Snnp","Hosahna","May",2019,37.84747123,7.538579317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","Snnp","Shone","May",2019,37.94869425,7.134857075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
