"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.millw","pkg.wht.millm","pkg.wht.bread","pkg.wht.maltw","pkg.wht.allwh"
"2","Addis","Addis Ababa","April",2014,38.793806,9.023748,10.32,10,11.83,NA,NA,4.14,20.19,10.32
"4","Addis","Addis Ababa","April",2014,38.793806,9.023748,10.32,10,11.83,NA,NA,4.14,20.19,10.32
"5","Addis","Addis Ababa","August",2013,38.793806,9.023748,9.33,NA,11.49,NA,NA,3.99,20,9.33
"6","Addis","Addis Ababa","December",2013,38.793806,9.023748,10.33,NA,12.73,NA,NA,4.07,17.935,10.33
"7","Addis","Addis Ababa","February",2014,38.793806,9.023748,10,NA,12.16,NA,NA,3.97,21.055,10
"8","Addis","Addis Ababa","January",2014,38.793806,9.023748,9.825,NA,13.065,NA,NA,4.085,19.66,9.825
"9","Addis","Addis Ababa","July",2013,38.793806,9.023748,9.275,NA,11.49,NA,NA,4.035,16.59,9.275
"10","Addis","Addis Ababa","June",2014,38.793806,9.023748,11.145,NA,12,NA,NA,4.195,20.9,11.145
"11","Addis","Addis Ababa","May",2014,38.793806,9.023748,10.66,12,12,NA,NA,4.135,21.04,10.66
"12","Addis","Addis Ababa","November",2013,38.793806,9.023748,11,10,12.24,NA,NA,3.975,16.63,11
"13","Addis","Addis Ababa","October",2013,38.793806,9.023748,10.16,10,12,NA,NA,4.08,18.095,10.16
"14","Addis","Addis Ababa","September",2013,38.793806,9.023748,9.745,9,11.745,NA,NA,4.045,18.995,9.745
"15","Amhara","Chuahit","April",2014,39.311961,10.643157,10,NA,10,NA,NA,3.51,NA,10
"16","Amhara","Gondar","April",2014,37.46149667,12.59878688,10,NA,NA,NA,NA,4.53,15,10
"17","Amhara","Esete","April",2014,37.88657423,10.92298692,7.75,NA,7.23,NA,NA,3.96,11.87,7.75
"18","Amhara","Debre- Tabor ","April",2014,38.00833967,11.84769551,9.74,NA,8.25,NA,NA,3.36,13.08,9.74
"19","Amhara","Kobo","April",2014,39.63127424,12.16406542,8.87,NA,10.52,NA,NA,4.21,NA,8.87
"20","Amhara","Weldiya","April",2014,39.6014117,11.82360232,9.19,NA,9.69,NA,NA,3.77,14.52,9.19
"21","Amhara","Kombolcha","April",2014,39.73724188,11.07807805,8.44,NA,11.3,NA,NA,3.76,32.74,8.44
"22","Amhara","Dessie","April",2014,39.63548793,11.11703902,8.04,7.78,11.77,16,NA,4.17,40.6,8.04
"23","Amhara","Shewa- Robit ","April",2014,39.90269733,10.00580856,10.03,NA,NA,NA,NA,5.36,NA,10.03
"24","Amhara","Debre-¦","April",2014,39.52890047,9.67650294,9.5,8.5,NA,NA,NA,5.46,NA,9.5
"25","Amhara","Chuahit","August",2013,39.311961,10.643157,10,NA,NA,NA,NA,4.41,NA,10
"26","Amhara","Gondar","August",2013,37.46149667,12.59878688,10,NA,9,NA,NA,4.53,15,10
"27","Amhara","Esete","August",2013,37.88657423,10.92298692,9.4,NA,9.66,NA,NA,3.53,11.44,9.4
"28","Amhara","Debre- Tabor ","August",2013,38.00833967,11.84769551,9.17,NA,9.32,NA,NA,4.95,NA,9.17
"29","Amhara","Kobo","August",2013,39.63127424,12.16406542,10.1,NA,11.38,NA,NA,3.76,NA,10.1
"30","Amhara","Weldiya","August",2013,39.6014117,11.82360232,10.29,NA,11.37,NA,NA,3.77,19.36,10.29
"31","Amhara","Kombolcha","August",2013,39.73724188,11.07807805,8.64,NA,11.73,NA,NA,3.63,26.35,8.64
"32","Amhara","Dessie","August",2013,39.63548793,11.11703902,9.85,8.7,NA,12,NA,4.17,23.59,9.85
"33","Amhara","Shewa- Robit ","August",2013,39.90269733,10.00580856,10.59,10.39,NA,NA,NA,5.38,NA,10.59
"34","Amhara","Debre-¦","August",2013,39.52890047,9.67650294,9,8.5,NA,NA,NA,4.91,NA,9
"35","Amhara","Chuahit","December",2013,39.311961,10.643157,10,NA,NA,NA,NA,3.52,NA,10
"36","Amhara","Gondar","December",2013,37.46149667,12.59878688,10,NA,NA,NA,NA,4.38,NA,10
"37","Amhara","Esete","December",2013,37.88657423,10.92298692,8.27,NA,8.78,NA,NA,3.8,11.47,8.27
"38","Amhara","Debre- Tabor ","December",2013,38.00833967,11.84769551,9.95,NA,9.44,NA,NA,4.72,NA,9.95
"39","Amhara","Kobo","December",2013,39.63127424,12.16406542,8.09,NA,10.99,NA,NA,4.05,NA,8.09
"40","Amhara","Weldiya","December",2013,39.6014117,11.82360232,8.57,NA,9.69,NA,NA,3.77,14.52,8.57
"41","Amhara","Kombolcha","December",2013,39.73724188,11.07807805,8.7,NA,10.53,NA,NA,3.5,34.62,8.7
"42","Amhara","Dessie","December",2013,39.63548793,11.11703902,9.82,8.95,14.41,NA,NA,4.17,27.59,9.82
"43","Amhara","Shewa- Robit ","December",2013,39.90269733,10.00580856,10.25,NA,NA,NA,NA,5.36,NA,10.25
"44","Amhara","Debre-¦","December",2013,39.52890047,9.67650294,9,NA,NA,NA,NA,4.83,NA,9
"45","Amhara","Chuahit","February",2014,39.311961,10.643157,10,NA,10,NA,NA,3.55,NA,10
"46","Amhara","Gondar","February",2014,37.46149667,12.59878688,10,NA,NA,NA,NA,4.53,15,10
"47","Amhara","Esete","February",2014,37.88657423,10.92298692,7.68,NA,7.5,NA,NA,3.67,10.25,7.68
"48","Amhara","Debre- Tabor ","February",2014,38.00833967,11.84769551,9.92,NA,8.08,NA,NA,4.73,14.41,9.92
"49","Amhara","Kobo","February",2014,39.63127424,12.16406542,8.36,NA,9.95,NA,NA,4.05,NA,8.36
"50","Amhara","Weldiya","February",2014,39.6014117,11.82360232,9.13,NA,9.55,NA,NA,3.77,14.52,9.13
"51","Amhara","Kombolcha","February",2014,39.73724188,11.07807805,7.54,NA,11.73,NA,NA,3.5,32.18,7.54
"52","Amhara","Dessie","February",2014,39.63548793,11.11703902,8.11,7.63,9.8,NA,NA,4.17,32.64,8.11
"53","Amhara","Shewa- Robit ","February",2014,39.90269733,10.00580856,9.92,NA,NA,NA,NA,5.38,NA,9.92
"54","Amhara","Debre-¦","February",2014,39.52890047,9.67650294,8,7.25,NA,NA,NA,4.87,NA,8
"55","Amhara","Chuahit","January",2014,39.311961,10.643157,10,NA,NA,NA,NA,3.45,NA,10
"56","Amhara","Gondar","January",2014,37.46149667,12.59878688,10,NA,NA,NA,NA,4.53,15,10
"57","Amhara","Esete","January",2014,37.88657423,10.92298692,7.23,NA,7.36,NA,NA,3.53,11.39,7.23
"58","Amhara","Debre- Tabor ","January",2014,38.00833967,11.84769551,8.76,NA,7.37,NA,NA,4.52,NA,8.76
"59","Amhara","Kobo","January",2014,39.63127424,12.16406542,9.12,NA,10.78,NA,NA,3.76,NA,9.12
"60","Amhara","Weldiya","January",2014,39.6014117,11.82360232,9.37,NA,9.81,NA,NA,4.01,23.37,9.37
"61","Amhara","Kombolcha","January",2014,39.73724188,11.07807805,7.43,NA,10.38,NA,NA,3.5,34.62,7.43
"62","Amhara","Dessie","January",2014,39.63548793,11.11703902,9.07,8.05,10.61,NA,NA,4.17,32.75,9.07
"63","Amhara","Shewa- Robit ","January",2014,39.90269733,10.00580856,9.9,NA,NA,NA,NA,5.36,NA,9.9
"64","Amhara","Debre-¦","January",2014,39.52890047,9.67650294,9,NA,NA,NA,NA,4.85,NA,9
"65","Amhara","Chuahit","July",2013,39.311961,10.643157,9.66,NA,NA,NA,NA,4.53,15.38,9.66
"66","Amhara","Gondar","July",2013,37.46149667,12.59878688,10,NA,9,NA,NA,4.53,14,10
"67","Amhara","Esete","July",2013,37.88657423,10.92298692,8.46,NA,6.86,NA,NA,3.5,11.03,8.46
"68","Amhara","Debre- Tabor ","July",2013,38.00833967,11.84769551,8.97,NA,8.86,NA,NA,4.99,13.87,8.97
"69","Amhara","Kobo","July",2013,39.63127424,12.16406542,9.97,NA,NA,NA,NA,3.76,NA,9.97
"70","Amhara","Weldiya","July",2013,39.6014117,11.82360232,9.43,NA,10.78,NA,NA,3.77,14.52,9.43
"71","Amhara","Kombolcha","July",2013,39.73724188,11.07807805,8.81,NA,NA,NA,NA,3.63,26.34,8.81
"72","Amhara","Dessie","July",2013,39.63548793,11.11703902,9.06,8.89,10.43,12,NA,4.17,22.77,9.06
"73","Amhara","Shewa- Robit ","July",2013,39.90269733,10.00580856,9.89,NA,NA,NA,NA,5.25,NA,9.89
"74","Amhara","Debre-¦","July",2013,39.52890047,9.67650294,8.55,8.15,NA,NA,NA,4.91,NA,8.55
"75","Amhara","Chuahit","June",2014,39.311961,10.643157,10,NA,10.49,NA,NA,4.43,NA,10
"76","Amhara","Gondar","June",2014,37.46149667,12.59878688,10.5,NA,8,NA,NA,4.61,16,10.5
"77","Amhara","Esete","June",2014,37.88657423,10.92298692,7.69,NA,7.07,NA,NA,4.02,NA,7.69
"78","Amhara","Debre- Tabor ","June",2014,38.00833967,11.84769551,10.54,NA,11.63,NA,NA,4.47,14.63,10.54
"79","Amhara","Kobo","June",2014,39.63127424,12.16406542,9.18,NA,11.08,NA,NA,4.84,NA,9.18
"80","Amhara","Weldiya","June",2014,39.6014117,11.82360232,9.06,NA,9.55,NA,NA,4.06,16.09,9.06
"81","Amhara","Kombolcha","June",2014,39.73724188,11.07807805,8.47,NA,11.3,NA,NA,3.76,32.74,8.47
"82","Amhara","Dessie","June",2014,39.63548793,11.11703902,8.19,7.74,10.51,16,NA,3.85,17.15,8.19
"83","Amhara","Shewa- Robit ","June",2014,39.90269733,10.00580856,10.93,NA,NA,NA,NA,5.45,NA,10.93
"84","Amhara","Debre-¦","June",2014,39.52890047,9.67650294,9.66,9.16,NA,NA,NA,5.95,NA,9.66
"85","Amhara","Chuahit","May",2014,39.311961,10.643157,10,NA,10,NA,NA,3.56,NA,10
"86","Amhara","Gondar","May",2014,37.46149667,12.59878688,11.16,NA,NA,NA,NA,4.53,15,11.16
"87","Amhara","Esete","May",2014,37.88657423,10.92298692,7.81,NA,6.85,NA,NA,4.13,10.91,7.81
"88","Amhara","Debre- Tabor ","May",2014,38.00833967,11.84769551,11.49,NA,8.06,NA,NA,4.35,11.38,11.49
"89","Amhara","Kobo","May",2014,39.63127424,12.16406542,8.6,NA,10.72,NA,NA,4.78,NA,8.6
"90","Amhara","Weldiya","May",2014,39.6014117,11.82360232,10.38,NA,NA,NA,NA,3.89,NA,10.38
"91","Amhara","Kombolcha","May",2014,39.73724188,11.07807805,8.44,NA,11.2,NA,NA,3.76,31.61,8.44
"92","Amhara","Dessie","May",2014,39.63548793,11.11703902,8.25,7.59,10.35,NA,NA,4.17,34.29,8.25
"93","Amhara","Shewa- Robit ","May",2014,39.90269733,10.00580856,11,NA,NA,NA,NA,5.36,NA,11
"94","Amhara","Debre-¦","May",2014,39.52890047,9.67650294,9.5,8.5,NA,NA,NA,5.81,NA,9.5
"95","Amhara","Chuahit","November",2013,39.311961,10.643157,10,NA,NA,NA,NA,3.38,NA,10
"96","Amhara","Gondar","November",2013,37.46149667,12.59878688,10.16,NA,NA,NA,NA,4.43,NA,10.16
"97","Amhara","Esete","November",2013,37.88657423,10.92298692,9.35,NA,9.06,NA,NA,3.7,12.09,9.35
"98","Amhara","Debre- Tabor ","November",2013,38.00833967,11.84769551,10.82,NA,9.52,NA,NA,5.67,9.8,10.82
"99","Amhara","Kobo","November",2013,39.63127424,12.16406542,8.57,NA,11.02,NA,NA,4.05,NA,8.57
"100","Amhara","Weldiya","November",2013,39.6014117,11.82360232,9.55,NA,10.33,NA,NA,4.01,20.02,9.55
"101","Amhara","Kombolcha","November",2013,39.73724188,11.07807805,10.19,NA,11.36,NA,NA,3.5,25.43,10.19
"102","Amhara","Dessie","November",2013,39.63548793,11.11703902,9.9,9.31,14.51,NA,NA,4.17,16.64,9.9
"103","Amhara","Shewa- Robit ","November",2013,39.90269733,10.00580856,10.41,NA,NA,NA,NA,5.28,NA,10.41
"104","Amhara","Debre-¦","November",2013,39.52890047,9.67650294,9.9,NA,NA,NA,NA,4.85,NA,9.9
"105","Amhara","Chuahit","October",2013,39.311961,10.643157,NA,NA,10,NA,NA,4.86,NA,10
"106","Amhara","Gondar","October",2013,37.46149667,12.59878688,10,NA,NA,NA,NA,4.48,NA,10
"107","Amhara","Esete","October",2013,37.88657423,10.92298692,11.29,NA,10.34,NA,NA,4.85,12.35,11.29
"108","Amhara","Debre- Tabor ","October",2013,38.00833967,11.84769551,10.87,NA,9.12,NA,NA,5.67,14.21,10.87
"109","Amhara","Kobo","October",2013,39.63127424,12.16406542,9.76,NA,11.54,NA,NA,3.76,NA,9.76
"110","Amhara","Weldiya","October",2013,39.6014117,11.82360232,10.37,NA,10.89,NA,NA,4.01,14.52,10.37
"111","Amhara","Kombolcha","October",2013,39.73724188,11.07807805,10.33,NA,11.7,NA,NA,3.5,25.02,10.33
"112","Amhara","Dessie","October",2013,39.63548793,11.11703902,10.51,9.86,11.07,12,NA,4.17,23.19,10.51
"113","Amhara","Shewa- Robit ","October",2013,39.90269733,10.00580856,10.96,NA,NA,NA,NA,5.38,NA,10.96
"114","Amhara","Debre-¦","October",2013,39.52890047,9.67650294,10,9.5,NA,NA,NA,4.88,NA,10
"115","Amhara","Chuahit","September",2013,39.311961,10.643157,9.83,NA,NA,NA,NA,4.43,NA,9.83
"116","Amhara","Gondar","September",2013,37.46149667,12.59878688,10,NA,9.13,NA,NA,4.53,16,10
"117","Amhara","Esete","September",2013,37.88657423,10.92298692,9.09,NA,8.58,NA,NA,3.57,10.84,9.09
"118","Amhara","Debre- Tabor ","September",2013,38.00833967,11.84769551,10.03,NA,9.59,NA,NA,4.79,12.76,10.03
"119","Amhara","Kobo","September",2013,39.63127424,12.16406542,8.55,NA,9.3,NA,NA,3.63,NA,8.55
"120","Amhara","Weldiya","September",2013,39.6014117,11.82360232,9.87,NA,10.72,NA,NA,3.5,19.15,9.87
"121","Amhara","Kombolcha","September",2013,39.73724188,11.07807805,8.74,NA,11.49,NA,NA,3.63,28.89,8.74
"122","Amhara","Dessie","September",2013,39.63548793,11.11703902,10.37,9.86,11.15,10,NA,4.17,30.52,10.37
"123","Amhara","Shewa- Robit ","September",2013,39.90269733,10.00580856,9.91,NA,NA,NA,NA,5.47,NA,9.91
"124","Amhara","Debre-¦","September",2013,39.52890047,9.67650294,9,8.5,NA,NA,NA,4.83,NA,9
"125","Amhara","Mota","April",2014,37.8807432,11.07475582,7.79,NA,NA,NA,NA,4.58,NA,7.79
"126","Amhara","Debre- Markos ","April",2014,37.72636868,10.33641293,8.35,NA,9.61,NA,NA,5.91,21.14,8.35
"127","Amhara","Dembecha","April",2014,37.48251554,10.56669266,8.76,NA,NA,NA,NA,4.43,NA,8.76
"128","Amhara","Bahir- Dar ","April",2014,37.3815488,11.58416449,10.63,NA,11.29,NA,NA,3.97,15.33,10.63
"129","Amhara","Sekota","April",2014,39.03355257,12.62479803,9.01,NA,NA,NA,NA,4.14,NA,9.01
"130","Amhara","Amde Work ","April",2014,38.85815043,12.45920199,10.34,NA,NA,NA,NA,4.38,NA,10.34
"131","Amhara","Danigla","April",2014,36.83153176,11.25223153,9.43,NA,NA,NA,NA,3.5,22.31,9.43
"132","Amhara","Chagni","April",2014,36.50793596,10.95196565,9,NA,NA,NA,NA,4.35,18.77,9
"133","Amhara","Kemise","April",2014,39.85696873,10.71374234,9.04,NA,10.91,NA,NA,4.21,18.8,9.04
"134","Amhara","Bati","April",2014,40.0181327,11.19153266,NA,NA,NA,NA,NA,6.86,18.42,NA
"135","Amhara","Mota","August",2013,37.8807432,11.07475582,9.12,NA,NA,NA,NA,5.26,NA,9.12
"136","Amhara","Debre- Markos ","August",2013,37.72636868,10.33641293,8.71,NA,10.15,NA,NA,4.61,14.08,8.71
"137","Amhara","Dembecha","August",2013,37.48251554,10.56669266,8.09,NA,NA,NA,NA,4.43,NA,8.09
"138","Amhara","Bahir- Dar ","August",2013,37.3815488,11.58416449,10,NA,11,NA,NA,3.97,14.66,10
"139","Amhara","Sekota","August",2013,39.03355257,12.62479803,9.57,NA,NA,NA,NA,4.2,NA,9.57
"140","Amhara","Amde Work ","August",2013,38.85815043,12.45920199,9.75,NA,NA,NA,NA,3.89,NA,9.75
"141","Amhara","Danigla","August",2013,36.83153176,11.25223153,10.94,NA,NA,NA,NA,3.5,20.07,10.94
"142","Amhara","Chagni","August",2013,36.50793596,10.95196565,8,NA,NA,NA,NA,3.72,17.16,8
"143","Amhara","Kemise","August",2013,39.85696873,10.71374234,8.85,8.7,13.14,NA,NA,4.21,19.35,8.85
"144","Amhara","Bati","August",2013,40.0181327,11.19153266,NA,NA,NA,NA,NA,6.09,NA,NA
"145","Amhara","Mota","December",2013,37.8807432,11.07475582,6.32,NA,NA,NA,NA,4.13,NA,6.32
"146","Amhara","Debre- Markos ","December",2013,37.72636868,10.33641293,7.28,NA,NA,NA,NA,4.73,17.41,7.28
"147","Amhara","Dembecha","December",2013,37.48251554,10.56669266,7.65,NA,NA,NA,NA,4.43,NA,7.65
"148","Amhara","Bahir- Dar ","December",2013,37.3815488,11.58416449,11.66,NA,15,NA,NA,3.97,15.33,11.66
"149","Amhara","Sekota","December",2013,39.03355257,12.62479803,7.47,NA,NA,NA,NA,4.14,NA,7.47
"150","Amhara","Amde Work ","December",2013,38.85815043,12.45920199,7.8,NA,NA,NA,NA,3.89,NA,7.8
"151","Amhara","Danigla","December",2013,36.83153176,11.25223153,11.32,NA,14.16,NA,NA,3.5,20.28,11.32
"152","Amhara","Chagni","December",2013,36.50793596,10.95196565,10.66,NA,NA,NA,NA,NA,16.23,10.66
"153","Amhara","Kemise","December",2013,39.85696873,10.71374234,8.97,NA,10.44,NA,NA,4.38,18.83,8.97
"154","Amhara","Bati","December",2013,40.0181327,11.19153266,NA,NA,NA,NA,NA,7.17,NA,NA
"155","Amhara","Mota","February",2014,37.8807432,11.07475582,7.28,NA,NA,NA,NA,4.58,NA,7.28
"156","Amhara","Debre- Markos ","February",2014,37.72636868,10.33641293,6.99,NA,10.35,NA,NA,4.73,17.91,6.99
"157","Amhara","Dembecha","February",2014,37.48251554,10.56669266,7.3,NA,NA,NA,NA,4.43,NA,7.3
"158","Amhara","Bahir- Dar ","February",2014,37.3815488,11.58416449,10.97,NA,13.33,NA,NA,3.97,15.33,10.97
"159","Amhara","Sekota","February",2014,39.03355257,12.62479803,7.96,NA,NA,NA,NA,4.14,NA,7.96
"160","Amhara","Amde Work ","February",2014,38.85815043,12.45920199,9.46,NA,NA,NA,NA,4.13,NA,9.46
"161","Amhara","Danigla","February",2014,36.83153176,11.25223153,9.91,NA,NA,NA,NA,3.5,18.82,9.91
"162","Amhara","Chagni","February",2014,36.50793596,10.95196565,7.33,NA,NA,NA,NA,NA,17.16,7.33
"163","Amhara","Kemise","February",2014,39.85696873,10.71374234,9.06,8.6,10.12,NA,NA,4.21,19.8,9.06
"164","Amhara","Bati","February",2014,40.0181327,11.19153266,NA,NA,NA,NA,NA,6.86,21.88,NA
"165","Amhara","Mota","January",2014,37.8807432,11.07475582,6.38,NA,NA,NA,NA,4.58,NA,6.38
"166","Amhara","Debre- Markos ","January",2014,37.72636868,10.33641293,6.85,NA,9.3,NA,NA,4.73,19.37,6.85
"167","Amhara","Dembecha","January",2014,37.48251554,10.56669266,7.23,NA,NA,NA,NA,4.43,NA,7.23
"168","Amhara","Bahir- Dar ","January",2014,37.3815488,11.58416449,10,NA,15,NA,NA,3.97,15.33,10
"169","Amhara","Sekota","January",2014,39.03355257,12.62479803,7.44,NA,NA,NA,NA,4.09,NA,7.44
"170","Amhara","Amde Work ","January",2014,38.85815043,12.45920199,8.04,NA,NA,NA,NA,3.89,NA,8.04
"171","Amhara","Danigla","January",2014,36.83153176,11.25223153,11.04,NA,NA,NA,NA,3.5,33.33,11.04
"172","Amhara","Chagni","January",2014,36.50793596,10.95196565,10,NA,15,NA,NA,3.97,15.33,10
"173","Amhara","Kemise","January",2014,39.85696873,10.71374234,8.84,NA,10.83,NA,NA,4.05,22.35,8.84
"174","Amhara","Bati","January",2014,40.0181327,11.19153266,NA,NA,NA,NA,NA,5.83,18.92,NA
"175","Amhara","Mota","July",2013,37.8807432,11.07475582,7.42,NA,NA,NA,NA,4.21,NA,7.42
"176","Amhara","Debre- Markos ","July",2013,37.72636868,10.33641293,7.28,NA,10.69,NA,NA,4.55,12.5,7.28
"177","Amhara","Dembecha","July",2013,37.48251554,10.56669266,7.27,NA,NA,NA,NA,4.43,NA,7.27
"178","Amhara","Bahir- Dar ","July",2013,37.3815488,11.58416449,10,NA,9.97,NA,NA,3.97,14.33,10
"179","Amhara","Sekota","July",2013,39.03355257,12.62479803,9.07,NA,NA,NA,NA,4.2,NA,9.07
"180","Amhara","Amde Work ","July",2013,38.85815043,12.45920199,10.27,NA,NA,NA,NA,3.89,NA,10.27
"181","Amhara","Danigla","July",2013,36.83153176,11.25223153,10.19,NA,NA,NA,NA,3.5,17.66,10.19
"182","Amhara","Chagni","July",2013,36.50793596,10.95196565,8.16,NA,NA,NA,NA,4.24,16.23,8.16
"183","Amhara","Kemise","July",2013,39.85696873,10.71374234,9.6,9.26,12.43,NA,NA,4.21,18.83,9.6
"184","Amhara","Bati","July",2013,40.0181327,11.19153266,NA,NA,NA,NA,NA,6.34,NA,NA
"185","Amhara","Mota","June",2014,37.8807432,11.07475582,8.03,NA,NA,NA,NA,4.78,NA,8.03
"186","Amhara","Debre- Markos ","June",2014,37.72636868,10.33641293,9.17,NA,11.41,NA,NA,5.25,20.77,9.17
"187","Amhara","Dembecha","June",2014,37.48251554,10.56669266,9.36,NA,NA,NA,NA,4.01,NA,9.36
"188","Amhara","Bahir- Dar ","June",2014,37.3815488,11.58416449,11.66,NA,10.97,NA,NA,3.97,15.33,11.66
"189","Amhara","Sekota","June",2014,39.03355257,12.62479803,9.34,NA,NA,NA,NA,4.14,NA,9.34
"190","Amhara","Amde Work ","June",2014,38.85815043,12.45920199,10.49,NA,NA,NA,NA,4.38,NA,10.49
"191","Amhara","Danigla","June",2014,36.83153176,11.25223153,10.53,NA,NA,NA,NA,3.5,17.66,10.53
"192","Amhara","Chagni","June",2014,36.50793596,10.95196565,8.83,NA,NA,NA,NA,4.51,17.16,8.83
"193","Amhara","Kemise","June",2014,39.85696873,10.71374234,9.74,9.16,11.22,NA,NA,4.38,19.49,9.74
"194","Amhara","Bati","June",2014,40.0181327,11.19153266,NA,NA,NA,NA,NA,6.56,NA,NA
"195","Amhara","Mota","May",2014,37.8807432,11.07475582,8.03,NA,NA,NA,NA,4.78,NA,8.03
"196","Amhara","Debre- Markos ","May",2014,37.72636868,10.33641293,8.61,NA,10.45,NA,NA,5.77,22.4,8.61
"197","Amhara","Dembecha","May",2014,37.48251554,10.56669266,8.61,NA,NA,NA,NA,4.43,NA,8.61
"198","Amhara","Bahir- Dar ","May",2014,37.3815488,11.58416449,12,NA,9.65,NA,NA,3.97,15.33,12
"199","Amhara","Sekota","May",2014,39.03355257,12.62479803,9.04,NA,NA,NA,NA,4.14,NA,9.04
"200","Amhara","Amde Work ","May",2014,38.85815043,12.45920199,10.38,NA,NA,NA,NA,3.89,NA,10.38
"201","Amhara","Danigla","May",2014,36.83153176,11.25223153,12.12,NA,NA,NA,NA,3.5,17.71,12.12
"202","Amhara","Chagni","May",2014,36.50793596,10.95196565,9,NA,NA,NA,NA,4.51,17.66,9
"203","Amhara","Kemise","May",2014,39.85696873,10.71374234,9.06,NA,11.67,NA,NA,4.21,18.82,9.06
"204","Amhara","Bati","May",2014,40.0181327,11.19153266,NA,NA,NA,NA,NA,6.86,NA,NA
"205","Amhara","Mota","November",2013,37.8807432,11.07475582,7.86,NA,NA,NA,NA,4.6,NA,7.86
"206","Amhara","Debre- Markos ","November",2013,37.72636868,10.33641293,9.58,NA,NA,NA,NA,4.73,19.37,9.58
"207","Amhara","Dembecha","November",2013,37.48251554,10.56669266,8.85,NA,NA,NA,NA,4.43,NA,8.85
"208","Amhara","Bahir- Dar ","November",2013,37.3815488,11.58416449,11.49,NA,11.49,NA,NA,3.97,15.33,11.49
"209","Amhara","Sekota","November",2013,39.03355257,12.62479803,7.88,NA,NA,NA,NA,4.14,NA,7.88
"210","Amhara","Amde Work ","November",2013,38.85815043,12.45920199,10.45,NA,NA,NA,NA,3.89,NA,10.45
"211","Amhara","Danigla","November",2013,36.83153176,11.25223153,11.43,NA,11.78,NA,NA,3.5,19.37,11.43
"212","Amhara","Chagni","November",2013,36.50793596,10.95196565,9.5,NA,NA,NA,NA,4.35,20.71,9.5
"213","Amhara","Kemise","November",2013,39.85696873,10.71374234,10.91,11.32,11.81,NA,NA,4.21,19.64,10.91
"214","Amhara","Bati","November",2013,40.0181327,11.19153266,NA,NA,NA,NA,NA,6.31,NA,NA
"215","Amhara","Mota","October",2013,37.8807432,11.07475582,10.33,NA,NA,NA,NA,4.78,NA,10.33
"216","Amhara","Debre- Markos ","October",2013,37.72636868,10.33641293,9.63,NA,NA,NA,NA,4.73,18.49,9.63
"217","Amhara","Dembecha","October",2013,37.48251554,10.56669266,9,NA,NA,NA,NA,4.43,NA,9
"218","Amhara","Bahir- Dar ","October",2013,37.3815488,11.58416449,10.97,NA,11.32,NA,NA,3.97,15.33,10.97
"219","Amhara","Sekota","October",2013,39.03355257,12.62479803,10.09,NA,NA,NA,NA,4.14,NA,10.09
"220","Amhara","Amde Work ","October",2013,38.85815043,12.45920199,9.73,NA,NA,NA,NA,4.38,NA,9.73
"221","Amhara","Danigla","October",2013,36.83153176,11.25223153,11.22,NA,11.26,NA,NA,3.5,20.87,11.22
"222","Amhara","Chagni","October",2013,36.50793596,10.95196565,8.16,NA,NA,NA,NA,4.51,19.37,8.16
"223","Amhara","Kemise","October",2013,39.85696873,10.71374234,10.32,10.77,11.51,NA,NA,4.21,19.26,10.32
"224","Amhara","Bati","October",2013,40.0181327,11.19153266,NA,NA,NA,NA,NA,5.83,NA,NA
"225","Amhara","Mota","September",2013,37.8807432,11.07475582,8.39,NA,NA,NA,NA,4.58,NA,8.39
"226","Amhara","Debre- Markos ","September",2013,37.72636868,10.33641293,8.48,NA,11.01,NA,NA,4.61,13.24,8.48
"227","Amhara","Dembecha","September",2013,37.48251554,10.56669266,8.22,NA,NA,NA,NA,4.43,NA,8.22
"228","Amhara","Bahir- Dar ","September",2013,37.3815488,11.58416449,10.97,NA,11.32,NA,NA,3.97,15,10.97
"229","Amhara","Sekota","September",2013,39.03355257,12.62479803,9.85,NA,NA,NA,NA,4.2,NA,9.85
"230","Amhara","Amde Work ","September",2013,38.85815043,12.45920199,9.62,NA,NA,NA,NA,3.89,NA,9.62
"231","Amhara","Danigla","September",2013,36.83153176,11.25223153,11.01,NA,NA,NA,NA,3.5,17.66,11.01
"232","Amhara","Chagni","September",2013,36.50793596,10.95196565,8.83,NA,NA,NA,NA,3.83,17.66,8.83
"233","Amhara","Kemise","September",2013,39.85696873,10.71374234,NA,NA,11.19,NA,NA,4.21,19.26,11.19
"234","Amhara","Bati","September",2013,40.0181327,11.19153266,NA,NA,NA,NA,NA,5.45,NA,NA
"235","Gambella","Gambella","April",2014,34.58547076,8.249396585,9,NA,NA,NA,NA,3.5,NA,9
"236","Gambella","Shebo- Kire ","April",2014,NA,NA,NA,NA,NA,NA,NA,5.12,NA,NA
"237","Gambella","Meti","April",2014,7.233333333,35.31666667,10,NA,NA,NA,NA,5.25,NA,10
"238","Diredawa","Dire Dawa ","April",2014,41.8572763,9.593652332,10.24,NA,9.22,NA,NA,4.63,16.49,10.24
"239","Diredawa","Melka- Jebdu ","April",2014,41.77420401,9.617496554,10.32,NA,9,NA,NA,4.2,NA,10.32
"240","Gambella","Gambella","August",2013,34.58547076,8.249396585,13.66,NA,8,NA,NA,3.83,NA,13.66
