"","Region","Market","Month","Year","Longitude","Latitude","CEREALS UNMILLED_Wheat White","CEREALS UNMILLED_Wheat Mixed","CEREALS UNMILLED_Wheat Black (Red)","CEREALS MILLED_Wheat White","CEREALS MILLED_Wheat Mixed","BREAD AND OTHER PREPARED FOODS_Bread Wheat (Bakery)","P R I C E   I N    B I R R_Malt-Wheat"
"702","SNNP","Arbam- minch ","FEBRUARY","2014","37.5527474","6.024547891","12.32","-","11.00","-","-","3.63","-"
"703","SNNP","Sawla","FEBRUARY","2014","36.87437474","6.300226567","8.87","-","7.58","-","-","3.51","-"
"704","SNNP","Welayita sodo ","JANUARY","2014","37.766643","6.86176","7.83","-","9.00","-","-","5.38","14.76"
"705","SNNP","Bodite","JANUARY","2014","37.89064905","7.038034865","7.83","-","-","-","-","4.58","11.11"
"706","SNNP","Jinka","JANUARY","2014","36.56441614","5.78310286","9.28","8.25","7.74","-","-","5.83","11.43"
"707","SNNP","Dimeka","JANUARY","2014","36.45041198","4.892522922","-","-","-","-","-","4.39","-"
"708","SNNP","Masha","JANUARY","2014","35.47956686","7.741652627","11.00","-","10.00","-","12.16","4.21","-"
"709","SNNP","Tepi","JANUARY","2014","35.36770327","7.320015599","10.00","-","10.00","11.00","-","3.89","-"
"710","SNNP","Boniga","JANUARY","2014","36.24008346","7.388535704","7.16","-","7.00","-","-","6.57","14.29"
"711","SNNP","Chana","JANUARY","2014","36.11775846","6.226550231","11.00","-","10.00","-","-","4.58","-"
"712","SNNP","Arbam- minch ","JANUARY","2014","37.5527474","6.024547891","12.00","-","10.00","-","-","3.76","-"
"713","SNNP","Sawla","JANUARY","2014","36.87437474","6.300226567","8.83","-","10.45","-","-","3.51","-"
"714","SNNP","Welayita sodo ","JULY","2013","37.766643","6.86176","8.25","-","8.50","-","-","5.53","14.76"
"715","SNNP","Bodite","JULY","2013","37.89064905","7.038034865","8.66","-","-","-","-","3.63","10.94"
"716","SNNP","Jinka","JULY","2013","36.56441614","5.78310286","9.06","8.76","8.79","-","-","4.82","10.67"
"717","SNNP","Dimeka","JULY","2013","36.45041198","4.892522922","-","-","-","-","-","5.19","-"
"718","SNNP","Masha","JULY","2013","35.47956686","7.741652627","10.00","-","10.00","11.29","12.00","3.63","-"
"719","SNNP","Tepi","JULY","2013","35.36770327","7.320015599","10.00","-","8.83","10.50","-","5.00","-"
"720","SNNP","Boniga","JULY","2013","36.24008346","7.388535704","7.00","-","6.00","-","-","3.46","12.61"
"721","SNNP","Chana","JULY","2013","36.11775846","6.226550231","10.00","-","8.00","-","-","3.39","-"
"722","SNNP","Arbam- minch ","JULY","2013","37.5527474","6.024547891","12.00","10.00","10.00","-","-","3.76","-"
"723","SNNP","Sawla","JULY","2013","36.87437474","6.300226567","8.58","-","8.70","-","-","7.02","-"
"724","SNNP","Welayita sodo ","JUNE","2014","37.766643","6.86176","10.00","-","11.00","-","-","6.73","19.36"
"725","SNNP","Bodite","JUNE","2014","37.89064905","7.038034865","10.66","-","-","-","-","5.00","11.64"
"726","SNNP","Jinka","JUNE","2014","36.56441614","5.78310286","11.53","10.39","9.13","-","-","4.38","12.90"
"727","SNNP","Dimeka","JUNE","2014","36.45041198","4.892522922","-","-","-","-","-","5.60","-"
"728","SNNP","Masha","JUNE","2014","35.47956686","7.741652627","12.00","-","12.00","-","13.00","6.18","-"
"729","SNNP","Tepi","JUNE","2014","35.36770327","7.320015599","10.00","-","-","11.00","-","5.25","-"
"730","SNNP","Boniga","JUNE","2014","36.24008346","7.388535704","9.65","-","8.16","-","-","6.11","13.06"
"731","SNNP","Chana","JUNE","2014","36.11775846","6.226550231","11.00","-","10.00","-","-","5.83","-"
"732","SNNP","Arbam- minch ","JUNE","2014","37.5527474","6.024547891","12.00","14.00","10.32","-","-","3.76","-"
"733","SNNP","Sawla","JUNE","2014","36.87437474","6.300226567","7.47","-","12.50","-","-","3.58","-"
"734","SNNP","Welayita sodo ","MAY","2014","37.766643","6.86176","9.49","-","-","-","-","7.00","19.68"
"735","SNNP","Bodite","MAY","2014","37.89064905","7.038034865","10.00","-","-","-","-","4.58","11.11"
"736","SNNP","Jinka","MAY","2014","36.56441614","5.78310286","10.91","9.51","9.04","-","-","-","13.97"
"737","SNNP","Dimeka","MAY","2014","36.45041198","4.892522922","9.41","-","-","-","-","4.38","-"
"738","SNNP","Masha","MAY","2014","35.47956686","7.741652627","11.00","-","10.00","-","12.00","6.18","-"
"739","SNNP","Tepi","MAY","2014","35.36770327","7.320015599","11.00","-","10.00","12.00","-","7.78","-"
"740","SNNP","Boniga","MAY","2014","36.24008346","7.388535704","8.66","-","8.00","-","-","6.11","12.61"
"741","SNNP","Chana","MAY","2014","36.11775846","6.226550231","10.00","-","10.00","-","-","5.54","-"
"742","SNNP","Arbam- minch ","MAY","2014","37.5527474","6.024547891","12.00","-","10.00","-","-","3.63","-"
"743","SNNP","Sawla","MAY","2014","36.87437474","6.300226567","8.19","-","7.81","-","-","3.51","-"
"744","SNNP","Welayita sodo ","NOVEMBER","2013","37.766643","6.86176","9.83","-","-","-","-","5.38","14.76"
"745","SNNP","Bodite","NOVEMBER","2013","37.89064905","7.038034865","8.82","-","-","-","-","4.78","11.76"
"746","SNNP","Jinka","NOVEMBER","2013","36.56441614","5.78310286","9.06","7.77","7.76","-","-","5.83","11.15"
"747","SNNP","Dimeka","NOVEMBER","2013","36.45041198","4.892522922","-","-","-","-","-","4.52","-"
"748","SNNP","Masha","NOVEMBER","2013","35.47956686","7.741652627","10.50","-","10.00","-","12.16","3.63","-"
"749","SNNP","Tepi","NOVEMBER","2013","35.36770327","7.320015599","10.00","-","10.00","11.00","-","5.00","-"
"750","SNNP","Boniga","NOVEMBER","2013","36.24008346","7.388535704","9.16","-","9.00","-","-","5.97","12.39"
"751","SNNP","Chana","NOVEMBER","2013","36.11775846","6.226550231","11.00","-","-","-","-","3.63","-"
"752","SNNP","Arbam- minch ","NOVEMBER","2013","37.5527474","6.024547891","11.97","-","10.00","-","-","3.76","-"
"753","SNNP","Sawla","NOVEMBER","2013","36.87437474","6.300226567","14.27","-","14.50","-","-","7.30","-"
"754","SNNP","Welayita sodo ","OCTOBER","2013","37.766643","6.86176","9.33","-","-","-","-","5.38","14.76"
"755","SNNP","Bodite","OCTOBER","2013","37.89064905","7.038034865","9.49","-","-","-","-","4.40","10.81"
"756","SNNP","Jinka","OCTOBER","2013","36.56441614","5.78310286","12.43","10.63","10.43","-","-","5.83","11.23"
"757","SNNP","Dimeka","OCTOBER","2013","36.45041198","4.892522922","-","-","-","-","-","4.39","-"
"758","SNNP","Masha","OCTOBER","2013","35.47956686","7.741652627","11.00","-","10.16","-","12.00","3.63","-"
"759","SNNP","Tepi","OCTOBER","2013","35.36770327","7.320015599","10.00","-","10.00","11.00","-","5.00","-"
"760","SNNP","Boniga","OCTOBER","2013","36.24008346","7.388535704","8.00","-","7.00","-","-","5.97","12.39"
"761","SNNP","Chana","OCTOBER","2013","36.11775846","6.226550231","10.00","-","9.00","-","-","3.63","-"
"762","SNNP","Arbam- minch ","OCTOBER","2013","37.5527474","6.024547891","11.66","-","10.00","-","-","3.76","-"
"763","SNNP","Sawla","OCTOBER","2013","36.87437474","6.300226567","12.97","-","12.45","-","-","4.78","-"
"764","SNNP","Welayita sodo ","SEPTEMBER(1)","2013(1)","37.766643","6.86176","9.16","-","-","-","-","5.53","14.76"
"765","SNNP","Bodite","SEPTEMBER(1)","2013(1)","37.89064905","7.038034865","8.49","-","-","-","-","4.21","10.94"
"766","SNNP","Jinka","SEPTEMBER(1)","2013(1)","36.56441614","5.78310286","9.05","8.97","7.74","-","-","5.83","9.67"
"767","SNNP","Dimeka","SEPTEMBER(1)","2013(1)","36.45041198","4.892522922","-","-","-","-","-","4.39","-"
"768","SNNP","Masha","SEPTEMBER(1)","2013(1)","35.47956686","7.741652627","-","-","10.00","11.29","12.00","3.63","-"
"769","SNNP","Tepi","SEPTEMBER(1)","2013(1)","35.36770327","7.320015599","10.00","-","9.65","10.50","-","5.00","-"
"770","SNNP","Boniga","SEPTEMBER(1)","2013(1)","36.24008346","7.388535704","8.00","-","7.00","-","-","5.05","13.23"
"771","SNNP","Chana","SEPTEMBER(1)","2013(1)","36.11775846","6.226550231","10.00","-","10.00","-","-","4.58","-"
"772","SNNP","Arbam- minch ","SEPTEMBER(1)","2013(1)","37.5527474","6.024547891","11.29","-","9.83","-","-","3.76","-"
"773","SNNP","Sawla","SEPTEMBER(1)","2013(1)","36.87437474","6.300226567","7.43","-","9.73","-","-","3.76","-"
"774","SNNP","Shewa- Bench ","APRIL","2014",NA,NA,"7.25","6.16","6.00","-","-","4.78","-"
"775","SNNP","Mizan- Teferi ","APRIL","2014","35.41120174","6.883477024","11.00","9.00","10.00","-","-","5.06","20.00"
"776","SNNP","Deri","APRIL","2014","36.28577951","7.384839762","-","7.76","-","-","-","4.77","-"
"777","SNNP","Amaro Kele ","APRIL","2014","6.083333333","38.03333333","8.67","-","9.50","-","-","4.57","-"
"778","SNNP","Soyama","APRIL","2014","5.7","37.88333333","7.45","7.07","-","-","-","6.00","-"
"779","SNNP","Karate","APRIL","2014","5.25","37.48333333","11.34","-","13.57","-","-","6.57","-"
"780","SNNP","Gidola","APRIL","2014","37.34772952","5.647078098","12.53","-","12.42","-","-","4.84","-"
"781","SNNP","Tercha","APRIL","2014","37.175334","7.146295","8.33","7.83","7.50","-","-","5.53","-"
"782","SNNP","Besite- chere ","APRIL","2014",NA,NA,"7.09","-","-","-","-","6.36","-"
"783","SNNP","Lasoka","APRIL","2014","36.60777815","6.30774507","9.61","-","-","-","-","6.57","-"
"784","SNNP","Amaya","APRIL","2014","36.68000727","7.105541206","6.74","-","6.04","-","-","4.00","-"
"785","SNNP","Shewa- Bench ","AUGUST","2013",NA,NA,"-","-","6.00","-","-","3.64","-"
"786","SNNP","Mizan- Teferi ","AUGUST","2013","35.41120174","6.883477024","10.00","8.00","10.00","-","-","5.68","20.00"
"787","SNNP","Deri","AUGUST","2013","36.28577951","7.384839762","-","8.93","-","-","-","4.77","-"
"788","SNNP","Amaro Kele ","AUGUST","2013","6.083333333","38.03333333","10.72","-","8.33","-","-","4.30","-"
"789","SNNP","Soyama","AUGUST","2013","5.7","37.88333333","8.60","8.06","8.18","-","-","5.26","-"
"790","SNNP","Karate","AUGUST","2013","5.25","37.48333333","-","10.67","12.00","-","-","6.00","-"
"791","SNNP","Gidola","AUGUST","2013","37.34772952","5.647078098","12.59","13.64","12.77","-","-","4.78","-"
"792","SNNP","Tercha","AUGUST","2013","37.175334","7.146295","8.66","8.00","7.50","-","-","5.53","-"
"793","SNNP","Besite- chere ","AUGUST","2013",NA,NA,"7.77","8.70","-","-","-","5.39","-"
"794","SNNP","Lasoka","AUGUST","2013","36.60777815","6.30774507","7.89","-","7.89","-","-","6.67","-"
"795","SNNP","Amaya","AUGUST","2013","36.68000727","7.105541206","6.10","-","5.95","-","-","3.89","-"
"796","SNNP","Shewa- Bench ","DECEMBER","2013",NA,NA,"10.00","-","7.00","-","-","3.91","-"
"797","SNNP","Mizan- Teferi ","DECEMBER","2013","35.41120174","6.883477024","10.00","-","10.00","-","-","5.68","16.00"
"798","SNNP","Deri","DECEMBER","2013","36.28577951","7.384839762","-","8.47","-","-","-","4.77","-"
"799","SNNP","Amaro Kele ","DECEMBER","2013","6.083333333","38.03333333","-","-","9.90","-","-","4.47","-"
"800","SNNP","Soyama","DECEMBER","2013","5.7","37.88333333","7.48","7.25","7.22","-","-","5.26","-"
"801","SNNP","Karate","DECEMBER","2013","5.25","37.48333333","11.42","-","12.50","-","-","6.00","-"
"802","SNNP","Gidola","DECEMBER","2013","37.34772952","5.647078098","12.82","-","12.56","-","-","5.30","-"
"803","SNNP","Tercha","DECEMBER","2013","37.175334","7.146295","8.77","8.43","8.24","-","-","5.53","-"
"804","SNNP","Besite- chere ","DECEMBER","2013",NA,NA,"9.44","-","-","-","-","6.67","-"
"805","SNNP","Lasoka","DECEMBER","2013","36.60777815","6.30774507","11.17","-","-","-","-","6.67","-"
"806","SNNP","Amaya","DECEMBER","2013","36.68000727","7.105541206","9.57","-","7.43","-","-","3.89","-"
"807","SNNP","Shewa- Bench ","FEBRUARY","2014",NA,NA,"6.00","-","5.58","-","-","3.91","-"
"808","SNNP","Mizan- Teferi ","FEBRUARY","2014","35.41120174","6.883477024","10.00","8.00","10.00","-","-","4.75","16.00"
"809","SNNP","Deri","FEBRUARY","2014","36.28577951","7.384839762","-","-","-","-","-","4.77","-"
"810","SNNP","Amaro Kele ","FEBRUARY","2014","6.083333333","38.03333333","-","8.36","10.00","-","-","4.57","-"
"811","SNNP","Soyama","FEBRUARY","2014","5.7","37.88333333","7.45","-","6.88","-","-","4.58","-"
"812","SNNP","Karate","FEBRUARY","2014","5.25","37.48333333","11.54","-","16.22","-","-","6.18","-"
"813","SNNP","Gidola","FEBRUARY","2014","37.34772952","5.647078098","12.29","-","12.39","-","-","5.30","-"
"814","SNNP","Tercha","FEBRUARY","2014","37.175334","7.146295","8.20","7.46","7.27","-","-","5.53","-"
"815","SNNP","Besite- chere ","FEBRUARY","2014",NA,NA,"7.14","-","-","-","-","6.36","-"
"816","SNNP","Lasoka","FEBRUARY","2014","36.60777815","6.30774507","9.61","-","-","-","-","6.57","-"
"817","SNNP","Amaya","FEBRUARY","2014","36.68000727","7.105541206","6.48","-","6.19","-","-","3.69","-"
"818","SNNP","Shewa- Bench ","JANUARY","2014",NA,NA,"6.00","-","5.58","-","-","3.91","-"
"819","SNNP","Mizan- Teferi ","JANUARY","2014","35.41120174","6.883477024","10.00","9.65","10.00","-","-","6.18","20.00"
"820","SNNP","Deri","JANUARY","2014","36.28577951","7.384839762","-","6.67","-","-","-","4.77","-"
"821","SNNP","Amaro Kele ","JANUARY","2014","6.083333333","38.03333333","9.38","-","10.00","-","-","4.57","-"
"822","SNNP","Soyama","JANUARY","2014","5.7","37.88333333","6.38","6.41","6.59","-","-","5.12","-"
"823","SNNP","Karate","JANUARY","2014","5.25","37.48333333","11.11","-","-","-","-","4.90","-"
"824","SNNP","Gidola","JANUARY","2014","37.34772952","5.647078098","13.30","-","12.79","-","-","3.78","-"
"825","SNNP","Tercha","JANUARY","2014","37.175334","7.146295","8.06","7.27","7.43","-","-","5.53","-"
"826","SNNP","Besite- chere ","JANUARY","2014",NA,NA,"7.16","-","-","-","-","6.00","-"
"827","SNNP","Lasoka","JANUARY","2014","36.60777815","6.30774507","9.61","-","-","-","-","6.57","-"
"828","SNNP","Amaya","JANUARY","2014","36.68000727","7.105541206","7.47","-","7.03","-","-","3.69","-"
"829","SNNP","Shewa- Bench ","JULY","2013",NA,NA,"-","-","6.49","-","-","3.64","-"
"830","SNNP","Mizan- Teferi ","JULY","2013","35.41120174","6.883477024","10.00","8.32","10.00","-","-","4.38","20.00"
"831","SNNP","Deri","JULY","2013","36.28577951","7.384839762","-","7.50","-","-","-","4.77","-"
"832","SNNP","Amaro Kele ","JULY","2013","6.083333333","38.03333333","10.83","-","8.00","-","-","4.13","-"
"833","SNNP","Soyama","JULY","2013","5.7","37.88333333","7.77","7.53","6.99","-","-","5.12","-"
"834","SNNP","Karate","JULY","2013","5.25","37.48333333","-","11.01","10.72","-","-","6.00","-"
"835","SNNP","Gidola","JULY","2013","37.34772952","5.647078098","11.61","-","9.11","-","-","4.82","-"
"836","SNNP","Tercha","JULY","2013","37.175334","7.146295","8.50","8.24","7.83","-","-","5.68","-"
"837","SNNP","Besite- chere ","JULY","2013",NA,NA,"8.17","8.26","-","-","-","5.55","-"
"838","SNNP","Lasoka","JULY","2013","36.60777815","6.30774507","8.15","-","8.25","-","-","4.79","-"
"839","SNNP","Amaya","JULY","2013","36.68000727","7.105541206","6.34","-","6.33","-","-","4.12","-"
"840","SNNP","Shewa- Bench ","JUNE","2014",NA,NA,"8.83","8.57","7.66","-","-","4.38","-"
"841","SNNP","Mizan- Teferi ","JUNE","2014","35.41120174","6.883477024","11.00","10.00","11.00","-","-","5.27","20.00"
"842","SNNP","Deri","JUNE","2014","36.28577951","7.384839762","-","8.47","-","-","-","4.77","-"
"843","SNNP","Amaro Kele ","JUNE","2014","6.083333333","38.03333333","-","-","-","-","-","-","-"
"844","SNNP","Soyama","JUNE","2014","5.7","37.88333333","7.53","7.67","7.61","-","-","5.12","-"
"845","SNNP","Karate","JUNE","2014","5.25","37.48333333","11.49","-","12.62","-","-","6.57","-"
"846","SNNP","Gidola","JUNE","2014","37.34772952","5.647078098","11.45","-","9.25","-","-","4.78","-"
"847","SNNP","Tercha","JUNE","2014","37.175334","7.146295","8.57","8.47","8.65","-","-","5.53","-"
"848","SNNP","Besite- chere ","JUNE","2014",NA,NA,"8.93","-","-","-","-","6.67","-"
"849","SNNP","Lasoka","JUNE","2014","36.60777815","6.30774507","-","-","-","-","-","6.06","-"
"850","SNNP","Amaya","JUNE","2014","36.68000727","7.105541206","9.18","-","9.02","-","-","3.69","-"
"851","SNNP","Shewa- Bench ","MAY","2014",NA,NA,"8.00","7.50","7.50","-","-","4.38","-"
"852","SNNP","Mizan- Teferi ","MAY","2014","35.41120174","6.883477024","11.00","9.00","10.00","-","-","5.76","20.00"
"853","SNNP","Deri","MAY","2014","36.28577951","7.384839762","-","7.63","-","-","-","4.77","-"
"854","SNNP","Amaro Kele ","MAY","2014","6.083333333","38.03333333","9.17","-","11.00","-","-","4.47","-"
"855","SNNP","Soyama","MAY","2014","5.7","37.88333333","8.54","8.60","8.60","-","-","5.12","-"
"856","SNNP","Karate","MAY","2014","5.25","37.48333333","13.31","-","12.68","-","-","6.18","-"
"857","SNNP","Gidola","MAY","2014","37.34772952","5.647078098","13.20","-","12.80","-","-","5.54","-"
"858","SNNP","Tercha","MAY","2014","37.175334","7.146295","8.50","8.11","7.81","-","-","5.68","-"
"859","SNNP","Besite- chere ","MAY","2014",NA,NA,"8.93","-","-","-","-","7.00","-"
"860","SNNP","Lasoka","MAY","2014","36.60777815","6.30774507","9.79","-","-","-","-","4.68","-"
"861","SNNP","Amaya","MAY","2014","36.68000727","7.105541206","7.79","-","7.76","-","-","3.89","-"
"862","SNNP","Shewa- Bench ","NOVEMBER","2013",NA,NA,"11.00","-","7.00","-","-","3.91","-"
"863","SNNP","Mizan- Teferi ","NOVEMBER","2013","35.41120174","6.883477024","10.32","9.65","10.00","-","-","3.83","20.00"
"864","SNNP","Deri","NOVEMBER","2013","36.28577951","7.384839762","-","10.53","-","-","-","5.00","-"
"865","SNNP","Amaro Kele ","NOVEMBER","2013","6.083333333","38.03333333","10.70","-","10.00","-","-","4.47","-"
"866","SNNP","Soyama","NOVEMBER","2013","5.7","37.88333333","7.81","7.72","6.74","-","-","5.26","-"
"867","SNNP","Karate","NOVEMBER","2013","5.25","37.48333333","13.74","16.82","16.75","-","-","6.00","-"
"868","SNNP","Gidola","NOVEMBER","2013","37.34772952","5.647078098","13.59","-","11.77","-","-","4.63","-"
"869","SNNP","Tercha","NOVEMBER","2013","37.175334","7.146295","10.72","10.35","9.29","-","-","5.68","-"
"870","SNNP","Besite- chere ","NOVEMBER","2013",NA,NA,"8.93","9.77","-","-","-","3.05","-"
"871","SNNP","Lasoka","NOVEMBER","2013","36.60777815","6.30774507","11.13","-","11.25","-","-","7.00","-"
"872","SNNP","Amaya","NOVEMBER","2013","36.68000727","7.105541206","9.39","-","7.04","-","-","3.69","-"
"873","SNNP","Shewa- Bench ","OCTOBER","2013",NA,NA,"-","-","7.00","-","-","3.11","-"
"874","SNNP","Mizan- Teferi ","OCTOBER","2013","35.41120174","6.883477024","11.00","9.32","10.00","-","-","6.18","18.00"
"875","SNNP","Deri","OCTOBER","2013","36.28577951","7.384839762","-","10.17","-","-","-","5.00","-"
"876","SNNP","Amaro Kele ","OCTOBER","2013","6.083333333","38.03333333","10.49","-","10.00","-","-","4.30","-"
"877","SNNP","Soyama","OCTOBER","2013","5.7","37.88333333","7.67","-","7.07","-","-","5.12","-"
"878","SNNP","Karate","OCTOBER","2013","5.25","37.48333333","9.59","12.16","11.90","-","-","6.18","-"
"879","SNNP","Gidola","OCTOBER","2013","37.34772952","5.647078098","10.34","-","12.12","-","-","3.51","-"
"880","SNNP","Tercha","OCTOBER","2013","37.175334","7.146295","10.60","10.10","9.26","-","-","5.53","-"
"881","SNNP","Besite- chere ","OCTOBER","2013",NA,NA,"8.83","9.20","-","-","-","6.09","-"
"882","SNNP","Lasoka","OCTOBER","2013","36.60777815","6.30774507","11.17","-","-","-","-","6.67","-"
"883","SNNP","Amaya","OCTOBER","2013","36.68000727","7.105541206","6.08","-","5.96","-","-","4.13","-"
"884","SNNP","Shewa- Bench ","SEPTEMBER(1)","2013(1)",NA,NA,"-","-","6.00","-","-","3.11","-"
"885","SNNP","Mizan- Teferi ","SEPTEMBER(1)","2013(1)","35.41120174","6.883477024","11.00","10.00","10.00","-","-","5.25","18.00"
"886","SNNP","Deri","SEPTEMBER(1)","2013(1)","36.28577951","7.384839762","-","8.52","-","-","-","4.77","-"
"887","SNNP","Amaro Kele ","SEPTEMBER(1)","2013(1)","6.083333333","38.03333333","7.71","-","8.50","-","-","4.38","-"
"888","SNNP","Soyama","SEPTEMBER(1)","2013(1)","5.7","37.88333333","7.53","6.99","7.04","-","-","4.89","-"
"889","SNNP","Karate","SEPTEMBER(1)","2013(1)","5.25","37.48333333","-","12.50","12.22","-","-","6.00","-"
"890","SNNP","Gidola","SEPTEMBER(1)","2013(1)","37.34772952","5.647078098","12.65","-","13.07","-","-","4.40","-"
"891","SNNP","Tercha","SEPTEMBER(1)","2013(1)","37.175334","7.146295","8.53","8.50","8.00","-","-","5.53","-"
"892","SNNP","Besite- chere ","SEPTEMBER(1)","2013(1)",NA,NA,"8.77","8.55","-","-","-","5.83","-"
"893","SNNP","Lasoka","SEPTEMBER(1)","2013(1)","36.60777815","6.30774507","9.61","-","-","-","-","6.57","-"
"894","SNNP","Amaya","SEPTEMBER(1)","2013(1)","36.68000727","7.105541206","7.43","-","7.70","-","-","3.92","-"
"895","SOMALIE","Shinile","APRIL","2014","41.844013","9.686515","-","-","8.00","-","-","5.26","-"
"896","SOMALIE","Arere","APRIL","2014",NA,NA,"10.00","-","7.83","-","-","5.89","-"
"897","SOMALIE","Jigjiga","APRIL","2014","42.792342","9.367259","12.00","-","9.65","-","12.66","5.83","26.00"
"898","SOMALIE","Hartshek","APRIL","2014","43.356499","9.161111","-","-","8.13","-","12.00","10.77","-"
"899","SOMALIE","Dolo","APRIL","2014","42.059257","4.179211","-","-","-","-","-","7.00","-"
"900","SOMALIE","Moyale","APRIL","2014","3.527","39.056","12.00","10.00","9.00","-","-","5.00","-"
"901","BENISHANGUL-GUMUZ","Mambook","APRIL","2014",NA,NA,"10.00","-","-","-","-","5.09","-"
"902","BENISHANGUL-GUMUZ","Mender- Sebat ","APRIL","2014",NA,NA,"9.97","-","-","-","-","5.25","-"
"903","BENISHANGUL-GUMUZ","Asossa","APRIL","2014","34.53730603","10.05784932","13.00","-","-","-","-","4.43","-"
"904","BENISHANGUL-GUMUZ","Bambasi","APRIL","2014","34.73046863","9.751504664","14.80","-","-","-","-","-","-"
"905","BENISHANGUL-GUMUZ","Kemashi","APRIL","2014","35.85916991","9.515450626","-","9.18","-","-","-","4.22","-"
"906","BENISHANGUL-GUMUZ","Agelo- meti ","APRIL","2014","35.77048443","9.640776618","-","-","9.51","-","-","4.41","-"
"907","BENISHANGUL-GUMUZ","AVERA","APRIL","2014",NA,NA,"11.77","9.18","9.51","-","-","4.66","-"
"908","SOMALIE","Shinile","AUGUST","2013","41.844013","9.686515","-","8.00","-","-","-","5.00","-"
"909","SOMALIE","Arere","AUGUST","2013",NA,NA,"11.25","-","8.00","9.16","-","5.54","-"
"910","SOMALIE","Jigjiga","AUGUST","2013","42.792342","9.367259","-","-","7.52","-","10.66","5.87","-"
"911","SOMALIE","Hartshek","AUGUST","2013","43.356499","9.161111","-","-","6.19","-","-","-","-"
"912","SOMALIE","Dolo","AUGUST","2013","42.059257","4.179211","-","-","-","-","-","4.78","-"
"913","SOMALIE","Moyale","AUGUST","2013","3.527","39.056","11.66","-","-","-","-","3.76","-"
"914","BENISHANGUL-GUMUZ","Mambook","AUGUST","2013",NA,NA,"10.00","-","-","-","-","3.76","-"
"915","BENISHANGUL-GUMUZ","Mender- Sebat ","AUGUST","2013",NA,NA,"9.00","-","-","-","-","5.25","-"
"916","BENISHANGUL-GUMUZ","Asossa","AUGUST","2013","34.53730603","10.05784932","10.32","-","-","-","-","4.03","-"
"917","BENISHANGUL-GUMUZ","Bambasi","AUGUST","2013","34.73046863","9.751504664","11.68","-","-","-","-","3.65","-"
"918","BENISHANGUL-GUMUZ","Kemashi","AUGUST","2013","35.85916991","9.515450626","-","9.30","-","-","-","3.47","-"
"919","BENISHANGUL-GUMUZ","Agelo- meti ","AUGUST","2013","35.77048443","9.640776618","-","-","-","-","-","3.77","-"
"920","BENISHANGUL-GUMUZ","AVERA","AUGUST","2013",NA,NA,"10.21","9.30","-","-","-","3.95","-"
"921","SOMALIE","Shinile","DECEMBER","2013","41.844013","9.686515","-","10.32","-","-","-","5.72","-"
"922","SOMALIE","Arere","DECEMBER","2013",NA,NA,"-","-","8.00","10.00","-","5.54","-"
"923","SOMALIE","Jigjiga","DECEMBER","2013","42.792342","9.367259","12.32","-","8.85","-","12.66","5.83","-"
"924","SOMALIE","Hartshek","DECEMBER","2013","43.356499","9.161111","-","-","8.06","-","10.00","-","-"
"925","SOMALIE","Dolo","DECEMBER","2013","42.059257","4.179211","-","-","-","-","-","5.70","-"
"926","SOMALIE","Moyale","DECEMBER","2013","3.527","39.056","12.49","-","-","-","-","4.89","-"
"927","BENISHANGUL-GUMUZ","Mambook","DECEMBER","2013",NA,NA,"10.00","-","-","-","-","5.63","-"
"928","BENISHANGUL-GUMUZ","Mender- Sebat ","DECEMBER","2013",NA,NA,"10.32","-","-","-","-","5.25","-"
"929","BENISHANGUL-GUMUZ","Asossa","DECEMBER","2013","34.53730603","10.05784932","10.49","-","-","-","-","4.62","-"
"930","BENISHANGUL-GUMUZ","Bambasi","DECEMBER","2013","34.73046863","9.751504664","11.46","-","-","-","-","3.43","-"
"931","BENISHANGUL-GUMUZ","Kemashi","DECEMBER","2013","35.85916991","9.515450626","-","-","-","-","-","4.14","-"
"932","BENISHANGUL-GUMUZ","Agelo- meti ","DECEMBER","2013","35.77048443","9.640776618","-","-","-","-","-","5.04","-"
"933","BENISHANGUL-GUMUZ","AVERA","DECEMBER","2013",NA,NA,"10.55","-","-","-","-","4.62","-"
"934","SOMALIE","Shinile","FEBRUARY","2014","41.844013","9.686515","-","8.00","-","-","-","5.06","-"
"935","SOMALIE","Arere","FEBRUARY","2014",NA,NA,"-","-","8.16","10.32","-","6.59","-"
"936","SOMALIE","Jigjiga","FEBRUARY","2014","42.792342","9.367259","-","-","8.80","-","12.32","5.83","26.00"
"937","SOMALIE","Hartshek","FEBRUARY","2014","43.356499","9.161111","-","-","8.06","-","10.00","6.36","-"
"938","SOMALIE","Dolo","FEBRUARY","2014","42.059257","4.179211","-","-","-","-","-","6.00","-"
"939","SOMALIE","Moyale","FEBRUARY","2014","3.527","39.056","11.49","-","9.95","-","-","5.00","-"
"940","BENISHANGUL-GUMUZ","Mambook","FEBRUARY","2014",NA,NA,"10.00","-","-","-","-","4.76","-"
"941","BENISHANGUL-GUMUZ","Mender- Sebat ","FEBRUARY","2014",NA,NA,"9.65","-","-","-","-","5.25","-"
"942","BENISHANGUL-GUMUZ","Asossa","FEBRUARY","2014","34.53730603","10.05784932","10.00","-","-","-","-","4.72","-"
"943","BENISHANGUL-GUMUZ","Bambasi","FEBRUARY","2014","34.73046863","9.751504664","12.51","-","-","-","-","-","-"
