"","Region","Market","Month","Year","Longitude","Latitude","pkg.bar.white","pkg.bar.mixed","pkg.bar.black","pkg.bar.bbeer","pkg.bar.hullb","pkg.bar.millw","pkg.bar.millm","pkg.bar.maltb","pkg.bar.allba"
"693","Snnp","Yirega-¦ Chefie ","May",2016,38.1988827,6.16095383,12,9,NA,9.65,NA,NA,NA,14.66,12
"694","Snnp","Welikite","November",2015,37.77266735,8.27732366,12.4,NA,12.3,NA,NA,NA,NA,22.42,12.4
"695","Snnp","Butajira","November",2015,38.42140499,8.173264069,10.16,NA,10.61,11,NA,NA,NA,12.01,10.16
"696","Snnp","Hosahna","November",2015,37.84747123,7.538579317,12,NA,11.42,NA,NA,NA,NA,13.96,12
"697","Snnp","Shone","November",2015,37.94869425,7.134857075,9,7.75,8.93,NA,NA,NA,NA,NA,9
"698","Snnp","Doyugena","November",2015,37.78333,7.33333,9.5,NA,9.5,NA,NA,NA,NA,36.51,9.5
"699","Snnp","Alaba","November",2015,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,13.64,12
"700","Snnp","Awasa","November",2015,38.474819,7.058624,13,NA,12,12,NA,NA,NA,35.04,13
"701","Snnp","Hagere- Selam ","November",2015,38.51921184,6.513880636,8.19,NA,NA,NA,NA,NA,NA,8.85,8.19
"702","Snnp","Dilla","November",2015,38.30745962,6.410516676,11.66,NA,11.49,9.65,NA,NA,NA,NA,11.66
"703","Snnp","Yirega-¦ Chefie ","November",2015,38.1988827,6.16095383,12.32,10,14,10,NA,NA,NA,15,12.32
"704","Snnp","Welikite","October",2015,37.77266735,8.27732366,12.8,NA,12.6,NA,NA,NA,NA,20.28,12.8
"705","Snnp","Butajira","October",2015,38.42140499,8.173264069,8.96,8.38,9.42,11.71,NA,NA,NA,12.94,8.96
"706","Snnp","Hosahna","October",2015,37.84747123,7.538579317,12,NA,11.75,NA,NA,NA,NA,14.64,12
"707","Snnp","Shone","October",2015,37.94869425,7.134857075,10.66,8,9.47,NA,NA,NA,NA,NA,10.66
"708","Snnp","Doyugena","October",2015,37.78333,7.33333,10.5,NA,10.5,NA,NA,NA,NA,36.51,10.5
"709","Snnp","Alaba","October",2015,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,18.82,12
"710","Snnp","Awasa","October",2015,38.474819,7.058624,13,NA,12,13,NA,NA,NA,34.29,13
"711","Snnp","Hagere- Selam ","October",2015,38.51921184,6.513880636,8.29,NA,NA,NA,NA,NA,NA,NA,8.29
"712","Snnp","Dilla","October",2015,38.30745962,6.410516676,11.66,NA,11.66,9.65,NA,NA,NA,NA,11.66
"713","Snnp","Yirega-¦ Chefie ","October",2015,38.1988827,6.16095383,12.32,NA,13.66,10.32,NA,NA,NA,13.66,12.32
"714","Snnp","Welikite","September",2015,37.77266735,8.27732366,12.4,NA,12.2,NA,NA,NA,NA,21.46,12.4
"715","Snnp","Butajira","September",2015,38.42140499,8.173264069,9.78,9.07,9.84,NA,NA,NA,NA,14.07,9.78
"716","Snnp","Hosahna","September",2015,37.84747123,7.538579317,13,NA,12,NA,NA,NA,NA,14.29,13
"717","Snnp","Shone","September",2015,37.94869425,7.134857075,8.47,NA,8,NA,NA,NA,NA,NA,8.47
"718","Snnp","Doyugena","September",2015,37.78333,7.33333,10.5,NA,10.5,NA,NA,NA,NA,34.62,10.5
"719","Snnp","Alaba","September",2015,38.086143,7.311546,12,NA,11,NA,NA,NA,NA,9.09,12
"720","Snnp","Awasa","September",2015,38.474819,7.058624,13,NA,12,13,NA,NA,NA,33.8,13
"721","Snnp","Hagere- Selam ","September",2015,38.51921184,6.513880636,8.88,NA,NA,NA,NA,NA,NA,8.85,8.88
"722","Snnp","Dilla","September",2015,38.30745962,6.410516676,13,NA,11.49,11.83,NA,NA,NA,NA,13
"723","Snnp","Yirega-¦ Chefie ","September",2015,38.1988827,6.16095383,12,NA,13.66,10.32,NA,NA,NA,13.33,12
"724","Snnp","Welayita Sodo ","April",2016,37.766643,6.86176,11.32,9.32,8.32,NA,NA,NA,NA,20.27,11.32
"725","Snnp","Bodite","April",2016,37.89064905,7.038034865,10.32,10,10,NA,NA,NA,NA,14.3,10.32
"726","Snnp","Jinka","April",2016,36.56441614,5.78310286,NA,4.8,8,NA,10.19,NA,NA,NA,8
"727","Snnp","Dimeka","April",2016,36.45041198,4.892522922,14.29,NA,NA,NA,NA,NA,NA,NA,14.29
"728","Snnp","Masha","April",2016,35.47956686,7.741652627,7.12,6.82,7.56,NA,NA,NA,NA,20.7,7.12
"729","Snnp","Tepi","April",2016,35.36770327,7.320015599,11.32,9.32,10,NA,NA,20,NA,12.58,11.32
"730","Snnp","Boniga","April",2016,36.24008346,7.388535704,11,NA,9,NA,NA,NA,NA,16.96,11
"731","Snnp","Chana","April",2016,36.11775846,6.226550231,12,10,10,NA,NA,NA,NA,14.03,12
"732","Snnp","Arbam- Minch ","April",2016,37.5527474,6.024547891,13,NA,12.32,NA,NA,NA,NA,NA,13
"733","Snnp","Sawla","April",2016,36.87437474,6.300226567,6.94,6.94,7.96,NA,13.53,NA,NA,10.32,6.94
"734","Snnp","Welayita Sodo ","August",2015,37.766643,6.86176,11,9.65,10.66,NA,NA,NA,NA,23.08,11
"735","Snnp","Bodite","August",2015,37.89064905,7.038034865,12,9.97,10,NA,NA,NA,NA,15.32,12
"736","Snnp","Jinka","August",2015,36.56441614,5.78310286,5.83,6.46,7.9,NA,6.31,NA,NA,NA,5.83
"737","Snnp","Dimeka","August",2015,36.45041198,4.892522922,11.96,NA,NA,NA,NA,NA,NA,NA,11.96
"738","Snnp","Masha","August",2015,35.47956686,7.741652627,7.84,8.91,8.91,NA,NA,NA,NA,21.69,7.84
"739","Snnp","Tepi","August",2015,35.36770327,7.320015599,11.83,9.32,10.66,NA,NA,24,24,19.8,11.83
"740","Snnp","Boniga","August",2015,36.24008346,7.388535704,11,9,10,NA,NA,NA,NA,16.67,11
"741","Snnp","Chana","August",2015,36.11775846,6.226550231,13,9,9,NA,NA,28,24,13.89,13
"742","Snnp","Arbam- Minch ","August",2015,37.5527474,6.024547891,13,NA,12.32,NA,NA,NA,NA,NA,13
"743","Snnp","Sawla","August",2015,36.87437474,6.300226567,10.55,11.1,11,NA,13.73,NA,NA,NA,10.55
"744","Snnp","Welayita Sodo ","December",2015,37.766643,6.86176,10.82,9,9.65,NA,NA,NA,NA,22.4,10.82
"745","Snnp","Bodite","December",2015,37.89064905,7.038034865,10.63,NA,10.66,NA,NA,NA,NA,15.32,10.63
"746","Snnp","Jinka","December",2015,36.56441614,5.78310286,6.8,6.76,8.03,NA,8.55,NA,NA,NA,6.8
"747","Snnp","Dimeka","December",2015,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","Snnp","Masha","December",2015,35.47956686,7.741652627,6.87,6.87,6.87,NA,NA,NA,NA,19.95,6.87
"749","Snnp","Tepi","December",2015,35.36770327,7.320015599,12,9,10,NA,NA,20,NA,31.17,12
"750","Snnp","Boniga","December",2015,36.24008346,7.388535704,11,8.5,10,NA,NA,NA,NA,16.4,11
"751","Snnp","Chana","December",2015,36.11775846,6.226550231,13,10,10,NA,NA,NA,NA,16.22,13
"752","Snnp","Arbam- Minch ","December",2015,37.5527474,6.024547891,13,NA,13,NA,NA,NA,NA,NA,13
"753","Snnp","Sawla","December",2015,36.87437474,6.300226567,9.44,10.93,11.54,NA,17.83,NA,NA,NA,9.44
"754","Snnp","Welayita Sodo ","February",2016,37.766643,6.86176,10.32,9,10,NA,NA,NA,NA,22.4,10.32
"755","Snnp","Bodite","February",2016,37.89064905,7.038034865,11.66,NA,10.63,NA,NA,NA,NA,15.81,11.66
"756","Snnp","Jinka","February",2016,36.56441614,5.78310286,6.97,5.76,8.22,NA,7.96,NA,NA,NA,6.97
"757","Snnp","Dimeka","February",2016,36.45041198,4.892522922,12.61,NA,NA,NA,NA,NA,NA,NA,12.61
"758","Snnp","Masha","February",2016,35.47956686,7.741652627,9.02,7.96,9.02,NA,NA,NA,NA,21.2,9.02
"759","Snnp","Tepi","February",2016,35.36770327,7.320015599,12,9.32,10,NA,NA,25,NA,14.29,12
"760","Snnp","Boniga","February",2016,36.24008346,7.388535704,11,8.5,10,NA,NA,NA,NA,16.95,11
"761","Snnp","Chana","February",2016,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,13.39,12
"762","Snnp","Arbam- Minch ","February",2016,37.5527474,6.024547891,12.66,NA,11.32,NA,NA,NA,NA,17.28,12.66
"763","Snnp","Sawla","February",2016,36.87437474,6.300226567,7.55,7.22,7.45,NA,13.98,NA,NA,NA,7.55
"764","Snnp","Welayita Sodo ","January",2016,37.766643,6.86176,11.32,9,9.32,NA,NA,NA,NA,23.44,11.32
"765","Snnp","Bodite","January",2016,37.89064905,7.038034865,11.66,NA,10.66,NA,NA,NA,NA,14.71,11.66
"766","Snnp","Jinka","January",2016,36.56441614,5.78310286,8.18,7.12,8.3,NA,8.73,NA,NA,NA,8.18
"767","Snnp","Dimeka","January",2016,36.45041198,4.892522922,19.61,NA,NA,NA,NA,NA,NA,NA,19.61
"768","Snnp","Masha","January",2016,35.47956686,7.741652627,9.02,8.96,8.96,NA,NA,NA,NA,21.2,9.02
"769","Snnp","Tepi","January",2016,35.36770327,7.320015599,11.66,9,10,NA,NA,25,NA,28.95,11.66
"770","Snnp","Boniga","January",2016,36.24008346,7.388535704,11,8,10,NA,NA,NA,NA,19.67,11
"771","Snnp","Chana","January",2016,36.11775846,6.226550231,12,8,8,NA,NA,NA,NA,13.89,12
"772","Snnp","Arbam- Minch ","January",2016,37.5527474,6.024547891,13,13,12.66,NA,NA,NA,NA,NA,13
"773","Snnp","Sawla","January",2016,36.87437474,6.300226567,11.77,12.17,12.65,NA,13.6,NA,NA,NA,11.77
"774","Snnp","Welayita Sodo ","July",2015,37.766643,6.86176,11.32,9,10,NA,13,NA,NA,31.93,11.32
"775","Snnp","Bodite","July",2015,37.89064905,7.038034865,11.66,NA,10.66,NA,NA,NA,NA,16.32,11.66
"776","Snnp","Jinka","July",2015,36.56441614,5.78310286,8.37,7.93,8.23,NA,6.03,NA,NA,NA,8.37
"777","Snnp","Dimeka","July",2015,36.45041198,4.892522922,11.96,NA,NA,NA,NA,NA,NA,NA,11.96
"778","Snnp","Masha","July",2015,35.47956686,7.741652627,7.07,7.84,7.84,NA,NA,NA,NA,19.95,7.07
"779","Snnp","Tepi","July",2015,35.36770327,7.320015599,11.83,9.16,11,NA,NA,25,25,25.54,11.83
"780","Snnp","Boniga","July",2015,36.24008346,7.388535704,10.16,10.32,10,NA,NA,NA,NA,19.67,10.16
"781","Snnp","Chana","July",2015,36.11775846,6.226550231,13,10,10,NA,NA,28,24,19.45,13
"782","Snnp","Arbam- Minch ","July",2015,37.5527474,6.024547891,12.66,NA,11.66,NA,NA,NA,NA,NA,12.66
"783","Snnp","Sawla","July",2015,36.87437474,6.300226567,10.79,11.25,10.45,NA,15.01,NA,NA,NA,10.79
"784","Snnp","Welayita Sodo ","June",2016,37.766643,6.86176,11.66,9.32,10,NA,NA,NA,NA,26.82,11.66
"785","Snnp","Bodite","June",2016,37.89064905,7.038034865,12,10,10,NA,NA,NA,NA,14.43,12
"786","Snnp","Jinka","June",2016,36.56441614,5.78310286,8.11,8.1,10.04,NA,9.49,NA,NA,NA,8.11
"787","Snnp","Dimeka","June",2016,36.45041198,4.892522922,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","Snnp","Masha","June",2016,35.47956686,7.741652627,8.63,8.25,7.86,NA,NA,NA,NA,21.69,8.63
"789","Snnp","Tepi","June",2016,35.36770327,7.320015599,12.66,8,10.66,NA,NA,24,NA,19.27,12.66
"790","Snnp","Boniga","June",2016,36.24008346,7.388535704,10.66,8,9.65,NA,NA,NA,NA,16.67,10.66
"791","Snnp","Chana","June",2016,36.11775846,6.226550231,13,10,10,NA,NA,NA,NA,16.67,13
"792","Snnp","Arbam- Minch ","June",2016,37.5527474,6.024547891,13,NA,12,NA,NA,NA,NA,14.81,13
"793","Snnp","Sawla","June",2016,36.87437474,6.300226567,9.15,9.44,9.15,NA,15.28,NA,NA,NA,9.15
"794","Snnp","Welayita Sodo ","March",2016,37.766643,6.86176,10.32,8.65,10,NA,NA,NA,NA,23.83,10.32
"795","Snnp","Bodite","March",2016,37.89064905,7.038034865,10,NA,10,NA,NA,NA,NA,15.16,10
"796","Snnp","Jinka","March",2016,36.56441614,5.78310286,6.68,5.8,7.68,NA,6.14,NA,NA,NA,6.68
"797","Snnp","Dimeka","March",2016,36.45041198,4.892522922,11.43,NA,NA,NA,NA,NA,NA,NA,11.43
"798","Snnp","Masha","March",2016,35.47956686,7.741652627,7.9,6.9,7.45,NA,NA,NA,NA,21.2,7.9
"799","Snnp","Tepi","March",2016,35.36770327,7.320015599,11,9,10,NA,NA,24.66,NA,14.38,11
"800","Snnp","Boniga","March",2016,36.24008346,7.388535704,11,7,9,NA,NA,NA,NA,16.22,11
"801","Snnp","Chana","March",2016,36.11775846,6.226550231,12,9,9,NA,NA,NA,NA,14.03,12
"802","Snnp","Arbam- Minch ","March",2016,37.5527474,6.024547891,13,NA,12.32,NA,NA,NA,NA,NA,13
"803","Snnp","Sawla","March",2016,36.87437474,6.300226567,7.04,7.64,8.91,NA,NA,NA,NA,NA,7.04
"804","Snnp","Welayita Sodo ","May",2016,37.766643,6.86176,11.32,9.65,9.65,NA,NA,NA,NA,21.46,11.32
"805","Snnp","Bodite","May",2016,37.89064905,7.038034865,12,NA,10,NA,NA,NA,NA,14.3,12
"806","Snnp","Jinka","May",2016,36.56441614,5.78310286,8.15,8.08,8.34,NA,8.12,NA,NA,NA,8.15
"807","Snnp","Dimeka","May",2016,36.45041198,4.892522922,11.02,NA,NA,NA,NA,NA,NA,NA,11.02
"808","Snnp","Masha","May",2016,35.47956686,7.741652627,9.02,9.02,8.51,NA,NA,NA,NA,21.2,9.02
"809","Snnp","Tepi","May",2016,35.36770327,7.320015599,12,9,10,NA,NA,24.66,NA,14.38,12
"810","Snnp","Boniga","May",2016,36.24008346,7.388535704,10.32,8,9.32,NA,NA,NA,NA,16.86,10.32
"811","Snnp","Chana","May",2016,36.11775846,6.226550231,12,10,10,NA,NA,NA,NA,13.05,12
"812","Snnp","Arbam- Minch ","May",2016,37.5527474,6.024547891,13,12,12,NA,NA,NA,NA,NA,13
"813","Snnp","Sawla","May",2016,36.87437474,6.300226567,9.49,9.02,9.68,NA,11.27,NA,NA,12.25,9.49
"814","Snnp","Welayita Sodo ","November",2015,37.766643,6.86176,11.32,9,10,NA,NA,NA,NA,26.34,11.32
"815","Snnp","Bodite","November",2015,37.89064905,7.038034865,10,NA,10,NA,NA,NA,NA,14.43,10
"816","Snnp","Jinka","November",2015,36.56441614,5.78310286,10.31,9.61,8.69,NA,8.21,NA,NA,NA,10.31
"817","Snnp","Dimeka","November",2015,36.45041198,4.892522922,10.61,NA,NA,NA,NA,NA,NA,NA,10.61
"818","Snnp","Masha","November",2015,35.47956686,7.741652627,6.87,6.87,6.87,NA,NA,NA,NA,20.94,6.87
"819","Snnp","Tepi","November",2015,35.36770327,7.320015599,12,8,9,NA,NA,20,NA,14.38,12
"820","Snnp","Boniga","November",2015,36.24008346,7.388535704,10,8,9,NA,NA,NA,NA,16.95,10
"821","Snnp","Chana","November",2015,36.11775846,6.226550231,13,10,10,NA,NA,NA,NA,13.89,13
"822","Snnp","Arbam- Minch ","November",2015,37.5527474,6.024547891,13,NA,12.66,NA,NA,NA,NA,NA,13
"823","Snnp","Sawla","November",2015,36.87437474,6.300226567,9.93,12.08,12.33,NA,16.42,NA,NA,NA,9.93
"824","Snnp","Welayita Sodo ","October",2015,37.766643,6.86176,11.66,10.32,10.32,NA,NA,NA,NA,24.2,11.66
"825","Snnp","Bodite","October",2015,37.89064905,7.038034865,12,NA,10.66,NA,NA,NA,NA,15.31,12
"826","Snnp","Jinka","October",2015,36.56441614,5.78310286,7.78,7.93,8.57,NA,10.34,NA,NA,NA,7.78
"827","Snnp","Dimeka","October",2015,36.45041198,4.892522922,11.96,NA,NA,NA,NA,NA,NA,NA,11.96
"828","Snnp","Masha","October",2015,35.47956686,7.741652627,6.77,6.77,6.82,NA,NA,NA,NA,20.94,6.77
"829","Snnp","Tepi","October",2015,35.36770327,7.320015599,12,8.65,10,NA,NA,20,20,26.68,12
"830","Snnp","Boniga","October",2015,36.24008346,7.388535704,11.66,8.33,10,NA,NA,NA,NA,15.83,11.66
"831","Snnp","Chana","October",2015,36.11775846,6.226550231,13,9,9,NA,NA,NA,NA,17.15,13
"832","Snnp","Arbam- Minch ","October",2015,37.5527474,6.024547891,13,NA,12.32,NA,NA,NA,NA,NA,13
"833","Snnp","Sawla","October",2015,36.87437474,6.300226567,9.74,NA,11,12.09,16.82,NA,NA,NA,9.74
"834","Snnp","Welayita Sodo ","September",2015,37.766643,6.86176,11.49,9.97,10,NA,NA,NA,NA,23.44,11.49
"835","Snnp","Bodite","September",2015,37.89064905,7.038034865,12,10.32,10.32,NA,NA,NA,NA,14.71,12
"836","Snnp","Jinka","September",2015,36.56441614,5.78310286,8.25,7.74,9.23,NA,7.17,NA,NA,NA,8.25
"837","Snnp","Dimeka","September",2015,36.45041198,4.892522922,11.96,NA,NA,NA,NA,NA,NA,NA,11.96
"838","Snnp","Masha","September",2015,35.47956686,7.741652627,7.13,8.01,8.02,NA,NA,NA,NA,20.01,7.13
"839","Snnp","Tepi","September",2015,35.36770327,7.320015599,12,10,10,NA,NA,25,25,22.35,12
"840","Snnp","Boniga","September",2015,36.24008346,7.388535704,10.33,9,9.16,NA,NA,NA,NA,20.34,10.33
"841","Snnp","Chana","September",2015,36.11775846,6.226550231,13,8,8,NA,NA,NA,NA,13.89,13
"842","Snnp","Arbam- Minch ","September",2015,37.5527474,6.024547891,13,11,12.32,NA,NA,NA,NA,NA,13
"843","Snnp","Sawla","September",2015,36.87437474,6.300226567,10.19,10.93,10.93,NA,15.15,NA,NA,NA,10.19
"844","Snnp","Shewa- Bench ","April",2016,NA,NA,12,NA,7.65,NA,NA,NA,NA,22.12,12
"845","Snnp","Mizan- Teferi ","April",2016,35.41120174,6.883477024,12,10.66,10,NA,NA,NA,NA,17,12
"846","Snnp","Deri","April",2016,36.28577951,7.384839762,9.09,8.89,9.09,NA,NA,NA,NA,13.65,9.09
"847","Snnp","Amaro Kele ","April",2016,6.083333333,38.03333333,9.86,NA,9.42,NA,13.93,NA,NA,NA,9.86
"848","Snnp","Soyama","April",2016,5.7,37.88333333,9.29,8.67,NA,NA,NA,NA,NA,NA,9.29
"849","Snnp","Karate","April",2016,5.25,37.48333333,9.81,NA,NA,NA,NA,NA,NA,NA,9.81
"850","Snnp","Gidola","April",2016,37.34772952,5.647078098,9.91,8.33,10,NA,10.95,NA,NA,NA,9.91
"851","Snnp","Tercha","April",2016,37.175334,7.146295,13.01,11.63,10.72,NA,NA,NA,NA,NA,13.01
"852","Snnp","Besite- Chere ","April",2016,NA,NA,10,10,12,NA,NA,NA,NA,NA,10
"853","Snnp","Lasoka","April",2016,36.60777815,6.30774507,6.52,NA,7.69,NA,19.74,NA,NA,12.5,6.52
"854","Snnp","Amaya","April",2016,36.68000727,7.105541206,7.09,7.13,7.23,NA,12.58,NA,NA,NA,7.09
"855","Snnp","Shewa- Bench ","August",2015,NA,NA,11,9,9,NA,NA,30,NA,32.29,11
"856","Snnp","Mizan- Teferi ","August",2015,35.41120174,6.883477024,12,11,10.66,NA,NA,28.65,26.65,16,12
"857","Snnp","Deri","August",2015,36.28577951,7.384839762,10,10.23,10,NA,NA,NA,NA,13.65,10
"858","Snnp","Amaro Kele ","August",2015,6.083333333,38.03333333,8.41,NA,9.5,NA,14.29,NA,NA,NA,8.41
"859","Snnp","Soyama","August",2015,5.7,37.88333333,7.96,6.7,NA,NA,NA,NA,NA,NA,7.96
"860","Snnp","Karate","August",2015,5.25,37.48333333,9.77,NA,NA,NA,NA,NA,NA,NA,9.77
"861","Snnp","Gidola","August",2015,37.34772952,5.647078098,11.11,11.54,11.32,NA,12.46,NA,NA,NA,11.11
"862","Snnp","Tercha","August",2015,37.175334,7.146295,13.1,12.45,12.61,NA,NA,NA,NA,NA,13.1
"863","Snnp","Besite- Chere ","August",2015,NA,NA,10,10,12,NA,NA,NA,NA,NA,10
"864","Snnp","Lasoka","August",2015,36.60777815,6.30774507,7.9,NA,NA,NA,18.99,NA,NA,15.63,7.9
"865","Snnp","Amaya","August",2015,36.68000727,7.105541206,10.66,9.72,9.81,NA,NA,NA,NA,NA,10.66
"866","Snnp","Shewa- Bench ","December",2015,NA,NA,13,8,8,NA,NA,NA,NA,36.66,13
"867","Snnp","Mizan- Teferi ","December",2015,35.41120174,6.883477024,12,10,10,NA,NA,NA,NA,15,12
"868","Snnp","Deri","December",2015,36.28577951,7.384839762,9.09,8.89,9.3,NA,NA,NA,NA,13.05,9.09
"869","Snnp","Amaro Kele ","December",2015,6.083333333,38.03333333,10.47,NA,10.49,NA,NA,NA,NA,NA,10.47
"870","Snnp","Soyama","December",2015,5.7,37.88333333,9.29,8.44,NA,NA,NA,NA,NA,NA,9.29
"871","Snnp","Karate","December",2015,5.25,37.48333333,9.85,NA,NA,NA,NA,NA,NA,NA,9.85
"872","Snnp","Gidola","December",2015,37.34772952,5.647078098,11.02,11.01,10.81,NA,12.95,NA,NA,NA,11.02
"873","Snnp","Tercha","December",2015,37.175334,7.146295,11.54,11.49,11.49,NA,NA,NA,NA,NA,11.54
"874","Snnp","Besite- Chere ","December",2015,NA,NA,10,8,10,NA,NA,NA,NA,NA,10
"875","Snnp","Lasoka","December",2015,36.60777815,6.30774507,6.32,NA,NA,NA,23.38,NA,NA,15.97,6.32
"876","Snnp","Amaya","December",2015,36.68000727,7.105541206,15.09,15.48,14.43,NA,NA,NA,NA,NA,15.09
"877","Snnp","Shewa- Bench ","February",2016,NA,NA,10.49,6,7,NA,NA,NA,NA,38.97,10.49
"878","Snnp","Mizan- Teferi ","February",2016,35.41120174,6.883477024,12,11,10,NA,NA,NA,NA,16,12
"879","Snnp","Deri","February",2016,36.28577951,7.384839762,9.3,8.7,8.7,NA,NA,NA,NA,11.54,9.3
"880","Snnp","Amaro Kele ","February",2016,6.083333333,38.03333333,9.77,NA,9.13,NA,13.45,NA,NA,NA,9.77
"881","Snnp","Soyama","February",2016,5.7,37.88333333,7.89,7.3,NA,NA,NA,NA,NA,NA,7.89
"882","Snnp","Karate","February",2016,5.25,37.48333333,9.8,NA,NA,NA,NA,NA,NA,NA,9.8
"883","Snnp","Gidola","February",2016,37.34772952,5.647078098,11.14,10.19,11.01,NA,10.95,NA,NA,NA,11.14
"884","Snnp","Tercha","February",2016,37.175334,7.146295,12,11.9,11.72,NA,NA,NA,NA,22.33,12
"885","Snnp","Besite- Chere ","February",2016,NA,NA,13,10,NA,NA,NA,NA,NA,NA,13
"886","Snnp","Lasoka","February",2016,36.60777815,6.30774507,NA,NA,8.65,NA,18.99,NA,NA,12.77,8.65
"887","Snnp","Amaya","February",2016,36.68000727,7.105541206,6.85,7.23,6.98,NA,NA,NA,NA,NA,6.85
"888","Snnp","Shewa- Bench ","January",2016,NA,NA,13,8.65,9,NA,NA,NA,NA,35.82,13
"889","Snnp","Mizan- Teferi ","January",2016,35.41120174,6.883477024,12,11,10,NA,NA,NA,NA,16,12
"890","Snnp","Deri","January",2016,36.28577951,7.384839762,9.09,9.09,8.89,NA,NA,NA,NA,13.65,9.09
"891","Snnp","Amaro Kele ","January",2016,6.083333333,38.03333333,9.68,NA,10.49,NA,NA,NA,NA,NA,9.68
"892","Snnp","Soyama","January",2016,5.7,37.88333333,10.17,8.67,NA,9.25,NA,NA,NA,NA,10.17
"893","Snnp","Karate","January",2016,5.25,37.48333333,9.8,NA,NA,NA,NA,NA,NA,NA,9.8
"894","Snnp","Gidola","January",2016,37.34772952,5.647078098,11.01,11.11,12.32,NA,12.1,NA,NA,NA,11.01
"895","Snnp","Tercha","January",2016,37.175334,7.146295,13,12,13,NA,NA,NA,NA,21.66,13
"896","Snnp","Besite- Chere ","January",2016,NA,NA,14,NA,10,NA,NA,NA,NA,NA,14
"897","Snnp","Lasoka","January",2016,36.60777815,6.30774507,7.79,NA,NA,NA,19.23,NA,NA,15.97,7.79
"898","Snnp","Amaya","January",2016,36.68000727,7.105541206,10.96,12.01,11.05,NA,NA,NA,NA,NA,10.96
"899","Snnp","Shewa- Bench ","July",2015,NA,NA,13,10,10,NA,NA,30,NA,23.12,13
"900","Snnp","Mizan- Teferi ","July",2015,35.41120174,6.883477024,12,11,12,NA,NA,28,25.32,18,12
"901","Snnp","Deri","July",2015,36.28577951,7.384839762,10.47,10.47,10.23,NA,NA,NA,NA,13.65,10.47
"902","Snnp","Amaro Kele ","July",2015,6.083333333,38.03333333,9.03,NA,9.17,NA,NA,NA,NA,NA,9.03
"903","Snnp","Soyama","July",2015,5.7,37.88333333,9.19,7.96,NA,NA,NA,NA,NA,NA,9.19
"904","Snnp","Karate","July",2015,5.25,37.48333333,11.31,NA,NA,NA,NA,NA,NA,NA,11.31
"905","Snnp","Gidola","July",2015,37.34772952,5.647078098,11.76,13.65,14.57,NA,13.82,NA,NA,NA,11.76
"906","Snnp","Tercha","July",2015,37.175334,7.146295,11.81,11.67,11.96,NA,NA,NA,NA,NA,11.81
"907","Snnp","Besite- Chere ","July",2015,NA,NA,11,10,12,NA,NA,NA,NA,NA,11
"908","Snnp","Lasoka","July",2015,36.60777815,6.30774507,10.28,10.42,NA,NA,NA,NA,NA,13.67,10.28
"909","Snnp","Amaya","July",2015,36.68000727,7.105541206,10.01,10.29,9.79,NA,9.43,NA,NA,NA,10.01
"910","Snnp","Shewa- Bench ","June",2016,NA,NA,12,8,10,NA,NA,NA,NA,21.43,12
"911","Snnp","Mizan- Teferi ","June",2016,35.41120174,6.883477024,11.66,NA,10,16.49,NA,NA,NA,16,11.66
"912","Snnp","Deri","June",2016,36.28577951,7.384839762,9.3,9.3,9.09,NA,NA,NA,NA,14.52,9.3
"913","Snnp","Amaro Kele ","June",2016,6.083333333,38.03333333,14,12.32,NA,NA,NA,NA,10,NA,14
"914","Snnp","Soyama","June",2016,5.7,37.88333333,11.38,NA,NA,NA,NA,NA,NA,NA,11.38
"915","Snnp","Karate","June",2016,5.25,37.48333333,9.81,NA,NA,NA,14.09,NA,NA,NA,9.81
"916","Snnp","Gidola","June",2016,37.34772952,5.647078098,10.91,10.19,11.11,NA,12.45,NA,NA,NA,10.91
"917","Snnp","Tercha","June",2016,37.175334,7.146295,11.11,10.6,10.2,NA,NA,NA,NA,NA,11.11
"918","Snnp","Besite- Chere ","June",2016,NA,NA,13,10,10,NA,NA,NA,NA,NA,13
"919","Snnp","Lasoka","June",2016,36.60777815,6.30774507,5.68,NA,NA,NA,NA,NA,NA,12.5,5.68
"920","Snnp","Amaya","June",2016,36.68000727,7.105541206,7,5.31,7,NA,NA,NA,NA,NA,7
"921","Snnp","Shewa- Bench ","March",2016,NA,NA,12,8,9.32,NA,NA,NA,NA,22.12,12
"922","Snnp","Mizan- Teferi ","March",2016,35.41120174,6.883477024,12,10.66,10,NA,NA,NA,NA,15,12
"923","Snnp","Deri","March",2016,36.28577951,7.384839762,8.51,8.28,8.45,NA,NA,NA,NA,13.65,8.51
"924","Snnp","Amaro Kele ","March",2016,6.083333333,38.03333333,8.37,NA,8.97,NA,13,NA,NA,NA,8.37
"925","Snnp","Soyama","March",2016,5.7,37.88333333,8.07,6.64,6.67,NA,NA,NA,NA,NA,8.07
"926","Snnp","Karate","March",2016,5.25,37.48333333,9.8,NA,NA,NA,NA,NA,NA,NA,9.8
"927","Snnp","Gidola","March",2016,37.34772952,5.647078098,8.85,8.33,9.92,NA,11.39,NA,NA,NA,8.85
