"","Region","Market","Month","Year","Longitude","Latitude","pkg.wht.white","pkg.wht.mixed","pkg.wht.blred","pkg.wht.millw","pkg.wht.millm","pkg.wht.bread","pkg.wht.maltw","pkg.wht.allwh"
"723","Snnp","Yirega-¦ Chefie ","September",2015,38.1988827,6.16095383,12,10.82,NA,NA,NA,3.91,12.32,12
"724","Snnp","Welayita Sodo ","April",2016,37.766643,6.86176,10,NA,11,NA,NA,4.78,19.74,10
"725","Snnp","Bodite","April",2016,37.89064905,7.038034865,10.32,NA,NA,NA,NA,5.84,12.82,10.32
"726","Snnp","Jinka","April",2016,36.56441614,5.78310286,9.74,8.5,8.53,NA,NA,NA,13.42,9.74
"727","Snnp","Dimeka","April",2016,36.45041198,4.892522922,NA,NA,NA,NA,NA,6.09,NA,NA
"728","Snnp","Masha","April",2016,35.47956686,7.741652627,NA,NA,12.32,NA,14,5.25,NA,12.32
"729","Snnp","Tepi","April",2016,35.36770327,7.320015599,12,NA,11,13,NA,4.78,NA,12
"730","Snnp","Boniga","April",2016,36.24008346,7.388535704,10,NA,7,NA,NA,4.38,19.25,10
"731","Snnp","Chana","April",2016,36.11775846,6.226550231,13,NA,12,NA,NA,4.04,NA,13
"732","Snnp","Arbam- Minch ","April",2016,37.5527474,6.024547891,13,NA,12,NA,NA,5.54,NA,13
"733","Snnp","Sawla","April",2016,36.87437474,6.300226567,9.05,NA,8.09,NA,NA,3.76,NA,9.05
"734","Snnp","Welayita Sodo ","August",2015,37.766643,6.86176,11.32,NA,12,NA,NA,4.78,19.48,11.32
"735","Snnp","Bodite","August",2015,37.89064905,7.038034865,11.66,NA,NA,NA,NA,5.25,14.57,11.66
"736","Snnp","Jinka","August",2015,36.56441614,5.78310286,10.58,10.6,11.64,NA,NA,NA,15.04,10.58
"737","Snnp","Dimeka","August",2015,36.45041198,4.892522922,NA,NA,NA,NA,NA,4.85,NA,NA
"738","Snnp","Masha","August",2015,35.47956686,7.741652627,NA,NA,13,NA,14,5.25,NA,13
"739","Snnp","Tepi","August",2015,35.36770327,7.320015599,13,NA,12,14,NA,4.78,NA,13
"740","Snnp","Boniga","August",2015,36.24008346,7.388535704,12,NA,10,NA,NA,6.57,17.55,12
"741","Snnp","Chana","August",2015,36.11775846,6.226550231,12,NA,11,NA,NA,4.57,NA,12
"742","Snnp","Arbam- Minch ","August",2015,37.5527474,6.024547891,13,NA,10.97,NA,NA,5.54,NA,13
"743","Snnp","Sawla","August",2015,36.87437474,6.300226567,11.89,NA,11.29,NA,NA,6.59,NA,11.89
"744","Snnp","Welayita Sodo ","December",2015,37.766643,6.86176,10.32,NA,10.15,NA,NA,4.89,20.27,10.32
"745","Snnp","Bodite","December",2015,37.89064905,7.038034865,10.32,NA,NA,NA,NA,5.25,13.39,10.32
"746","Snnp","Jinka","December",2015,36.56441614,5.78310286,11.71,10.6,8.06,NA,NA,NA,13.42,11.71
"747","Snnp","Dimeka","December",2015,36.45041198,4.892522922,NA,NA,NA,NA,NA,5.38,NA,NA
"748","Snnp","Masha","December",2015,35.47956686,7.741652627,NA,NA,13,NA,14,5.12,NA,13
"749","Snnp","Tepi","December",2015,35.36770327,7.320015599,12,NA,11,13,NA,4.78,NA,12
"750","Snnp","Boniga","December",2015,36.24008346,7.388535704,11,NA,10,NA,NA,6.57,21.62,11
"751","Snnp","Chana","December",2015,36.11775846,6.226550231,13,NA,12,NA,NA,3.91,NA,13
"752","Snnp","Arbam- Minch ","December",2015,37.5527474,6.024547891,14,13,13,NA,NA,5.26,NA,14
"753","Snnp","Sawla","December",2015,36.87437474,6.300226567,10.77,NA,11.78,NA,NA,7,NA,10.77
"754","Snnp","Welayita Sodo ","February",2016,37.766643,6.86176,10.49,NA,9.65,NA,NA,4.78,20.55,10.49
"755","Snnp","Bodite","February",2016,37.89064905,7.038034865,10,NA,NA,NA,NA,5.25,13.52,10
"756","Snnp","Jinka","February",2016,36.56441614,5.78310286,13.4,11.86,10.21,NA,NA,NA,15.1,13.4
"757","Snnp","Dimeka","February",2016,36.45041198,4.892522922,NA,NA,NA,NA,NA,5.6,NA,NA
"758","Snnp","Masha","February",2016,35.47956686,7.741652627,15,NA,13,NA,15,5.12,NA,15
"759","Snnp","Tepi","February",2016,35.36770327,7.320015599,12,NA,11.32,13,NA,4.78,NA,12
"760","Snnp","Boniga","February",2016,36.24008346,7.388535704,12,NA,9,NA,NA,6.57,17.7,12
"761","Snnp","Chana","February",2016,36.11775846,6.226550231,12,NA,11,NA,NA,4.04,NA,12
"762","Snnp","Arbam- Minch ","February",2016,37.5527474,6.024547891,13,12,12,NA,NA,5.54,NA,13
"763","Snnp","Sawla","February",2016,36.87437474,6.300226567,11.48,NA,11.14,NA,NA,9.2,NA,11.48
"764","Snnp","Welayita Sodo ","January",2016,37.766643,6.86176,9,NA,9.65,NA,NA,4.78,19.74,9
"765","Snnp","Bodite","January",2016,37.89064905,7.038034865,9.32,NA,NA,NA,NA,5.68,15.64,9.32
"766","Snnp","Jinka","January",2016,36.56441614,5.78310286,11.73,11.07,10.16,NA,NA,NA,14.35,11.73
"767","Snnp","Dimeka","January",2016,36.45041198,4.892522922,NA,NA,NA,NA,NA,5.38,NA,NA
"768","Snnp","Masha","January",2016,35.47956686,7.741652627,14,NA,13,NA,14.33,5,NA,14
"769","Snnp","Tepi","January",2016,35.36770327,7.320015599,12,NA,11,13,NA,4.78,NA,12
"770","Snnp","Boniga","January",2016,36.24008346,7.388535704,11.5,NA,9.32,NA,NA,6.57,21.62,11.5
"771","Snnp","Chana","January",2016,36.11775846,6.226550231,13,NA,12,NA,NA,4.04,NA,13
"772","Snnp","Arbam- Minch ","January",2016,37.5527474,6.024547891,14,NA,13,NA,NA,5.54,NA,14
"773","Snnp","Sawla","January",2016,36.87437474,6.300226567,11.05,NA,10.94,NA,NA,9.2,NA,11.05
"774","Snnp","Welayita Sodo ","July",2015,37.766643,6.86176,11.66,NA,10.32,NA,NA,4.67,24.6,11.66
"775","Snnp","Bodite","July",2015,37.89064905,7.038034865,11.66,NA,NA,NA,NA,4.47,14.57,11.66
"776","Snnp","Jinka","July",2015,36.56441614,5.78310286,10.57,8.8,9.24,NA,NA,NA,14.46,10.57
"777","Snnp","Dimeka","July",2015,36.45041198,4.892522922,NA,NA,NA,NA,NA,4.85,NA,NA
"778","Snnp","Masha","July",2015,35.47956686,7.741652627,15,NA,14,NA,15,5.25,NA,15
"779","Snnp","Tepi","July",2015,35.36770327,7.320015599,13,NA,11,14,NA,4.78,NA,13
"780","Snnp","Boniga","July",2015,36.24008346,7.388535704,12,NA,10,NA,NA,6.11,21.24,12
"781","Snnp","Chana","July",2015,36.11775846,6.226550231,13,NA,11,NA,NA,4.52,NA,13
"782","Snnp","Arbam- Minch ","July",2015,37.5527474,6.024547891,13.33,NA,13.33,NA,NA,5.26,NA,13.33
"783","Snnp","Sawla","July",2015,36.87437474,6.300226567,14.92,NA,13.11,NA,NA,7.3,NA,14.92
"784","Snnp","Welayita Sodo ","June",2016,37.766643,6.86176,10.49,NA,9.65,NA,NA,4.67,23.08,10.49
"785","Snnp","Bodite","June",2016,37.89064905,7.038034865,10,NA,NA,NA,NA,5.25,13.29,10
"786","Snnp","Jinka","June",2016,36.56441614,5.78310286,9.79,9.09,8.54,NA,NA,5.8,13.75,9.79
"787","Snnp","Dimeka","June",2016,36.45041198,4.892522922,NA,NA,NA,NA,NA,5.6,NA,NA
"788","Snnp","Masha","June",2016,35.47956686,7.741652627,14.66,NA,12.63,NA,13.64,5.12,NA,14.66
"789","Snnp","Tepi","June",2016,35.36770327,7.320015599,12,NA,10,13,NA,4.78,NA,12
"790","Snnp","Boniga","June",2016,36.24008346,7.388535704,11.66,NA,8,NA,NA,7.1,17.86,11.66
"791","Snnp","Chana","June",2016,36.11775846,6.226550231,13,NA,12,NA,NA,3.69,NA,13
"792","Snnp","Arbam- Minch ","June",2016,37.5527474,6.024547891,13.66,NA,12.66,NA,NA,4.04,NA,13.66
"793","Snnp","Sawla","June",2016,36.87437474,6.300226567,9.01,NA,8.99,NA,NA,8.09,NA,9.01
"794","Snnp","Welayita Sodo ","March",2016,37.766643,6.86176,10.66,NA,9.83,NA,NA,4.78,22.07,10.66
"795","Snnp","Bodite","March",2016,37.89064905,7.038034865,10.32,NA,NA,NA,NA,5.12,13.77,10.32
"796","Snnp","Jinka","March",2016,36.56441614,5.78310286,10.08,8.52,8.54,NA,NA,NA,13.47,10.08
"797","Snnp","Dimeka","March",2016,36.45041198,4.892522922,NA,NA,NA,NA,NA,6.09,NA,NA
"798","Snnp","Masha","March",2016,35.47956686,7.741652627,14,NA,13,NA,14,5.38,NA,14
"799","Snnp","Tepi","March",2016,35.36770327,7.320015599,12,NA,12,13,NA,4.89,NA,12
"800","Snnp","Boniga","March",2016,36.24008346,7.388535704,10.66,NA,7.83,NA,NA,6.41,17.86,10.66
"801","Snnp","Chana","March",2016,36.11775846,6.226550231,12,NA,11,NA,NA,4.04,NA,12
"802","Snnp","Arbam- Minch ","March",2016,37.5527474,6.024547891,14,NA,13,NA,NA,5.54,NA,14
"803","Snnp","Sawla","March",2016,36.87437474,6.300226567,8.33,NA,8.68,NA,NA,10,NA,8.33
"804","Snnp","Welayita Sodo ","May",2016,37.766643,6.86176,10.32,NA,9.32,NA,NA,4.78,20,10.32
"805","Snnp","Bodite","May",2016,37.89064905,7.038034865,10,NA,NA,NA,NA,5.53,13.05,10
"806","Snnp","Jinka","May",2016,36.56441614,5.78310286,9.81,9.74,8.27,NA,NA,6.38,14.87,9.81
"807","Snnp","Dimeka","May",2016,36.45041198,4.892522922,9.84,NA,NA,NA,NA,5.6,NA,9.84
"808","Snnp","Masha","May",2016,35.47956686,7.741652627,NA,NA,12.66,NA,14.66,5.12,NA,12.66
"809","Snnp","Tepi","May",2016,35.36770327,7.320015599,12,NA,12,13,NA,4.78,NA,12
"810","Snnp","Boniga","May",2016,36.24008346,7.388535704,11,NA,8,NA,NA,6.57,17.97,11
"811","Snnp","Chana","May",2016,36.11775846,6.226550231,13,NA,11,NA,NA,3.56,NA,13
"812","Snnp","Arbam- Minch ","May",2016,37.5527474,6.024547891,14,NA,12,NA,NA,5.25,12.35,14
"813","Snnp","Sawla","May",2016,36.87437474,6.300226567,11.25,NA,NA,NA,NA,6.78,NA,11.25
"814","Snnp","Welayita Sodo ","November",2015,37.766643,6.86176,11.32,NA,10,NA,NA,4.78,22.07,11.32
"815","Snnp","Bodite","November",2015,37.89064905,7.038034865,11.32,NA,NA,NA,NA,5.01,12.82,11.32
"816","Snnp","Jinka","November",2015,36.56441614,5.78310286,12.61,12.31,12.24,NA,NA,NA,11.72,12.61
"817","Snnp","Dimeka","November",2015,36.45041198,4.892522922,NA,NA,NA,NA,NA,5.38,NA,NA
"818","Snnp","Masha","November",2015,35.47956686,7.741652627,NA,NA,13,NA,14,5.12,NA,13
"819","Snnp","Tepi","November",2015,35.36770327,7.320015599,12,NA,11,13,NA,4.78,NA,12
"820","Snnp","Boniga","November",2015,36.24008346,7.388535704,12,NA,10,NA,NA,6.57,20.87,12
"821","Snnp","Chana","November",2015,36.11775846,6.226550231,13,NA,12,NA,NA,3.98,NA,13
"822","Snnp","Arbam- Minch ","November",2015,37.5527474,6.024547891,14,NA,13,NA,NA,5.54,NA,14
"823","Snnp","Sawla","November",2015,36.87437474,6.300226567,12.3,NA,12.7,NA,NA,8.49,NA,12.3
"824","Snnp","Welayita Sodo ","October",2015,37.766643,6.86176,11,NA,10.97,NA,NA,4.78,20.27,11
"825","Snnp","Bodite","October",2015,37.89064905,7.038034865,12,NA,NA,NA,NA,5.84,13.76,12
"826","Snnp","Jinka","October",2015,36.56441614,5.78310286,11.22,11.41,10.77,NA,NA,NA,11.41,11.22
"827","Snnp","Dimeka","October",2015,36.45041198,4.892522922,NA,NA,NA,NA,NA,4.85,NA,NA
"828","Snnp","Masha","October",2015,35.47956686,7.741652627,NA,NA,13,NA,14,5.68,NA,13
"829","Snnp","Tepi","October",2015,35.36770327,7.320015599,12,NA,12,13,NA,4.78,NA,12
"830","Snnp","Boniga","October",2015,36.24008346,7.388535704,12.75,NA,11,NA,NA,6.91,17.95,12.75
"831","Snnp","Chana","October",2015,36.11775846,6.226550231,13,NA,12,NA,NA,4.47,NA,13
"832","Snnp","Arbam- Minch ","October",2015,37.5527474,6.024547891,14,NA,13,NA,NA,5.54,NA,14
"833","Snnp","Sawla","October",2015,36.87437474,6.300226567,12.5,NA,11.91,NA,NA,8.6,NA,12.5
"834","Snnp","Welayita Sodo ","September",2015,37.766643,6.86176,11,NA,11,NA,NA,4.78,19.74,11
"835","Snnp","Bodite","September",2015,37.89064905,7.038034865,12,NA,NA,NA,NA,5.12,13.64,12
"836","Snnp","Jinka","September",2015,36.56441614,5.78310286,11.36,9.94,10.26,NA,NA,NA,13.07,11.36
"837","Snnp","Dimeka","September",2015,36.45041198,4.892522922,NA,NA,NA,NA,NA,4.85,NA,NA
"838","Snnp","Masha","September",2015,35.47956686,7.741652627,NA,NA,13,NA,14,5.12,NA,13
"839","Snnp","Tepi","September",2015,35.36770327,7.320015599,12,NA,12,13,NA,4.67,NA,12
"840","Snnp","Boniga","September",2015,36.24008346,7.388535704,12,NA,10.66,NA,NA,6.57,21.62,12
"841","Snnp","Chana","September",2015,36.11775846,6.226550231,13,NA,11,NA,NA,4.68,NA,13
"842","Snnp","Arbam- Minch ","September",2015,37.5527474,6.024547891,13,11,12,NA,NA,5.54,NA,13
"843","Snnp","Sawla","September",2015,36.87437474,6.300226567,14.24,NA,13.31,NA,NA,7.3,NA,14.24
"844","Snnp","Shewa- Bench ","April",2016,NA,NA,10,NA,11,NA,NA,5,NA,10
"845","Snnp","Mizan- Teferi ","April",2016,35.41120174,6.883477024,12,10,11,NA,NA,5.39,20,12
"846","Snnp","Deri","April",2016,36.28577951,7.384839762,NA,6.78,NA,NA,NA,5.83,NA,6.78
"847","Snnp","Amaro Kele ","April",2016,6.083333333,38.03333333,10.49,NA,6.5,NA,NA,5.39,NA,10.49
"848","Snnp","Soyama","April",2016,5.7,37.88333333,8.42,NA,7.29,NA,NA,5.53,NA,8.42
"849","Snnp","Karate","April",2016,5.25,37.48333333,11.39,14.09,13.89,NA,NA,6.57,NA,11.39
"850","Snnp","Gidola","April",2016,37.34772952,5.647078098,11.47,NA,10.95,NA,NA,3.76,NA,11.47
"851","Snnp","Tercha","April",2016,37.175334,7.146295,12.41,8.46,9.26,NA,NA,7.1,NA,12.41
"852","Snnp","Besite- Chere ","April",2016,NA,NA,8,NA,NA,NA,NA,6,NA,8
"853","Snnp","Lasoka","April",2016,36.60777815,6.30774507,20,NA,NA,NA,NA,5.53,NA,20
"854","Snnp","Amaya","April",2016,36.68000727,7.105541206,11.2,NA,11.29,NA,NA,5.01,NA,11.2
"855","Snnp","Shewa- Bench ","August",2015,NA,NA,9,8,8,NA,NA,4.78,NA,9
"856","Snnp","Mizan- Teferi ","August",2015,35.41120174,6.883477024,12,10,12,NA,NA,5.01,20,12
"857","Snnp","Deri","August",2015,36.28577951,7.384839762,NA,8.62,NA,NA,NA,4.77,NA,8.62
"858","Snnp","Amaro Kele ","August",2015,6.083333333,38.03333333,10.68,NA,11,NA,NA,5.01,NA,10.68
"859","Snnp","Soyama","August",2015,5.7,37.88333333,10.35,9.5,9.38,NA,NA,5.12,NA,10.35
"860","Snnp","Karate","August",2015,5.25,37.48333333,11.36,14.09,NA,NA,NA,6,NA,11.36
"861","Snnp","Gidola","August",2015,37.34772952,5.647078098,12.74,NA,11.81,NA,NA,5.54,NA,12.74
"862","Snnp","Tercha","August",2015,37.175334,7.146295,11.41,10.91,10.79,NA,NA,5.84,NA,11.41
"863","Snnp","Besite- Chere ","August",2015,NA,NA,12,NA,NA,NA,NA,6.18,NA,12
"864","Snnp","Lasoka","August",2015,36.60777815,6.30774507,13.48,NA,NA,NA,NA,7.54,NA,13.48
"865","Snnp","Amaya","August",2015,36.68000727,7.105541206,10.8,NA,10.92,NA,NA,4.13,NA,10.8
"866","Snnp","Shewa- Bench ","December",2015,NA,NA,10.97,10,9.32,NA,NA,4.89,NA,10.97
"867","Snnp","Mizan- Teferi ","December",2015,35.41120174,6.883477024,12,NA,11,NA,NA,5.25,20,12
"868","Snnp","Deri","December",2015,36.28577951,7.384839762,NA,7.63,NA,NA,NA,6.36,NA,7.63
"869","Snnp","Amaro Kele ","December",2015,6.083333333,38.03333333,11.75,NA,10,NA,NA,6.38,NA,11.75
"870","Snnp","Soyama","December",2015,5.7,37.88333333,9.68,8.7,NA,NA,NA,6,NA,9.68
"871","Snnp","Karate","December",2015,5.25,37.48333333,13.39,13.82,14.02,NA,NA,6.78,NA,13.39
"872","Snnp","Gidola","December",2015,37.34772952,5.647078098,12.19,NA,11.55,NA,NA,4.58,NA,12.19
"873","Snnp","Tercha","December",2015,37.175334,7.146295,11.45,10.91,10.72,NA,NA,5.68,21.31,11.45
"874","Snnp","Besite- Chere ","December",2015,NA,NA,8,NA,NA,NA,NA,6,NA,8
"875","Snnp","Lasoka","December",2015,36.60777815,6.30774507,11.17,NA,NA,NA,NA,6.59,NA,11.17
"876","Snnp","Amaya","December",2015,36.68000727,7.105541206,17.35,NA,16.86,NA,NA,4.7,NA,17.35
"877","Snnp","Shewa- Bench ","February",2016,NA,NA,NA,NA,10,NA,NA,4.78,NA,10
"878","Snnp","Mizan- Teferi ","February",2016,35.41120174,6.883477024,12,11,12,NA,NA,5.25,20,12
"879","Snnp","Deri","February",2016,36.28577951,7.384839762,NA,7.76,NA,NA,NA,6.36,NA,7.76
"880","Snnp","Amaro Kele ","February",2016,6.083333333,38.03333333,10.72,NA,9,NA,NA,4.78,NA,10.72
"881","Snnp","Soyama","February",2016,5.7,37.88333333,7.4,NA,6.94,NA,NA,6.78,NA,7.4
"882","Snnp","Karate","February",2016,5.25,37.48333333,11.41,14.02,13.82,NA,NA,6.57,NA,11.41
"883","Snnp","Gidola","February",2016,37.34772952,5.647078098,12.86,11.91,11.55,NA,NA,5.54,NA,12.86
"884","Snnp","Tercha","February",2016,37.175334,7.146295,13.04,12.66,11.95,NA,NA,5.68,NA,13.04
"885","Snnp","Besite- Chere ","February",2016,NA,NA,6.16,NA,NA,NA,NA,6,NA,6.16
"886","Snnp","Lasoka","February",2016,36.60777815,6.30774507,11.17,NA,NA,NA,NA,5.39,NA,11.17
"887","Snnp","Amaya","February",2016,36.68000727,7.105541206,15.63,NA,18.19,NA,NA,4.9,NA,15.63
"888","Snnp","Shewa- Bench ","January",2016,NA,NA,12.49,10,NA,NA,NA,4.78,NA,12.49
"889","Snnp","Mizan- Teferi ","January",2016,35.41120174,6.883477024,12,10.66,11,NA,NA,5.53,20,12
"890","Snnp","Deri","January",2016,36.28577951,7.384839762,NA,7.63,NA,NA,NA,5.83,NA,7.63
"891","Snnp","Amaro Kele ","January",2016,6.083333333,38.03333333,10.79,NA,10,NA,NA,5.84,NA,10.79
"892","Snnp","Soyama","January",2016,5.7,37.88333333,8.63,7.56,7.98,NA,NA,7.51,NA,8.63
"893","Snnp","Karate","January",2016,5.25,37.48333333,11.43,14.09,14.02,NA,NA,6.78,NA,11.43
"894","Snnp","Gidola","January",2016,37.34772952,5.647078098,12.68,NA,11.93,NA,NA,4.47,NA,12.68
"895","Snnp","Tercha","January",2016,37.175334,7.146295,10.6,10.42,10.87,NA,NA,5.68,NA,10.6
"896","Snnp","Besite- Chere ","January",2016,NA,NA,14,NA,NA,NA,NA,6,NA,14
"897","Snnp","Lasoka","January",2016,36.60777815,6.30774507,11.17,NA,NA,NA,NA,5.7,NA,11.17
"898","Snnp","Amaya","January",2016,36.68000727,7.105541206,NA,NA,NA,NA,NA,4.58,NA,NA
"899","Snnp","Shewa- Bench ","July",2015,NA,NA,12.66,10,10,NA,NA,4.89,NA,12.66
"900","Snnp","Mizan- Teferi ","July",2015,35.41120174,6.883477024,12,10,12,NA,NA,5.38,20,12
"901","Snnp","Deri","July",2015,36.28577951,7.384839762,NA,8.62,NA,NA,NA,4.77,NA,8.62
"902","Snnp","Amaro Kele ","July",2015,6.083333333,38.03333333,10.83,NA,11.5,NA,NA,5.84,NA,10.83
"903","Snnp","Soyama","July",2015,5.7,37.88333333,9.47,8.51,8.42,NA,NA,5.53,NA,9.47
"904","Snnp","Karate","July",2015,5.25,37.48333333,13.38,13.7,NA,NA,NA,6.57,NA,13.38
"905","Snnp","Gidola","July",2015,37.34772952,5.647078098,11.45,NA,11.36,NA,NA,4.23,NA,11.45
"906","Snnp","Tercha","July",2015,37.175334,7.146295,10.83,10.76,10.64,NA,NA,6,NA,10.83
"907","Snnp","Besite- Chere ","July",2015,NA,NA,12,NA,NA,NA,NA,6.18,NA,12
"908","Snnp","Lasoka","July",2015,36.60777815,6.30774507,13.8,NA,NA,NA,NA,4.89,NA,13.8
"909","Snnp","Amaya","July",2015,36.68000727,7.105541206,11.07,NA,10.65,NA,NA,3.89,NA,11.07
"910","Snnp","Shewa- Bench ","June",2016,NA,NA,10,NA,8,NA,NA,5,NA,10
"911","Snnp","Mizan- Teferi ","June",2016,35.41120174,6.883477024,12.32,10,11,NA,NA,5.39,20,12.32
"912","Snnp","Deri","June",2016,36.28577951,7.384839762,NA,8.47,NA,NA,NA,5.83,NA,8.47
"913","Snnp","Amaro Kele ","June",2016,6.083333333,38.03333333,NA,12,10,NA,NA,6.78,NA,10
"914","Snnp","Soyama","June",2016,5.7,37.88333333,8.42,NA,8.51,NA,NA,7.02,NA,8.42
"915","Snnp","Karate","June",2016,5.25,37.48333333,11.46,14.02,13.89,NA,NA,6.57,NA,11.46
"916","Snnp","Gidola","June",2016,37.34772952,5.647078098,11.55,NA,10.87,NA,NA,3.91,NA,11.55
"917","Snnp","Tercha","June",2016,37.175334,7.146295,16.13,15.08,8.75,NA,NA,7.1,NA,16.13
"918","Snnp","Besite- Chere ","June",2016,NA,NA,8,NA,NA,NA,NA,6,NA,8
"919","Snnp","Lasoka","June",2016,36.60777815,6.30774507,11.17,NA,NA,NA,NA,5.83,NA,11.17
"920","Snnp","Amaya","June",2016,36.68000727,7.105541206,11.67,NA,10,NA,NA,4.67,NA,11.67
"921","Snnp","Shewa- Bench ","March",2016,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
"922","Snnp","Mizan- Teferi ","March",2016,35.41120174,6.883477024,12,10,11,NA,NA,5.39,20,12
"923","Snnp","Deri","March",2016,36.28577951,7.384839762,NA,6.9,NA,NA,NA,6.36,NA,6.9
"924","Snnp","Amaro Kele ","March",2016,6.083333333,38.03333333,8.7,NA,7,NA,NA,4.78,NA,8.7
"925","Snnp","Soyama","March",2016,5.7,37.88333333,7.5,NA,6.5,NA,NA,6.38,NA,7.5
"926","Snnp","Karate","March",2016,5.25,37.48333333,11.48,14.02,13.57,NA,NA,6.18,NA,11.48
"927","Snnp","Gidola","March",2016,37.34772952,5.647078098,12.95,NA,12.28,NA,NA,3.76,NA,12.95
"928","Snnp","Tercha","March",2016,37.175334,7.146295,13.57,12.99,13.1,NA,NA,7.1,NA,13.57
"929","Snnp","Besite- Chere ","March",2016,NA,NA,8,NA,NA,NA,NA,6,NA,8
"930","Snnp","Lasoka","March",2016,36.60777815,6.30774507,11.17,NA,NA,NA,NA,5.68,NA,11.17
"931","Snnp","Amaya","March",2016,36.68000727,7.105541206,11.07,NA,10.8,NA,NA,5.01,NA,11.07
"932","Snnp","Shewa- Bench ","May",2016,NA,NA,10,NA,8,NA,NA,5.12,NA,10
"933","Snnp","Mizan- Teferi ","May",2016,35.41120174,6.883477024,12,10.32,11,NA,NA,5.25,20,12
"934","Snnp","Deri","May",2016,36.28577951,7.384839762,NA,7.63,NA,NA,NA,0.31,NA,7.63
"935","Snnp","Amaro Kele ","May",2016,6.083333333,38.03333333,10.6,NA,8,NA,NA,5.01,NA,10.6
"936","Snnp","Soyama","May",2016,5.7,37.88333333,8.79,7.61,NA,NA,NA,5.53,NA,8.79
"937","Snnp","Karate","May",2016,5.25,37.48333333,11.43,13.96,13.98,NA,NA,6.38,NA,11.43
"938","Snnp","Gidola","May",2016,37.34772952,5.647078098,12.86,NA,12.28,NA,NA,3.63,NA,12.86
"939","Snnp","Tercha","May",2016,37.175334,7.146295,13.34,12.82,11.95,NA,NA,7.1,NA,13.34
"940","Snnp","Besite- Chere ","May",2016,NA,NA,8,NA,NA,NA,NA,6,NA,8
"941","Snnp","Lasoka","May",2016,36.60777815,6.30774507,11.17,NA,NA,NA,NA,5.26,NA,11.17
"942","Snnp","Amaya","May",2016,36.68000727,7.105541206,16.14,NA,16.49,NA,NA,4.21,NA,16.14
"943","Snnp","Shewa- Bench ","November",2015,NA,NA,11.49,NA,9.32,NA,NA,4.89,NA,11.49
"944","Snnp","Mizan- Teferi ","November",2015,35.41120174,6.883477024,12,NA,12,NA,NA,5.55,20,12
"945","Snnp","Deri","November",2015,36.28577951,7.384839762,NA,8.57,NA,NA,NA,4.77,NA,8.57
"946","Snnp","Amaro Kele ","November",2015,6.083333333,38.03333333,11.5,NA,11,NA,NA,5.68,NA,11.5
"947","Snnp","Soyama","November",2015,5.7,37.88333333,8.67,7.61,NA,NA,NA,5.84,NA,8.67
"948","Snnp","Karate","November",2015,5.25,37.48333333,11.43,13.76,13.89,NA,NA,6.78,NA,11.43
"949","Snnp","Gidola","November",2015,37.34772952,5.647078098,11.64,NA,10.64,NA,NA,5.26,NA,11.64
"950","Snnp","Tercha","November",2015,37.175334,7.146295,11.54,11.07,10.64,NA,NA,5.53,NA,11.54
"951","Snnp","Besite- Chere ","November",2015,NA,NA,12,NA,NA,NA,NA,6,NA,12
"952","Snnp","Lasoka","November",2015,36.60777815,6.30774507,11.17,NA,NA,NA,NA,6.38,NA,11.17
"953","Snnp","Amaya","November",2015,36.68000727,7.105541206,11.16,NA,11.04,NA,NA,5.16,NA,11.16
"954","Snnp","Shewa- Bench ","October",2015,NA,NA,8,NA,10,NA,NA,4.89,NA,8
"955","Snnp","Mizan- Teferi ","October",2015,35.41120174,6.883477024,12,NA,12,NA,NA,5.01,20,12
"956","Snnp","Deri","October",2015,36.28577951,7.384839762,NA,8.62,NA,NA,NA,4.38,NA,8.62
"957","Snnp","Amaro Kele ","October",2015,6.083333333,38.03333333,12.81,11.58,11,NA,NA,5.01,NA,12.81
"958","Snnp","Soyama","October",2015,5.7,37.88333333,7.69,6.57,NA,NA,NA,6,NA,7.69
"959","Snnp","Karate","October",2015,5.25,37.48333333,11.49,NA,13.64,NA,NA,6.78,NA,11.49
"960","Snnp","Gidola","October",2015,37.34772952,5.647078098,13.14,NA,12.45,NA,NA,5.26,NA,13.14
"961","Snnp","Tercha","October",2015,37.175334,7.146295,11.24,11.36,11.15,NA,NA,5.68,NA,11.24
"962","Snnp","Besite- Chere ","October",2015,NA,NA,10,NA,NA,NA,NA,6,NA,10
"963","Snnp","Lasoka","October",2015,36.60777815,6.30774507,13.19,NA,NA,NA,NA,4.78,NA,13.19
"964","Snnp","Amaya","October",2015,36.68000727,7.105541206,11.16,NA,11.05,NA,NA,4.3,NA,11.16
"965","Snnp","Shewa- Bench ","September",2015,NA,NA,8,8,8,NA,NA,4.89,NA,8
"966","Snnp","Mizan- Teferi ","September",2015,35.41120174,6.883477024,12,NA,12,NA,NA,5.27,20,12
"967","Snnp","Deri","September",2015,36.28577951,7.384839762,NA,8.62,NA,NA,NA,4.77,NA,8.62
"968","Snnp","Amaro Kele ","September",2015,6.083333333,38.03333333,10.46,NA,11,NA,NA,5.01,NA,10.46
"969","Snnp","Soyama","September",2015,5.7,37.88333333,NA,NA,NA,NA,NA,5.53,NA,NA
"970","Snnp","Karate","September",2015,5.25,37.48333333,15.11,13.7,13.57,NA,NA,6.57,NA,15.11
